"id","ancestor_list","origin_time","destruction_time","num_orgs","tot_orgs","num_offspring","total_offspring","depth","taxon_info","is_dominant_lineage"
4526446,"[4526067]",238300,238448,0,4,1,469,1472,"[71]fHcSuNcJofcGHcocqQHwfqKCebkLGNHjoGkijBQIQGJtbrtMHwqeMpMgPHdgMbkKFLKhfLH",TRUE
4505315,"[4497334]",237116,238443,0,57,1,64,1441,"[71]fHcSuNcJofcGHcocqQHwfqKCebIAObBBaomGKeqrROAmMcvBQsokySCPSdeyIcryzOHufLH",FALSE
4658378,"[4645607]",245772,246590,0,64,2,293,1522,"[71]fHcSuNcJofcGHcocqQHwfqKCebkJGNHCjolAitBogbRNtbaHMjuulcatOmIHQtirBNoifLH",TRUE
4524164,"[4520820]",238173,238409,0,35,1,469,1469,"[71]fHcSuNcJofcGHcocqQHwfqKCebkLGNtjookijBQIQGJtbctMHwqeMpMgPHdgMbkKFLKhfLH",TRUE
4722742,"[4717114]",249443,249488,0,2,1,20,1545,"[71]fHcSuNcJofcGHcocqQHwfqKCebEIGGyhapRCwapHOtGuwbrQIsJulFpttzGwsjwzxszifLH",FALSE
4718934,"[4718932]",249229,249402,0,8,1,2,1521,"[71]fHcSuNcJofcGHcNcqQHwfqKCabmzsMwpCHkuAAIkOmDEPMoABMdqsmFdwSjcJjvaCQjmfLH",FALSE
4525915,"[4524164]",238269,238404,0,19,1,469,1470,"[71]fHcSuNcJofcGHcocqQHwfqKCebkLGNtjookijBQIQGJtbrtMHwqeMpMgPHdgMbkKFLKhfLH",TRUE
4555086,"[4552457]",239927,240581,0,9,1,64,1454,"[71]fHcSuNcJofcGHcocqQHwfqKCebIAOboBaomyKnqrROemMcvyQsokyGgPSoeyLcrzJOjufLH",FALSE
4531380,"[4530568]",238580,238968,0,15,1,226,1474,"[68]fHcSxNcJofcGHcNcqQHwfqKCebascGiHGegPirrqwFMybkFigkMdbBqQaNDQInQDnfLH",FALSE
4526067,"[4525915]",238277,238389,0,3,1,469,1471,"[71]fHcSuNcJofcGHcocqQHwfqKCebkLGNtjoGkijBQIQGJtbrtMHwqeMpMgPHdgMbkKxLKhfLH",TRUE
4696705,"[4692246]",247962,248130,0,12,1,21,1512,"[71]fHcSuNcJofcGHcNcqQHwfqKCabRzsMwpCHkuJxIkumDEPMoABHdlMcFqaojcJjvbCQjgfLH",FALSE
4516958,"[4515164]",237775,238366,0,32,1,2,1516,"[71]fHcSxNcJofcGHcNcqQHwfqKCebjvQonJSmqKzroGEgHizeNFpsJgbMLrrqcezDiRsKPhfLH",FALSE
4522510,"[4517747]",238084,238299,0,5,1,226,1469,"[69]fHcSxNcJofcGHcNcqQHwfqKCebbsrGiHbegkPnrrqwFMybkFigkMdBBqQaNDQInQDnfLH",FALSE
4523749,"[4514134]",238150,238274,0,7,1,350,1465,"[68]fHcSxNcJofcGHcNcqQHwfqKCebsKiEscOENvtOdchmMgoFgvrEpFkBHqkcGzNaesufLH",FALSE
4609461,"[4609334]",242995,243190,0,14,1,100,1506,"[67]fHcSxocJofcGHcNcqQHwfqKCebHGIicjbgouDrGqwAidhssqQhFdBEprDjDdgRglfLH",FALSE
4523480,"[4519145]",238135,238249,0,13,1,64,1445,"[71]fHcSuNcJofcGHcocqQHwfqKCebIAObBBaomGKeqrROAmMcvPQsokylCPSoeyIcryzOHufLH",FALSE
4515164,"[4514758]",237674,238239,0,45,1,2,1515,"[71]fHcSxNcJofcGHcNcqQHwfqKCebjvQonJSmqKzroGEIHizeNFpsJgbMLrrqcezDiRsKPhfLH",FALSE
4514134,"[4510113]",237615,238338,0,49,1,350,1464,"[68]fHcSxNcJofcGHcNcqQHwfqKCebspiEscOENvtOdchmMgoFgvrEpFkBHqkcGzNaesufLH",FALSE
4534222,"[4532163]",238741,239588,0,21,1,2,1522,"[71]fHcSxNcJofcGHcNcqQHwfqKCebjvhKLJSmqKzkoGEgHizeNFpsJgJMLrrecezDiRAKPhfLH",FALSE
4520411,"[4520409]",237970,238134,0,9,1,469,1466,"[71]fHcSuNcJofcGHcocqQHwfqKCebkLGNtBookijAQIQGJtbctMHwDeMpMHPHdgMbkKFLKhfLH",TRUE
4675246,"[4668556]",246738,247132,0,10,1,84,1488,"[71]fHcSuNcJofcGHcocqQHwfqKCebRxBakBdFLnedDDnbjRgbnwHxwGexkotDAjbFdFdSmRfLH",FALSE
4634654,"[4631528]",244417,244882,0,11,1,64,1485,"[71]fHcSuNcJofcGHcocqQHwfqKCecPcnblBeoSOKpqkANmKcvrQrqiyGgPyeeIyMctQJOjyfLH",FALSE
4702421,"[4698132]",248286,248591,0,18,2,52,1540,"[67]fHcSxNcJofcGHcNcqQHwfqKCebbxEiisyOczEaOCNOrrxHyFgBEczrNbqGyHMBNufLH",FALSE
4625053,"[4622562]",243868,244038,0,4,1,64,1480,"[71]fHcSuNcJofcGHcocqQHwfqKCebPAnblBeoSOKpqkROmKcvrQriiyGgPyeeqyMctFJOjyfLH",FALSE
4647369,"[4634215]",245142,245273,0,14,1,14,1522,"[71]fHcSuNcJofcGHcNcqQHwfqKCecLQJsHAKRiOldjCqEQlMEyivpxctdiqHyGvMhGqaBJgfLH",FALSE
4514412,"[4514398]",237631,238207,0,18,1,100,1469,"[68]fHcSxNcJofcGHcNcqQHwfqKCebbktCiSbOgoxSnrqrRatnHighFdBqpxDpDldgbphfLH",FALSE
4517582,"[4505315]",237813,238100,0,8,1,64,1442,"[71]fHcSuNcJofcGHcocqQHwfqKCebIAObBBaomGKeqrROAmMcvBQsokySCPSSeyIcryzOHufLH",FALSE
4515297,"[4515296]",237681,238034,0,8,1,342,1471,"[67]fHcSxNcJofcGHcNcqQHwfqKCebbstCiSbOOvxSnrqlBtnHigFKdBqpxbpDbegKihfLH",FALSE
4517238,"[4515660]",237791,238023,0,4,1,469,1460,"[71]fHcSuNcJofcGHcocqQHwfqKCebkAGNtBookxjAQIQGJtbctMHwiMMpMHPHdgMbkKFLcAfLH",TRUE
4532700,"[4532476]",238656,238698,0,13,1,342,1477,"[68]fHcSxNcJofcGHcNcqQHwfqKCebbstCiSbOOvxSRrqlBpnSHiBFKsBqpxbpDbeLKihfLH",FALSE
4520409,"[4520100]",237970,238007,0,4,1,469,1465,"[71]fHcSuNcJofcGHcocqQHwfqKCebkLGNtBookijAQIQGJtbctMHwDMMpMHPHdgMbkKFLKhfLH",TRUE
4520756,"[4520411]",237989,237992,0,1,1,469,1467,"[71]fHcSuNcJofcGHcocqQHwfqKCebkLGNtBookijBQIQGJtbctMHwDeMpMHPHdgMbkKFLKhfLH",TRUE
4510472,"[4510465]",237414,237969,0,29,1,14,1472,"[69]fHcSxNcJofcGHcNcqQHwfqKCecKuisHOEDixDdOlMJgpgHyiEpFkdBqpeGzhgpalQufLH",FALSE
4714586,"[4713958]",248979,249017,0,5,1,80,1557,"[71]fHcSuNcJofcGHcocqQHwfqKCabjJhMttlobajmBogyRNtzaxhFudIaaGdmIuQtzqcNolfLH",FALSE
4687177,"[4680122]",247415,248705,0,60,1,7,1539,"[71]fHcSuNcJofcGHcocqQHwfqKCebcJAbgCiolAetogbxNtbaHRjuiulcitODIHotirBNoRfLH",FALSE
4679833,"[4676486]",247000,247056,0,3,1,25,1527,"[71]fHcSuNcJofcGHcocqQHwfqKCebmRGKHzjoGQptBbgLGltbyHNGuolqptOmdwtzpiBxoifLH",FALSE
4517696,"[4512391]",237819,237822,0,3,1,226,1466,"[69]fHcSxNcJofcGHcNcqQHwfqKCebbsrGiHbegkPnrrqwFMybnFigkMdBqQaNbDQInQDnfLH",FALSE
4507028,"[4506393]",237216,237797,0,39,1,263,1449,"[71]fHcSuNcJofcGHcocqQHwfqKCebIxOPDBqrFcJLKIqQjRtbtrHBwGexkISlmjmyBFdqqRfLH",FALSE
4511930,"[4511910]",237493,237792,0,15,1,469,1458,"[71]fHcSuNcJofcGHcocqQHwfqKCebkAGNtBookxjAQIQGJtbctMHwiuypMHPHdgMbkKFLcAfLH",TRUE
4505432,"[4505127]",237124,237775,0,46,1,2,1503,"[71]fHcSxNcJofcGHcNcqQHwfqKCebjvQonJSHqKvroHEIeiqwNppsJgbMLDrzcezCiRsJPtfLH",FALSE
4512021,"[4511485]",237498,237775,0,5,1,2,1511,"[71]fHcSxNcJofcGHcNcqQHwfqKCebjvQonJSHqKzroGEIeizeNFpsJgbMLrrqcezDiRsJPtfLH",FALSE
4731094,"[4730117]",249914,249948,0,7,2,2,1551,"[71]fHcSxNcJofcGHcNcqQHwfqKCebdbmIPjsyHDczvpaQCJcOSCrxlyFbmELwBLtqiouBxufLH",FALSE
4508657,"[4507509]",237308,237723,0,40,1,95,1450,"[71]fHcSuNcJofcGHcNcqQHwfqKCabnOBanmjgDMueoIkubcrCmPjeideHROHkNcJENqtKzjfLH",FALSE
4514758,"[4513558]",237651,237702,0,6,1,2,1514,"[71]fHcSxNcJofcGHcNcqQHwfqKCebjvQonJSmqKzroGEIHizeNFpsJgbMLrrqcezDiRsJPhfLH",FALSE
4662382,"[4662381]",246002,246004,0,1,1,1,1531,"[67]fHcSxocJofcGHcNcqQHwfqKCebgpicPsogDrGqwARidhsJGqvledBEpgnGDdvEmcfLH",FALSE
4524271,"[4522510]",238179,238206,0,1,1,226,1470,"[69]fHcSxNcJofcGHcNcqQHwfqKCebbsrGiHbegkPirrqwFMybkFigkMdbBqQaNDQInQDnfLH",FALSE
4515296,"[4506930]",237681,237684,0,2,1,342,1470,"[67]fHcSxNcJofcGHcNcqQHwfqKCebbstCiSbOOvxSnrqlBtnHigFKdBqpxbpDbdgKihfLH",FALSE
4508664,"[4508331]",237309,237652,0,20,1,2,1506,"[71]fHcSxNcJofcGHcNcqQHwfqKCebjvQonJSHqKvroHEIeiqwNppsJgbMLrrqcezDiRsJPtfLH",FALSE
4506718,"[4505070]",237198,237631,0,19,1,226,1462,"[69]fHcSxNcJofcGHcNcqQHwfqKCebbsrGiHbOgkPnrrqwFMypnFigkMdBqQaNpDQznQDnfLH",FALSE
4512025,"[4512021]",237498,237607,0,3,1,2,1512,"[71]fHcSxNcJofcGHcNcqQHwfqKCebjvQonJSHqKzroGEIeizeNFpsJgbMLrrqcezDiRsJPhfLH",FALSE
4511485,"[4510955]",237469,237583,0,5,1,2,1510,"[71]fHcSxNcJofcGHcNcqQHwfqKCebjvQonJSHqKzroGEIeiqeNFpsJgbMLrrqcezDiRsJPtfLH",FALSE
4487445,"[4487441]",236099,237574,0,83,2,442,1464,"[68]fHcSxNcJofcGHcNcqQHwfqKCebbstCiSbOgoxSnrqrlBtnHigFFdBqpxDpDldgbphfLH",FALSE
4504475,"[4497248]",237068,237541,0,60,1,350,1462,"[68]fHcSxNcJofcGHcNcqQHwfqKCebspiEscOENvtOdchmMgoFgHrEpFkBEqkcGzNaesufLH",FALSE
4511910,"[4505650]",237492,237493,0,1,1,469,1457,"[71]fHcSuNcJofcGHcocqQHwfqKCebMAGNtBookxjAQBQGJtbctMHwiuypMHPHdgMbkKFLcAfLH",TRUE
4510465,"[4510423]",237413,237489,0,4,1,14,1471,"[68]fHcSxNcJofcGHcNcqQHwfqKCecKuisHOEDixDdOlMJgpgHyiEpFkdBqpeGzhpalQufLH",FALSE
4498804,"[4494641]",236747,237488,0,15,1,14,1467,"[68]fHcSxNcJofcGHcNcqQHwfqKCecKuisHOEDicxDdOlMJghgHyiEpFkdBqpeGzNalQufLH",FALSE
4510946,"[4510935]",237439,237468,0,3,1,2,1508,"[71]fHcSxNcJofcGHcNcqQHwfqKCebjvQonJSHqKvroGEIeiqeNppsJgbMLrrqcezDiRsJPtfLH",FALSE
4662264,"[4655476]",245995,246499,0,34,1,99,1527,"[67]fHcSxocJofcGHcNcqQHwfqKCebsGvicDgoxJrxewAidhssGqvhFGKRprnadgEkjlfLH",FALSE
4510423,"[4509868]",237411,237436,0,2,1,14,1470,"[68]fHcSxNcJofcGHcNcqQHwfqKCecKuisHOEDixDdOlMJghgHyiEpFkdBqpeGzhpalQufLH",FALSE
4504433,"[4503677]",237065,237389,0,55,1,263,1446,"[71]fHcSuNcJofcGHcocqQHwfqKCebIxOPDBqrFcJLKIqQjRtbtrHBwGexkISlPSOyBFdqqRfLH",FALSE
4501496,"[4497943]",236900,237380,0,42,1,263,1442,"[71]fHcSuNcJofcGHcocqQHwfqKCebIxOPDBqrFcJLKIqQjRtbrHBwGeOkISlPSrOyIFdqqRfLH",FALSE
4507509,"[4507507]",237244,237339,0,8,1,95,1449,"[71]fHcSuNcJofcGHcNcqQHwfqKCabnOBanmjgDMueoIkubcrCmPjeideHROzkNcJENqtKzjfLH",FALSE
4506393,"[4505736]",237179,237315,0,11,1,263,1448,"[71]fHcSuNcJofcGHcocqQHwfqKCebIxOPDBqrFcJLKIqQjRtbtrHBwGexkISlPjmyBFdqqRfLH",FALSE
4508331,"[4507926]",237290,237309,0,1,1,2,1505,"[71]fHcSxNcJofcGHcNcqQHwfqKCebjvQonJSHqKvroHEIeiqwNppsJgbMLrrqcezCiRsJPtfLH",FALSE
4505070,"[4502034]",237102,237303,0,11,1,226,1461,"[69]fHcSxNcJofcGHcNcqQHwfqKCebbsrGiHbOgEsnrrqwFMypnFigkMdBqQaNpDQznQDnfLH",FALSE
4502034,"[4501988]",236928,237298,0,22,1,226,1460,"[69]fHcSxNcJofcGHcNcqQHwfqKCebbsrGiHbOgEsnrrqwFMypnFigkMdBqQaNpDQzLQDnfLH",FALSE
4500438,"[4469884]",236839,237280,0,35,1,226,1458,"[69]fHcSxNcJofcGHcNcqQHwfqKCebbsrGiHbOgEsnrrqwrMytnFigkMdBqQaNpDQzLQDnfLH",FALSE
4499503,"[4499070]",236787,237274,0,29,1,95,1440,"[71]fHcSuNcJofcGHcNcqQHwfqKCabnOsanmjgbMzMJIkuQcrsmPjekdeHPOzkocJtNqtKzzfLH",FALSE
4507507,"[4507402]",237244,237267,0,1,1,95,1448,"[71]fHcSuNcJofcGHcNcqQHwfqKCabnOBanmjgDMueJIkubcrCmPjeideHPOzkNcJENqtKzjfLH",FALSE
4688460,"[4671265]",247488,247904,0,17,2,128,1537,"[67]fHcSxNcJofcGHcNcqQHwfqKCebbamCRKIsDDohpibpImHAhpMMFPnxCtDbzFupQhfLH",FALSE
4507402,"[4507003]",237237,237249,0,2,1,95,1447,"[71]fHcSuNcJofcGHcNcqQHwfqKCabnOBanmjgDMuMJIkubcrCmPjeideHPOzkNcJENqtKzzfLH",FALSE
4493861,"[4493566]",236470,237426,0,38,1,64,1437,"[71]fHcSuNcJofcGHcocqQHwfqKCebIAObBBaomGKeqqROAtMcvBQqokypSCPSdeyIcryOHufLH",FALSE
4507003,"[4507001]",237214,237248,0,4,1,95,1446,"[71]fHcSuNcJofcGHcNcqQHwfqKCabnOBanmjgDMzMJIkubcrCmPjeideHPOzkNcJENqtKzzfLH",FALSE
4505503,"[4499503]",237127,237245,0,10,1,95,1441,"[71]fHcSuNcJofcGHcNcqQHwfqKCabnOsanmjgbMzMJIkuQcrsmPjekdeHPOzkNcJtNqtKzzfLH",FALSE
4507358,"[4507189]",237234,237235,0,1,1,100,1466,"[69]fHcSxNcJofcGHcNcqQHwfqKCebbsktCiSbOgoxSnrqrRBtnHigFFdBqpxDpDldgbphfLH",FALSE
4505736,"[4504433]",237140,237182,0,1,1,263,1447,"[71]fHcSuNcJofcGHcocqQHwfqKCebIxOPDBqrFcJLKIqQjRtbtrHBwGexkISlPSmyBFdqqRfLH",FALSE
4505582,"[4505503]",237131,237174,0,3,1,95,1442,"[71]fHcSuNcJofcGHcNcqQHwfqKCabnOsanmjgbMzMJIkuQcrsmPjeideHPOzkNcJtNqtKzzfLH",FALSE
4494059,"[4494054]",236481,237171,0,26,1,342,1467,"[68]fHcSxNcJofcGHcNcqQHwfqKCebbstCiSbOOoxSnrqrlBtnHigFKdBqpxbpDbdgbphfLH",FALSE
4505127,"[4505117]",237105,237153,0,12,1,2,1502,"[71]fHcSxNcJofcGHcNcqQHwfqKCebjvQonJSHqKvrHEIeiqwNppsJgbMLDrzcepzCiRsJPtfLH",FALSE
4683812,"[4682614]",247231,247560,0,18,1,166,1538,"[71]fHcSuNcJofcGHcocqQHwfqKCabkJGbHtjoPCjmBogJRNtzaxhgudlcatGmIuQtirqNolfLH",FALSE
4486911,"[4476421]",236069,237145,0,38,1,64,1435,"[71]fHcSuNcJofcGHcocqQHwfqKCebIAObBBaomGKeqKROAtMcvBQgokypSCPSdeyIcryOHufLH",FALSE
4496682,"[4492598]",236631,237133,0,10,1,2,1500,"[71]fHcSxNcJofcGHcNcqQHwfqKCebjvGonJSHqKvrHEIeiqwNjpsJgbMLDrzcepzCiRsJPtfLH",FALSE
4495398,"[4491413]",236556,237133,0,9,1,469,1453,"[71]fHcSuNcJofcGHcocqQHwfqKCebMAGNtBookGjAQBQGJtbctMHwiuypzCPHdgMbkGFLcAfLH",TRUE
4722985,"[4722944]",249457,249473,0,3,1,51,1516,"[71]fHcSuNcJofcGHcocqQHwfqKCecqKnwlrhlROyIFkANKAcorQkSikAOpgeINMJtLJOyjOfLH",FALSE
4497943,"[4497933]",236700,237085,0,14,1,263,1441,"[71]fHcSuNcJofcGHcocqQHwfqKCebIlOPDBqrFcJLKIqQjRtbrHBwGeOkISlPSrOyIFdqqRfLH",FALSE
4727509,"[4702399]",249711,249875,0,1,1,1,1548,"[67]fHcxocJofcGHcNcqQHwfqKCebbhbeRKrnDDIrpLMkItHAlsahsFjnxCtDAPFMiJOfLH",FALSE
4725433,"[4725431]",249596,249761,0,1,1,1,1519,"[72]fHcSuNcJofcGHcocqQHwfqKCebeiLFsDgudnniuMlnbjrrnNaNPDMRDoNbPqoyyIddMmRfLj",FALSE
4633159,"[4622932]",244333,245246,0,30,1,293,1515,"[71]fHcSuNcJofcGHcocqQHwfqKCebkJGNHCjoGAitBogbGktbaHMjuulcntOmdHCKiyBNoifLH",TRUE
4503180,"[4501496]",236995,237033,0,1,1,263,1443,"[71]fHcSuNcJofcGHcocqQHwfqKCebIxOPDBqrFcJLKIqQjRtbrHBwGexkISlPSrOyEFdqqRfLH",FALSE
4612194,"[4610609]",243147,243354,0,2,1,10,1516,"[67]fHcSxNcJofcGHcNcqQHwfqKCebbszCsSkjvnFkrgiBaIHHAJJKsIEpeCbDbcGpzhfLH",FALSE
4497933,"[4490196]",236700,236971,0,13,1,263,1440,"[71]fHcSuNcJofcGHcocqQHwfqKCebIlOPDBqrFcJLKIqQjRtbrHBwGeOkISlPSdOyIFdqqRfLH",FALSE
4501988,"[4500438]",236926,236961,0,3,1,226,1459,"[69]fHcSxNcJofcGHcNcqQHwfqKCebbsrGiHbOgEsnrrqwFMytnFigkMdBqQaNpDQzLQDnfLH",FALSE
4491294,"[4491291]",236323,236890,0,53,1,2,1498,"[71]fHcSxNcJofcGHcNcqQHwfqKCebjvGonJSHqKvrHEIeiqwBjpsJgbMLDrzcepzCiEsJPtfLH",FALSE
4695679,"[4692336]",247901,247920,0,4,2,88,1531,"[67]fHcSxNcJofcGHcNcqQHwfqKCebBurMRkEjvenIirDBpINHJpaAsIKpeCbDBvQsahfLH",FALSE
4520555,"[4520433]",237978,238877,0,102,1,342,1473,"[67]fHcSxNcJofcGHcNcqQHwfqKCebbstCiSbOOvxSnrqlBtnHixFKsBqpxbpDbegKihfLH",FALSE
4495748,"[4493861]",236577,236894,0,12,1,64,1438,"[72]fHcSuNcJofcGHcocqQHwfqKCebIAObBBaomGKeqqROAtMcvBQsokypSCPSdeyIcryzOHufLH",FALSE
4624630,"[4618780]",243845,244561,0,13,1,25,1509,"[71]fHcSuNcJofcGHcocqQHwfqKCebkhGNHzjoGkitBagLGltbjHMjuulcptOmdwCKpDBxoifLH",FALSE
4484189,"[4483186]",235911,236766,0,35,1,469,1448,"[71]fHcSuNcJofcGHcocqQHwfqKCebMAsNDBookGjAQBQGJtbctMHwiuypSCPHdzyIkGFDcAfLH",TRUE
4503249,"[4495398]",236999,237037,0,2,1,469,1454,"[71]fHcSuNcJofcGHcocqQHwfqKCebMAGNtBookGjAQBQGJtbctMHwiuypzHPHdgMbkGFLcAfLH",TRUE
4489475,"[4483543]",236219,236740,0,20,1,263,1438,"[71]fHcSuNcJofcGHcocqQHwfqKCebIlOPDBqrFcGLKIqQjRtbrHBwGekkISlPSdOyIFdqqRfLH",FALSE
4492583,"[4488099]",236397,236713,0,5,1,350,1460,"[67]fHcSxNcJofcGHcNcqQHwfqKCebsiEscOENvntOdchmMgFgHrEpFkBEqkcGzNaesufLH",FALSE
4641922,"[4638035]",244834,245107,0,13,1,293,1519,"[71]fHcSuNcJofcGHcocqQHwfqKCebkJGNHCjolAitBogbRktbaHMjuulcatOmkHQtiyBNoifLH",TRUE
4553455,"[4552593]",239834,239922,0,1,1,14,1492,"[71]fHcSxNcJofcGHcNcqQHwfqKCecKLisHOnDixrdOdMJglMtyivpxcpdBqpeGvMGmqalJufLH",FALSE
4491413,"[4490299]",236329,236609,0,33,1,469,1452,"[71]fHcSuNcJofcGHcocqQHwfqKCebMAsNtBookGjAQBQGJtbctMHwiuypzCPHdgMbkGFLcAfLH",TRUE
4494054,"[4490791]",236481,236517,0,3,1,342,1466,"[68]fHcSxNcJofcGHcNcqQHwfqKCebbstCiSbOgoxSnrqrlBtnHigFFdBqpxbpDbdgbphfLH",FALSE
4717403,"[4703123]",249139,249140,0,2,1,4,1514,"[71]fHcSuNcJofcGHcocqQHwfqKCebRLIzklEdnnidMAnRjpgbNaIxEMRDJNbPqbyymIdSmRfLH",FALSE
4603774,"[4603208]",242674,242708,0,4,1,226,1490,"[68]fHcSxNcJofcGHcNcqQHwfqKCebascGigIgPirrmPwFMyylsOgkMEbBqQaNDbInQDufLH",FALSE
4483884,"[4482917]",235893,236504,0,68,1,2,1494,"[71]fHcSxNcJofcGHcNcqQHwfqKCebjvGonJtHqKvrHEIeiqwBFpsdgbMPDrzcepzCiEsJPtfLH",FALSE
4729640,"[4725779]",249828,249998,0,3,1,1,1547,"[67]fHcSxNcJofcGHcNcqQHwfqKCebAqbmKiAsOtzlavCcvruxRyFdnEGwBddxioxBEufLg",FALSE
4489735,"[4487030]",236233,236501,0,3,1,2,1496,"[71]fHcSxNcJofcGHcNcqQHwfqKCebjvGonJtHqKvrHEIeiqwBFpsJgbMLDrzcepzCiEsJPtfLH",FALSE
4488099,"[4487570]",236138,236485,0,40,1,350,1459,"[67]fHcSxNcJofcGHcNcqQHwfqKCebsiEscOENvntOdchmMgFgHrEpFkBEqkeGzNaesufLH",FALSE
4490299,"[4486022]",236265,236476,0,4,1,469,1451,"[71]fHcSuNcJofcGHcocqQHwfqKCebMAsNtBookGjAQBQGJtbctMHwiuypzCPHdgybkGFDcAfLH",TRUE
4487030,"[4483884]",236075,236413,0,51,1,2,1495,"[71]fHcSxNcJofcGHcNcqQHwfqKCebjvGonJtHqKvrHEIeiqwBFpsJgbMPDrzcepzCiEsJPtfLH",FALSE
4488637,"[4483428]",236171,236336,0,19,1,95,1436,"[71]fHcSuNcJofcGHcNcqQHwfqKCabnOsanmjgbMzMJIkBQcrsmPjekdeHPOukdcJtNqtKzsfLH",FALSE
4476930,"[4471110]",235503,236309,0,30,1,469,1445,"[71]fHcSuNcJofcGHcocqQHwfqKCebMAsNDBookGjAQBQGJtbctMHwiLypSCPHdzyIkrwDcAfLH",TRUE
4466051,"[4465998]",234893,236293,0,37,1,226,1455,"[69]fHcSxNcJofcGHcNcqQHwfqKCebbsIGiHbOgEJnrrqwrMBtnFigkMdBqQaNpDQzLQDnfLH",FALSE
4490196,"[4489475]",236260,236702,0,28,1,263,1439,"[71]fHcSuNcJofcGHcocqQHwfqKCebIlOPDBqrFcGLKIqQjRtbrHBwGeOkISlPSdOyIFdqqRfLH",FALSE
4532163,"[4531214]",238625,239593,0,7,1,2,1521,"[71]fHcSxNcJofcGHcNcqQHwfqKCebjvhKLJSmqKzroGEgHizeNFpsJgJMLrrecezDiRAKPhfLH",FALSE
4482430,"[4482416]",235811,236233,0,7,1,350,1457,"[67]fHcSxNcJofcGHcNcqQHwfqKCebsiEscOENvctEdchmMgFgHrEpFkdEqkeGzNaesufLH",FALSE
4482917,"[4482469]",235840,236224,0,8,1,2,1493,"[71]fHcSxNcJofcGHcNcqQHwfqKCebjvGonJtHnKvrHEIeiqwBFpsdgbMPDrzcepzCiEsJPtfLH",FALSE
4483186,"[4482480]",235855,236207,0,24,1,469,1447,"[71]fHcSuNcJofcGHcocqQHwfqKCebMAsNDBookGjAQBQGJtbctMHwiLypSCPHdzyIkGFDcAfLH",TRUE
4455163,"[4424879]",234277,236197,0,113,1,263,1432,"[71]fHcSuNcJofcGHcocqQHwfqKCebIsOPDBirFPGLKIqQjRtbrHBwGqkkISlPSdcyIIdqqufLH",FALSE
4723335,"[4714347]",249477,249969,0,15,2,4,1511,"[71]fHcSuNcJofcGHcocqQHwfqKCecqcnulrhlROJIFkANKAcorzpSikGOpgeeINMJtLJOjOfLH",FALSE
4485986,"[4484189]",236016,236183,0,5,1,469,1449,"[71]fHcSuNcJofcGHcocqQHwfqKCebMAsNDBookGjAQBQGJtbctMHwiuypSCPHdzybkGFDcAfLH",TRUE
4474226,"[4473895]",235347,236177,0,47,1,442,1460,"[67]fHcSxNcJofcGHcNcqQHwfqKCebbstCiSbOgoxnrqrlBtnHigFFdBqpxapDQxLbphfLH",FALSE
4476700,"[4471720]",235489,236174,0,38,1,95,1432,"[71]fHcSuNcJofcGHcNcqQHwfqKCabnOaanmjgvMzMJIkBQnrsmPjekdeHPOuAdcJtNqtKzsfLH",FALSE
4487441,"[4487439]",236098,236143,0,10,1,442,1463,"[68]fHcSxNcJofcGHcNcqQHwfqKCebbstCiSbOgoxSnrqrlBtnHigFFdBqpxDpDlxgbphfLH",FALSE
4466416,"[4466051]",234915,236090,0,38,1,226,1456,"[69]fHcSxNcJofcGHcNcqQHwfqKCebbsIGiHbOgEJnrrqwrMytnFigkMdBqQaNpDQzLQDnfLH",FALSE
4700412,"[4698611]",248171,248561,0,15,1,28,1547,"[67]fHcSxocJofcGHcNcqQHwfqKCebbhbeRKrnDiIrpLMkItqDlahsFjnxCtDbzFMiJOfLH",FALSE
4482824,"[4481665]",235834,236044,0,18,1,263,1434,"[71]fHcSuNcJofcGHcocqQHwfqKCebIsOPDBirFcGLKIqQjRtbrHBwGqkkISlPSdcyIIdqqRfLH",FALSE
4503677,"[4503675]",237023,237067,0,4,1,263,1445,"[71]fHcSuNcJofcGHcocqQHwfqKCebIxOPDBqrFcJLKIqQjRtbtrHBwGexkISlPSOyEFdqqRfLH",FALSE
4476421,"[4475809]",235473,236461,0,63,1,64,1434,"[71]fHcSuNcJofcGHcocqQHwfqKCebIAObBBaomGKeqKRsAtMcvBQgokypSCPSdeyIcryOHufLH",FALSE
4510935,"[4508664]",237438,237498,0,2,1,2,1507,"[71]fHcSxNcJofcGHcNcqQHwfqKCebjvQonJSHqKvroGEIeiqwNppsJgbMLrrqcezDiRsJPtfLH",FALSE
4488727,"[4488637]",236176,236363,0,4,1,95,1437,"[71]fHcSuNcJofcGHcNcqQHwfqKCabnOsanmjgbMzMJIkBQcrsmPjekdeHPOukocJtNqtKzsfLH",FALSE
4710781,"[4708371]",248762,249251,0,13,2,10,1509,"[71]fHcSuNcJofcGHcocqQHwfqKCebOxrGrdltCnoCKunSjbgcjaAdcGexQotAxqbFLjzSwRfLH",FALSE
4610422,"[4599037]",243049,243083,0,3,1,263,1468,"[71]fHcSuNcJofcGHcocqQHwfqKCebIxKaDBddFnAdKunbjRtbFaHxwGexkISPHjFyBFdqmRfLH",FALSE
4481665,"[4455163]",235771,235996,0,22,1,263,1433,"[71]fHcSuNcJofcGHcocqQHwfqKCebIsOPDBirFcGLKIqQjRtbrHBwGqkkISlPSdcyIIdqqufLH",FALSE
