"depth","seed","count","accuracy_mean","accuracy_max","accuracy_min","merit_mean","merit_max","merit_min","merit_median","door_rooms_mean","door_rooms_max","door_rooms_min","exit_rooms_mean","exit_rooms_max","exit_rooms_min","correct_doors_mean","correct_doors_max","correct_doors_min","incorrect_doors_mean","incorrect_doors_max","incorrect_doors_min","correct_exits_mean","correct_exits_max","correct_exits_min","incorrect_exits_mean","incorrect_exits_max","incorrect_exits_min","genome_length","seed_classification","seed_classification_factor"
"1242","4",100,1,1,1,7.7573525709386e+27,1.18305e+29,1.65608e+18,2.61284e+21,228.35,347,187,0,0,0,228.35,347,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1243","4",100,1,1,1,5.8000663904883e+27,1.18305e+29,2.07011e+18,6.16446e+20,223.87,453,188,0,0,0,223.87,453,188,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1244","4",100,1,1,1,8.19421192206174e+27,1.18305e+29,2.07011e+18,6.8494e+20,225.91,368,188,0,0,0,225.91,368,188,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1245","4",100,1,1,1,6.40347350599537e+27,1.18305e+29,1.65608e+18,6.8494e+20,222.04,335,187,0,0,0,222.04,335,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1246","4",100,1,1,1,4.25400620558094e+27,1.18305e+29,1.32487e+18,8.56176e+20,224.28,372,186,0,0,0,224.28,372,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1247","4",100,1,1,1,7.17197001160795e+27,1.18305e+29,8.47915e+17,3.85802e+21,230.34,392,184,0,0,0,230.34,392,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1248","4",100,1,1,1,2.79286530092315e+27,1.18305e+29,1.05989e+18,8.09086e+20,220.83,314,185,0,0,0,220.83,314,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1249","4",100,1,1,1,8.42994308866452e+27,1.18305e+29,1.32487e+18,1.07022e+21,228.52,489,186,0,0,0,228.52,489,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1250","4",100,1,1,1,7.24197930391468e+27,1.18305e+29,1.65608e+18,1.37122e+21,228.47,390,187,0,0,0,228.47,390,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1251","4",100,1,1,1,7.18771762612458e+27,1.18305e+29,1.05989e+18,7.70558e+20,224.44,408,185,0,0,0,224.44,408,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1252","4",100,1,1,1,8.46105589288283e+27,1.18305e+29,1.05989e+18,2.61284e+21,229.69,394,185,0,0,0,229.69,394,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1253","4",100,1,1,1,5.52415310129942e+27,1.18305e+29,6.78332e+17,1.504995e+21,226.25,322,183,0,0,0,226.25,322,183,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1254","4",100,0.77,1,0,2.65845882746497e+27,1.18305e+29,0.01,1.0342255e+20,171.13,398,0,0,0,0,171.13,398,0,0,0,0,0,0,0,0,0,0,72,"Bet-hedged imprinting","Bet-hedged imprinting"
"1255","4",100,1,1,1,6.00514537149287e+27,1.18305e+29,1.65608e+18,1.881245e+21,224.3,330,187,0,0,0,224.3,330,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1256","4",100,1,1,1,8.94410339446835e+27,1.18305e+29,8.47915e+17,1.07022e+21,228,382,184,0,0,0,228,382,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1257","4",100,1,1,1,1.22362408125606e+28,1.18305e+29,2.07011e+18,9.63198e+20,231.78,440,188,0,0,0,231.78,440,188,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1258","4",100,1,1,1,6.05352684163285e+27,1.18305e+29,1.32487e+18,1.07022e+21,223.91,349,186,0,0,0,223.91,349,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1259","4",100,1,1,1,9.68095097428273e+27,1.18305e+29,8.47915e+17,1.2459e+22,237.6,382,184,0,0,0,237.6,382,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1260","4",100,1,1,1,2.54105265830613e+27,1.18305e+29,6.78332e+17,9.63198e+20,221.8,306,183,0,0,0,221.8,306,183,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1261","4",100,1,1,1,5.36759135865158e+27,1.18305e+29,6.78332e+17,9.63198e+20,225.4,416,183,0,0,0,225.4,416,183,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1262","4",100,1,1,1,4.80023312847872e+27,1.18305e+29,6.78332e+17,1.203995e+21,224.45,391,183,0,0,0,224.45,391,183,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1263","4",100,1,1,1,6.6273536445069e+27,1.18305e+29,2.77845e+17,2.939445e+21,227,423,179,0,0,0,227,423,179,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1264","4",100,1,1,1,6.43696901442302e+27,1.18305e+29,2.07011e+18,1.881245e+21,227.14,323,188,0,0,0,227.14,323,188,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1265","4",100,1,1,1,7.30830624316502e+27,1.18305e+29,1.65608e+18,2.14253e+21,228.31,349,187,0,0,0,228.31,349,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1266","4",100,1,1,1,9.56284390918093e+27,1.18305e+29,6.78332e+17,2.351555e+21,229.42,425,183,0,0,0,229.42,425,183,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1267","4",100,1,1,1,6.70911283797293e+27,1.18305e+29,8.47915e+17,1.33777e+21,226.16,374,184,0,0,0,226.16,374,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1268","4",100,1,1,1,8.35292138156571e+27,1.18305e+29,8.47915e+17,1.67222e+21,227.76,415,184,0,0,0,227.76,415,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1269","4",100,1,1,1,8.39577910818034e+27,1.18305e+29,1.05989e+18,1.07022e+21,228.36,415,185,0,0,0,228.36,415,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1270","4",100,1,1,1,5.34818972570842e+27,1.18305e+29,1.32487e+18,2.939445e+21,229.17,395,186,0,0,0,229.17,395,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1271","4",100,1,1,1,6.5305278582945e+27,1.18305e+29,1.05989e+18,8.56176e+20,224.05,366,185,0,0,0,224.05,366,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1272","4",100,1,1,1,6.86907397506174e+27,1.18305e+29,3.47306e+17,9.63198e+20,225.57,335,180,0,0,0,225.57,335,180,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1273","4",100,1,1,1,4.51060224670179e+27,1.18305e+29,1.05989e+18,1.33777e+21,225.24,343,185,0,0,0,225.24,343,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1274","4",100,1,1,1,9.00231746418477e+27,1.18305e+29,1.65608e+18,6.16446e+20,227.06,397,187,0,0,0,227.06,397,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1275","4",100,1,1,1,5.36985630088507e+27,1.18305e+29,5.42666e+17,1.33777e+21,227.63,444,182,0,0,0,227.63,444,182,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1276","4",100,1,1,1,5.9139648008078e+27,1.18305e+29,1.05989e+18,5.7411e+21,231.15,388,185,0,0,0,231.15,388,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1277","4",100,1,1,1,8.30871800085615e+27,1.18305e+29,4.34133e+17,1.2770445e+22,232.9,358,181,0,0,0,232.9,358,181,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1278","4",100,1,1,1,5.28128602717325e+27,1.18305e+29,2.58763e+18,1.67222e+21,229.55,382,189,0,0,0,229.55,382,189,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1279","4",100,1,1,1,8.07222608022703e+27,1.18305e+29,8.47915e+17,2.09027e+21,228.81,348,184,0,0,0,228.81,348,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1280","4",100,1,1,1,4.31537370206534e+27,1.18305e+29,1.05989e+18,2.61284e+21,226.93,335,185,0,0,0,226.93,335,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1281","4",100,1,1,1,9.6394273699206e+27,1.18305e+29,1.05989e+18,6.8494e+20,229.34,510,185,0,0,0,229.34,510,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1282","4",100,1,1,1,8.19266444966138e+27,1.18305e+29,1.65608e+18,7.70558e+20,227.2,363,187,0,0,0,227.2,363,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1283","4",100,1,1,1,8.49690142731445e+27,1.18305e+29,1.32487e+18,1.37122e+21,228.78,475,186,0,0,0,228.78,475,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1284","4",100,1,1,1,6.20232540760612e+27,1.18305e+29,1.32487e+18,4.59288e+21,232.53,485,186,0,0,0,232.53,485,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1285","4",100,1,1,1,9.02525370782455e+27,1.18305e+29,6.78332e+17,1.881245e+21,231.19,432,183,0,0,0,231.19,432,183,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1286","4",100,1,1,1,4.2789277819224e+27,1.18305e+29,5.42666e+17,4.38362e+20,222.39,346,182,0,0,0,222.39,346,182,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1287","4",100,1,1,1,1.23719277957099e+28,1.18305e+29,6.78332e+17,5.47952e+20,231.77,445,183,0,0,0,231.77,445,183,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1288","4",100,1,1,1,4.821183408096e+27,1.18305e+29,1.05989e+18,4.38362e+20,222.73,392,185,0,0,0,222.73,392,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1289","4",100,1,1,1,1.03157627157127e+27,4.84578e+28,1.32487e+18,1.33777e+21,223.16,295,186,0,0,0,223.16,295,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1290","4",100,1,1,1,3.80613363458754e+27,1.18305e+29,1.32487e+18,1.881245e+21,228.9,381,186,0,0,0,228.9,381,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1291","4",100,1,1,1,3.5924780730959e+27,1.18305e+29,8.47915e+17,8.56176e+20,224,443,184,0,0,0,224,443,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1292","4",100,1,1,1,6.0097594312795e+27,1.18305e+29,1.05989e+18,5.47952e+20,223.7,386,185,0,0,0,223.7,386,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1293","4",100,1,1,1,7.96629744695019e+27,1.18305e+29,2.07011e+18,1.203995e+21,225.54,359,188,0,0,0,225.54,359,188,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1294","4",100,1,1,1,3.07737719850212e+27,1.18305e+29,8.47915e+17,6.8494e+20,224.59,432,184,0,0,0,224.59,432,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1295","4",100,1,1,1,9.51061939952474e+27,1.18305e+29,1.05989e+18,6.53848e+21,234.42,363,185,0,0,0,234.42,363,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1296","4",100,1,1,1,1.09098775497629e+28,1.18305e+29,1.05989e+18,3.3477e+21,234.74,395,185,0,0,0,234.74,395,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1297","4",100,1,1,1,9.823162652719e+27,1.18305e+29,1.05989e+18,6.8494e+20,227.11,409,185,0,0,0,227.11,409,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1298","4",100,1,1,1,1.01381726939209e+28,1.18305e+29,1.65608e+18,5.1032e+21,232.51,382,187,0,0,0,232.51,382,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1299","4",100,1,1,1,4.98661929687386e+27,1.18305e+29,2.77845e+17,1.33777e+21,223.49,373,179,0,0,0,223.49,373,179,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1300","4",100,1,1,1,4.52579277066714e+27,1.18305e+29,1.05989e+18,1.07022e+21,225,362,185,0,0,0,225,362,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1301","4",100,1,1,1,5.39716775111418e+27,1.18305e+29,8.47915e+17,1.07022e+21,223.78,358,184,0,0,0,223.78,358,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1302","4",100,1,1,1,3.91450341270723e+27,1.18305e+29,4.34133e+17,4.38362e+20,219.65,333,181,0,0,0,219.65,333,181,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1303","4",100,1,1,1,6.25824094830415e+27,1.18305e+29,1.65608e+18,1.33777e+21,228.26,504,187,0,0,0,228.26,504,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1304","4",100,1,1,1,5.76135384977841e+27,1.18305e+29,1.32487e+18,3.50689e+20,222.24,367,186,0,0,0,222.24,367,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1305","4",100,1,1,1,8.2248689184137e+27,1.18305e+29,5.42666e+17,1.504995e+21,225.77,317,182,0,0,0,225.77,317,182,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1306","4",100,1,1,1,6.31269912557036e+27,1.18305e+29,1.65608e+18,9.63198e+20,226.24,364,187,0,0,0,226.24,364,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1307","4",100,1,1,1,9.85247683555066e+27,1.18305e+29,2.58763e+18,3.674305e+21,229.88,358,189,0,0,0,229.88,358,189,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1308","4",100,1,1,1,6.97858539282115e+27,1.18305e+29,1.65608e+18,1.07022e+21,226.89,400,187,0,0,0,226.89,400,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1309","4",100,1,1,1,1.02480246282191e+28,1.18305e+29,2.07011e+18,6.16446e+20,226.7,439,188,0,0,0,226.7,439,188,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1310","4",100,1,1,1,8.45876999855291e+27,1.18305e+29,1.32487e+18,2.09027e+21,230.74,408,186,0,0,0,230.74,408,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1311","4",100,1,1,1,9.09458522031224e+27,1.18305e+29,1.05989e+18,1.07022e+21,229.89,391,185,0,0,0,229.89,391,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1312","4",100,1,1,1,8.10419638956987e+27,1.18305e+29,8.47915e+17,7.70558e+20,226.15,351,184,0,0,0,226.15,351,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1313","4",100,1,1,1,7.94845773210109e+27,1.18305e+29,5.42666e+17,5.47952e+20,227.03,361,182,0,0,0,227.03,361,182,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1314","4",100,1,1,1,3.79507662795886e+27,1.18305e+29,8.47915e+17,7.70558e+20,222.33,386,184,0,0,0,222.33,386,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1315","4",100,1,1,1,3.87151866557231e+27,1.18305e+29,1.65608e+18,1.33777e+21,223.74,342,187,0,0,0,223.74,342,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1316","4",100,1,1,1,3.61688690600418e+27,1.18305e+29,1.32487e+18,7.70558e+20,224.91,411,186,0,0,0,224.91,411,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1317","4",100,1,1,1,1.04122685485328e+28,1.18305e+29,8.47915e+17,1.67222e+21,230.22,360,184,0,0,0,230.22,360,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1318","4",100,1,1,1,4.95036977167429e+27,1.18305e+29,2.58763e+18,9.63198e+20,224.02,343,189,0,0,0,224.02,343,189,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1319","4",100,1,1,1,4.86431620969556e+27,1.18305e+29,6.78332e+17,3.945255e+20,221.39,382,183,0,0,0,221.39,382,183,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1320","4",100,1,1,1,7.54818134458637e+27,1.18305e+29,8.47915e+17,2.14253e+21,231.46,346,184,0,0,0,231.46,346,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1321","4",100,1,1,1,1.04655664943981e+28,1.18305e+29,8.47915e+17,2.351555e+21,232.77,441,184,0,0,0,232.77,441,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1322","4",100,1,1,1,1.37225651815363e+28,1.18305e+29,2.07011e+18,6.16446e+20,230.28,431,188,0,0,0,230.28,431,188,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1323","4",100,1,1,1,2.3617915771016e+27,1.18305e+29,6.78332e+17,1.07022e+21,224.9,384,183,0,0,0,224.9,384,183,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1324","4",100,1,1,1,4.19499558516403e+27,1.18305e+29,3.47306e+17,6.16446e+20,222.54,317,180,0,0,0,222.54,317,180,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1325","4",100,1,1,1,3.83692365884108e+27,1.18305e+29,1.65608e+18,1.67222e+21,225.85,415,187,0,0,0,225.85,415,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1326","4",100,1,1,1,1.96879740826213e+27,1.18305e+29,1.32487e+18,7.70558e+20,221.85,348,186,0,0,0,221.85,348,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1327","4",100,1,1,1,9.06369705484035e+27,1.18305e+29,1.05989e+18,8.56176e+20,226.67,342,185,0,0,0,226.67,342,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1328","4",100,1,1,1,3.76311930321214e+27,1.18305e+29,6.78332e+17,9.63198e+20,222.72,349,183,0,0,0,222.72,349,183,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1329","4",100,1,1,1,5.82041423625679e+27,1.18305e+29,1.32487e+18,2.351555e+21,227.99,381,186,0,0,0,227.99,381,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1330","4",100,1,1,1,6.43225089629046e+27,1.18305e+29,8.47915e+17,2.14253e+21,226.84,389,184,0,0,0,226.84,389,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1331","4",100,1,1,1,5.97377757813628e+27,1.18305e+29,8.47915e+17,3.674305e+21,227.2,339,184,0,0,0,227.2,339,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1332","4",100,1,1,1,7.28976262828238e+27,1.18305e+29,8.47915e+17,4.38362e+20,227.73,396,184,0,0,0,227.73,396,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1333","4",100,1,1,1,5.08803116750172e+27,1.18305e+29,5.42666e+17,1.07022e+21,227.46,454,182,0,0,0,227.46,454,182,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1334","4",100,1,1,1,6.59579208218022e+27,1.18305e+29,1.05989e+18,1.881245e+21,226.89,352,185,0,0,0,226.89,352,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1335","4",100,1,1,1,2.79862436813426e+27,1.18305e+29,2.07011e+18,6.8494e+20,223.44,410,188,0,0,0,223.44,410,188,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1336","4",100,1,1,1,6.3340172322722e+27,1.18305e+29,6.78332e+17,1.504995e+21,225.33,363,183,0,0,0,225.33,363,183,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1337","4",100,1,1,1,9.44388653247393e+27,1.18305e+29,1.05989e+18,4.38362e+20,226.16,402,185,0,0,0,226.16,402,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1338","4",100,1,1,1,7.18323347134933e+27,1.18305e+29,1.65608e+18,3.59457e+20,222.84,338,187,0,0,0,222.84,338,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1339","4",100,1,1,1,4.93992332520503e+27,1.18305e+29,2.07011e+18,1.203995e+21,224.08,362,188,0,0,0,224.08,362,188,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1340","4",100,1,1,1,7.20539467217228e+27,1.18305e+29,1.05989e+18,6.16446e+20,227.13,377,185,0,0,0,227.13,377,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1341","4",100,1,1,1,7.39892414080769e+27,1.18305e+29,2.07011e+18,1.33777e+21,226.48,365,188,0,0,0,226.48,365,188,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1342","4",100,0.76,1,0,3.58381487744904e+27,1.18305e+29,0.01,2.12097e+20,170.41,332,0,0,0,0,170.41,332,0,0,0,0,0,0,0,0,0,0,70,"Bet-hedged imprinting","Bet-hedged imprinting"
"1343","4",100,1,1,1,6.88916817112501e+27,1.18305e+29,2.07011e+18,1.07022e+21,224.68,320,188,0,0,0,224.68,320,188,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1344","4",100,1,1,1,7.38490977151497e+27,1.18305e+29,8.47915e+17,2.939445e+21,230.7,396,184,0,0,0,230.7,396,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1345","4",100,1,1,1,5.49078823198093e+27,1.18305e+29,6.78332e+17,8.56176e+20,223.27,378,183,0,0,0,223.27,378,183,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1346","4",100,1,1,1,7.89019472686816e+27,1.18305e+29,1.32487e+18,3.26605e+21,230.19,538,186,0,0,0,230.19,538,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1347","4",100,1,1,1,9.48593889768973e+27,1.18305e+29,2.07011e+18,6.8494e+20,227.16,417,188,0,0,0,227.16,417,188,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1348","4",100,1,1,1,3.73540726590776e+27,1.18305e+29,8.47915e+17,3.156205e+20,221.62,372,184,0,0,0,221.62,372,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1349","4",100,1,1,1,4.76309617379838e+27,1.18305e+29,1.05989e+18,1.096973e+21,222.42,437,185,0,0,0,222.42,437,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1350","4",100,1,1,1,6.65662060562184e+27,1.18305e+29,6.78332e+17,8.56176e+20,225.06,405,183,0,0,0,225.06,405,183,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1351","4",100,1,1,1,8.6753016516185e+27,1.18305e+29,1.32487e+18,1.07022e+21,228.08,356,186,0,0,0,228.08,356,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1352","4",100,1,1,1,5.26168245222324e+27,1.18305e+29,1.32487e+18,7.97376e+21,230.26,444,186,0,0,0,230.26,444,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1353","4",100,1,1,1,7.18963531892245e+27,1.18305e+29,1.65608e+18,1.504995e+21,228.69,466,187,0,0,0,228.69,466,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1354","4",100,1,1,1,4.37673663817616e+27,1.18305e+29,1.65608e+18,1.203995e+21,226.11,448,187,0,0,0,226.11,448,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1355","4",100,1,1,1,4.45818901610833e+27,1.18305e+29,1.05989e+18,2.351555e+21,224.76,316,185,0,0,0,224.76,316,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1356","4",100,1,1,1,5.47540012084713e+27,1.18305e+29,1.32487e+18,9.63198e+20,224.7,369,186,0,0,0,224.7,369,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1357","4",100,1,1,1,6.9192866109696e+27,1.18305e+29,8.47915e+17,1.67222e+21,232.67,465,184,0,0,0,232.67,465,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1358","4",100,1,1,1,8.53755035020877e+27,1.18305e+29,8.47915e+17,1.504995e+21,232.34,406,184,0,0,0,232.34,406,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1359","4",100,1,1,1,1.30943370187954e+28,1.18305e+29,8.47915e+17,8.56176e+20,227.99,372,184,0,0,0,227.99,372,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1360","4",100,1,1,1,6.72113921327622e+27,1.18305e+29,5.42666e+17,2.80552e+20,222.72,343,182,0,0,0,222.72,343,182,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1361","4",100,1,1,1,8.51374494238008e+27,1.18305e+29,1.65608e+18,3.674305e+21,231.75,412,187,0,0,0,231.75,412,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1362","4",100,1,1,1,8.37201097169664e+27,1.18305e+29,2.58763e+18,2.939445e+21,234.51,433,189,0,0,0,234.51,433,189,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1363","4",100,1,1,1,3.66692563951673e+27,1.18305e+29,1.65608e+18,8.56176e+20,223.77,417,187,0,0,0,223.77,417,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1364","4",100,1,1,1,8.54795241243112e+27,1.18305e+29,1.05989e+18,1.33777e+21,226.76,356,185,0,0,0,226.76,356,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1365","4",100,1,1,1,7.49197289011886e+27,1.18305e+29,1.65608e+18,1.67222e+21,227.95,356,187,0,0,0,227.95,356,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1366","4",100,0.82,1,0,7.87683034867934e+27,1.18305e+29,0.01,2.524965e+20,184.68,346,0,0,0,0,184.68,346,0,0,0,0,0,0,0,0,0,0,72,"Bet-hedged imprinting","Bet-hedged imprinting"
"1367","4",100,1,1,1,6.02978500650733e+27,1.18305e+29,8.47915e+17,7.02064e+20,222.69,352,184,0,0,0,222.69,352,184,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1368","4",100,1,1,1,9.24126975682299e+27,1.18305e+29,1.32487e+18,1.401635e+22,233.48,357,186,0,0,0,233.48,357,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1369","4",100,1,1,1,6.58040190442163e+27,1.18305e+29,1.32487e+18,1.33777e+21,224.44,351,186,0,0,0,224.44,351,186,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1370","4",100,1,1,1,9.48700730778121e+27,1.18305e+29,1.05989e+18,8.7758e+20,226.8,443,185,0,0,0,226.8,443,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1371","4",100,1,1,1,5.75301914779208e+27,1.18305e+29,1.05989e+18,7.70558e+20,221.65,330,185,0,0,0,221.65,330,185,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1372","4",100,1,1,1,8.54913507895903e+27,1.18305e+29,6.78332e+17,8.56176e+20,227.65,375,183,0,0,0,227.65,375,183,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1373","4",100,1,1,1,7.91077738857614e+27,1.18305e+29,2.58763e+18,4.08256e+21,230.74,494,189,0,0,0,230.74,494,189,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1374","4",100,1,1,1,6.06701896057582e+27,1.18305e+29,1.65608e+18,1.504995e+21,227.86,362,187,0,0,0,227.86,362,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1375","4",100,1,1,1,8.05310400751784e+27,1.18305e+29,1.65608e+18,3.945255e+20,225.17,415,187,0,0,0,225.17,415,187,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1376","4",100,1,1,1,8.91087015479474e+27,1.18305e+29,6.78332e+17,5.7411e+21,231.27,328,183,0,0,0,231.27,328,183,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1377","4",100,1,1,1,8.51485583698455e+27,1.18305e+29,2.07011e+18,1.67222e+21,228.68,389,188,0,0,0,228.68,389,188,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
