"","seed_classification","count","accuracy_mean_mean","merit_mean_mean","seed_classification_factor","depth","frac","lineage_classification","is_learning","relative_depth","is_exploratory_replay","seed","dir","true_seed"
"3050","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",1526,0,"Error correction",FALSE,-200,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3051","Other",0,NA,NA,"Other",1526,0,"Error correction",FALSE,-200,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3052","Low activity",0,NA,NA,"Low activity",1526,0,"Error correction",FALSE,-200,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3053","Error correction",1,0.74854912,3.2489462889524e+31,"Error correction",1576,0.02,"Error correction",FALSE,-150,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3054","Learning",49,0.993786594693878,1.66342928243754e+87,"Learning",1576,0.98,"Error correction",TRUE,-150,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3055","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",1576,0,"Error correction",FALSE,-150,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3056","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1576,0,"Error correction",FALSE,-150,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3057","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",1576,0,"Error correction",FALSE,-150,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3058","Other",0,NA,NA,"Other",1576,0,"Error correction",FALSE,-150,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3059","Low activity",0,NA,NA,"Low activity",1576,0,"Error correction",FALSE,-150,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3060","Learning",50,0.9940775242,1.27314807592324e+85,"Learning",1626,1,"Error correction",TRUE,-100,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3061","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",1626,0,"Error correction",FALSE,-100,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3062","Error correction",0,NA,NA,"Error correction",1626,0,"Error correction",FALSE,-100,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3063","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1626,0,"Error correction",FALSE,-100,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3064","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",1626,0,"Error correction",FALSE,-100,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3065","Other",0,NA,NA,"Other",1626,0,"Error correction",FALSE,-100,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3066","Low activity",0,NA,NA,"Low activity",1626,0,"Error correction",FALSE,-100,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3067","Bet-hedged learning",1,0.6948683786,7.0482768905418e+52,"Bet-hedged learning",1676,0.02,"Error correction",FALSE,-50,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3068","Learning",49,0.99365057244898,1.41273574352737e+66,"Learning",1676,0.98,"Error correction",TRUE,-50,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3069","Error correction",0,NA,NA,"Error correction",1676,0,"Error correction",FALSE,-50,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3070","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1676,0,"Error correction",FALSE,-50,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3071","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",1676,0,"Error correction",FALSE,-50,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3072","Other",0,NA,NA,"Other",1676,0,"Error correction",FALSE,-50,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3073","Low activity",0,NA,NA,"Low activity",1676,0,"Error correction",FALSE,-50,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3074","Bet-hedged learning",1,0.99056848,4.74539369956e+46,"Bet-hedged learning",1726,0.02,"Learning",FALSE,0,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3075","Learning",49,0.993889110408163,7.91385052815901e+87,"Learning",1726,0.98,"Learning",TRUE,0,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3076","Error correction",0,NA,NA,"Error correction",1726,0,"Learning",FALSE,0,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3077","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1726,0,"Learning",FALSE,0,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3078","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",1726,0,"Learning",FALSE,0,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3079","Other",0,NA,NA,"Other",1726,0,"Learning",FALSE,0,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3080","Low activity",0,NA,NA,"Low activity",1726,0,"Learning",FALSE,0,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3081","Bet-hedged learning",5,0.614347198,4.21000872240575e+52,"Bet-hedged learning",926,0.1,"Small",FALSE,-800,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3082","Error correction",22,0.738717121363636,5.82410633646495e+51,"Error correction",926,0.44,"Small",FALSE,-800,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3083","Learning",7,0.994014707142857,1.42092285714286e+84,"Learning",926,0.14,"Small",TRUE,-800,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3084","Low activity",16,0.509396693125,5734.69,"Low activity",926,0.32,"Small",FALSE,-800,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3085","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",926,0,"Small",FALSE,-800,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3086","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",926,0,"Small",FALSE,-800,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3087","Other",0,NA,NA,"Other",926,0,"Small",FALSE,-800,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3088","Bet-hedged learning",1,0.43683335,1.19289491e+56,"Bet-hedged learning",976,0.02,"Small",FALSE,-750,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3089","Error correction",16,0.749247381875,3.21388193381277e+58,"Error correction",976,0.32,"Small",FALSE,-750,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3090","Learning",5,0.988287696,2.03709761504559e+88,"Learning",976,0.1,"Small",TRUE,-750,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3091","Low activity",27,0.518058617407407,403.666296296296,"Low activity",976,0.54,"Small",FALSE,-750,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3092","Mixed bet hedging",1,0.87787495,1.89872371871491e+45,"Mixed bet hedging",976,0.02,"Small",FALSE,-750,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3093","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",976,0,"Small",FALSE,-750,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3094","Other",0,NA,NA,"Other",976,0,"Small",FALSE,-750,TRUE,335,"../../2023_05_24_02__seeds_2000_2499",2335
"3095","Error correction",47,0.76100599,1.97871707885309e+89,"Error correction",483,0.94,"Error correction",FALSE,-500,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3096","Learning",1,0.94226863,2.18501915843098e+53,"Learning",483,0.02,"Error correction",TRUE,-500,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3097","Mixed bet hedging",2,0.876096125,3.055560000239e+88,"Mixed bet hedging",483,0.04,"Error correction",FALSE,-500,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3098","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",483,0,"Error correction",FALSE,-500,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3099","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",483,0,"Error correction",FALSE,-500,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3100","Other",0,NA,NA,"Other",483,0,"Error correction",FALSE,-500,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3101","Low activity",0,NA,NA,"Low activity",483,0,"Error correction",FALSE,-500,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3102","Error correction",50,0.7618073886,2.32864517968978e+89,"Error correction",533,1,"Error correction",FALSE,-450,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3103","Learning",0,NA,NA,"Learning",533,0,"Error correction",TRUE,-450,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3104","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",533,0,"Error correction",FALSE,-450,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3105","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",533,0,"Error correction",FALSE,-450,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3106","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",533,0,"Error correction",FALSE,-450,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3107","Other",0,NA,NA,"Other",533,0,"Error correction",FALSE,-450,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3108","Low activity",0,NA,NA,"Low activity",533,0,"Error correction",FALSE,-450,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3109","Bet-hedged learning",1,0.88117668,4.78274373659e+44,"Bet-hedged learning",583,0.02,"Error correction",FALSE,-400,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3110","Error correction",24,0.81842764375,7.20378910468657e+65,"Error correction",583,0.48,"Error correction",FALSE,-400,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3111","Learning",15,0.991036277333333,5.05903367641432e+78,"Learning",583,0.3,"Error correction",TRUE,-400,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3112","Mixed bet hedging",10,0.910800362,1.42644925968824e+88,"Mixed bet hedging",583,0.2,"Error correction",FALSE,-400,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3113","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",583,0,"Error correction",FALSE,-400,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3114","Other",0,NA,NA,"Other",583,0,"Error correction",FALSE,-400,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3115","Low activity",0,NA,NA,"Low activity",583,0,"Error correction",FALSE,-400,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3116","Bet-hedged learning",2,0.77020691275,5.107435054855e+32,"Bet-hedged learning",633,0.04,"Mixed bet hedging",FALSE,-350,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3117","Error correction",1,0.75270756,1.84800993473771e+59,"Error correction",633,0.02,"Mixed bet hedging",FALSE,-350,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3118","Learning",35,0.991178447428571,2.50995478675118e+88,"Learning",633,0.7,"Mixed bet hedging",TRUE,-350,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3119","Mixed bet hedging",12,0.920619829166667,1.52912276209025e+88,"Mixed bet hedging",633,0.24,"Mixed bet hedging",FALSE,-350,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3120","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",633,0,"Mixed bet hedging",FALSE,-350,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3121","Other",0,NA,NA,"Other",633,0,"Mixed bet hedging",FALSE,-350,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3122","Low activity",0,NA,NA,"Low activity",633,0,"Mixed bet hedging",FALSE,-350,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3123","Bet-hedged learning",2,0.9059024975,4.5472655928355e+42,"Bet-hedged learning",683,0.04,"Mixed bet hedging",FALSE,-300,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3124","Error correction",1,0.83242884,6.20597200007171e+64,"Error correction",683,0.02,"Mixed bet hedging",FALSE,-300,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3125","Learning",46,0.99240653,4.48671416475843e+88,"Learning",683,0.92,"Mixed bet hedging",TRUE,-300,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3126","Mixed bet hedging",1,0.94174449,1.28618051669461e+59,"Mixed bet hedging",683,0.02,"Mixed bet hedging",FALSE,-300,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3127","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",683,0,"Mixed bet hedging",FALSE,-300,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3128","Other",0,NA,NA,"Other",683,0,"Mixed bet hedging",FALSE,-300,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3129","Low activity",0,NA,NA,"Low activity",683,0,"Mixed bet hedging",FALSE,-300,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3130","Bet-hedged learning",2,0.8837932784,3.16725869636747e+46,"Bet-hedged learning",733,0.04,"Mixed bet hedging",FALSE,-250,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3131","Error correction",3,0.786837156666667,8.13468070339679e+89,"Error correction",733,0.06,"Mixed bet hedging",FALSE,-250,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3132","Learning",37,0.991217578378378,5.50551482612703e+86,"Learning",733,0.74,"Mixed bet hedging",TRUE,-250,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3133","Mixed bet hedging",8,0.922332362875,7.14884997191194e+88,"Mixed bet hedging",733,0.16,"Mixed bet hedging",FALSE,-250,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3134","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",733,0,"Mixed bet hedging",FALSE,-250,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3135","Other",0,NA,NA,"Other",733,0,"Mixed bet hedging",FALSE,-250,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3136","Low activity",0,NA,NA,"Low activity",733,0,"Mixed bet hedging",FALSE,-250,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3137","Bet-hedged learning",1,0.8339790006,2.994569935e+32,"Bet-hedged learning",783,0.02,"Mixed bet hedging",FALSE,-200,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3138","Learning",39,0.990046252307692,6.54720273336857e+87,"Learning",783,0.78,"Mixed bet hedging",TRUE,-200,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3139","Mixed bet hedging",10,0.915215669,5.11024728907429e+88,"Mixed bet hedging",783,0.2,"Mixed bet hedging",FALSE,-200,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3140","Error correction",0,NA,NA,"Error correction",783,0,"Mixed bet hedging",FALSE,-200,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3141","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",783,0,"Mixed bet hedging",FALSE,-200,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3142","Other",0,NA,NA,"Other",783,0,"Mixed bet hedging",FALSE,-200,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3143","Low activity",0,NA,NA,"Low activity",783,0,"Mixed bet hedging",FALSE,-200,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3144","Bet-hedged learning",2,0.935404845,2.25284514339365e+38,"Bet-hedged learning",833,0.04,"Mixed bet hedging",FALSE,-150,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3145","Learning",39,0.992138504615385,2.11016614892935e+59,"Learning",833,0.78,"Mixed bet hedging",TRUE,-150,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3146","Mixed bet hedging",9,0.90738163620462,7.19101579213131e+88,"Mixed bet hedging",833,0.18,"Mixed bet hedging",FALSE,-150,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3147","Error correction",0,NA,NA,"Error correction",833,0,"Mixed bet hedging",FALSE,-150,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3148","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",833,0,"Mixed bet hedging",FALSE,-150,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3149","Other",0,NA,NA,"Other",833,0,"Mixed bet hedging",FALSE,-150,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3150","Low activity",0,NA,NA,"Low activity",833,0,"Mixed bet hedging",FALSE,-150,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3151","Learning",42,0.989721859761905,7.02211485642091e+88,"Learning",883,0.84,"Mixed bet hedging",TRUE,-100,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3152","Mixed bet hedging",8,0.92994471375,1.11966091832045e+85,"Mixed bet hedging",883,0.16,"Mixed bet hedging",FALSE,-100,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3153","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",883,0,"Mixed bet hedging",FALSE,-100,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3154","Error correction",0,NA,NA,"Error correction",883,0,"Mixed bet hedging",FALSE,-100,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3155","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",883,0,"Mixed bet hedging",FALSE,-100,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3156","Other",0,NA,NA,"Other",883,0,"Mixed bet hedging",FALSE,-100,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3157","Low activity",0,NA,NA,"Low activity",883,0,"Mixed bet hedging",FALSE,-100,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3158","Bet-hedged learning",1,0.94862166,5.88773764789508e+47,"Bet-hedged learning",933,0.02,"Mixed bet hedging",FALSE,-50,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3159","Error correction",3,0.821970133333333,1.56825844539869e+89,"Error correction",933,0.06,"Mixed bet hedging",FALSE,-50,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3160","Learning",39,0.99183398974359,1.09697768808047e+88,"Learning",933,0.78,"Mixed bet hedging",TRUE,-50,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3161","Mixed bet hedging",7,0.930801227142857,2.30235065720945e+59,"Mixed bet hedging",933,0.14,"Mixed bet hedging",FALSE,-50,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3162","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",933,0,"Mixed bet hedging",FALSE,-50,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3163","Other",0,NA,NA,"Other",933,0,"Mixed bet hedging",FALSE,-50,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3164","Low activity",0,NA,NA,"Low activity",933,0,"Mixed bet hedging",FALSE,-50,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3165","Bet-hedged learning",9,0.895637817711111,8.52270628457732e+50,"Bet-hedged learning",983,0.18,"Learning",FALSE,0,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3166","Error correction",1,0.85582151,1.81091665521715e+90,"Error correction",983,0.02,"Learning",FALSE,0,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3167","Learning",40,0.99316907,1.8576958855302e+56,"Learning",983,0.8,"Learning",TRUE,0,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3168","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",983,0,"Learning",FALSE,0,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3169","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",983,0,"Learning",FALSE,0,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3170","Other",0,NA,NA,"Other",983,0,"Learning",FALSE,0,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3171","Low activity",0,NA,NA,"Low activity",983,0,"Learning",FALSE,0,TRUE,336,"../../2023_05_24_02__seeds_2000_2499",2336
"3172","Error correction",45,0.752120417555556,6.28512449958963e+88,"Error correction",1192,0.9,"Error correction",FALSE,-200,TRUE,95,"../../2023_05_25_01__seeds_2000_2499",2595
"3173","Learning",4,0.97534733,1.39812097325013e+89,"Learning",1192,0.08,"Error correction",TRUE,-200,TRUE,95,"../../2023_05_25_01__seeds_2000_2499",2595
"3174","Mixed bet hedging",1,0.94440176,1.73714914486604e+72,"Mixed bet hedging",1192,0.02,"Error correction",FALSE,-200,TRUE,95,"../../2023_05_25_01__seeds_2000_2499",2595
"3175","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",1192,0,"Error correction",FALSE,-200,TRUE,95,"../../2023_05_25_01__seeds_2000_2499",2595
"3176","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1192,0,"Error correction",FALSE,-200,TRUE,95,"../../2023_05_25_01__seeds_2000_2499",2595
"3177","Other",0,NA,NA,"Other",1192,0,"Error correction",FALSE,-200,TRUE,95,"../../2023_05_25_01__seeds_2000_2499",2595
"3178","Low activity",0,NA,NA,"Low activity",1192,0,"Error correction",FALSE,-200,TRUE,95,"../../2023_05_25_01__seeds_2000_2499",2595
"3179","Error correction",37,0.746166448378378,7.46084811540202e+87,"Error correction",1242,0.74,"Error correction",FALSE,-150,TRUE,95,"../../2023_05_25_01__seeds_2000_2499",2595
"3180","Learning",11,0.993534163636364,2.19248315245302e+89,"Learning",1242,0.22,"Error correction",TRUE,-150,TRUE,95,"../../2023_05_25_01__seeds_2000_2499",2595
