"","seed_classification","count","accuracy_mean_mean","merit_mean_mean","seed_classification_factor","depth","frac","lineage_classification","is_learning","relative_depth","is_exploratory_replay","seed","dir","true_seed"
"1529","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",452,0,"Learning",FALSE,0,TRUE,203,"../../2023_05_24_01__seeds_1500_1999",1703
"1530","Error correction",0,NA,NA,"Error correction",452,0,"Learning",FALSE,0,TRUE,203,"../../2023_05_24_01__seeds_1500_1999",1703
"1531","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",452,0,"Learning",FALSE,0,TRUE,203,"../../2023_05_24_01__seeds_1500_1999",1703
"1532","Other",0,NA,NA,"Other",452,0,"Learning",FALSE,0,TRUE,203,"../../2023_05_24_01__seeds_1500_1999",1703
"1533","Low activity",0,NA,NA,"Low activity",452,0,"Learning",FALSE,0,TRUE,203,"../../2023_05_24_01__seeds_1500_1999",1703
"1534","Bet-hedged learning",1,0.975175205882353,4.54394241329343e+58,"Bet-hedged learning",1034,0.02,"Mixed bet hedging",FALSE,-50,TRUE,238,"../../2023_05_24_01__seeds_1500_1999",1738
"1535","Learning",45,0.995015695777778,3.12679888779858e+75,"Learning",1034,0.9,"Mixed bet hedging",TRUE,-50,TRUE,238,"../../2023_05_24_01__seeds_1500_1999",1738
"1536","Mixed bet hedging",4,0.902043855,3.47816249593943e+67,"Mixed bet hedging",1034,0.08,"Mixed bet hedging",FALSE,-50,TRUE,238,"../../2023_05_24_01__seeds_1500_1999",1738
"1537","Error correction",0,NA,NA,"Error correction",1034,0,"Mixed bet hedging",FALSE,-50,TRUE,238,"../../2023_05_24_01__seeds_1500_1999",1738
"1538","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1034,0,"Mixed bet hedging",FALSE,-50,TRUE,238,"../../2023_05_24_01__seeds_1500_1999",1738
"1539","Other",0,NA,NA,"Other",1034,0,"Mixed bet hedging",FALSE,-50,TRUE,238,"../../2023_05_24_01__seeds_1500_1999",1738
"1540","Low activity",0,NA,NA,"Low activity",1034,0,"Mixed bet hedging",FALSE,-50,TRUE,238,"../../2023_05_24_01__seeds_1500_1999",1738
"1541","Bet-hedged learning",4,0.924095048532955,2.1831351679768e+66,"Bet-hedged learning",1084,0.08,"Learning",FALSE,0,TRUE,238,"../../2023_05_24_01__seeds_1500_1999",1738
"1542","Learning",46,0.994705079565217,2.4912382958327e+75,"Learning",1084,0.92,"Learning",TRUE,0,TRUE,238,"../../2023_05_24_01__seeds_1500_1999",1738
"1543","Error correction",0,NA,NA,"Error correction",1084,0,"Learning",FALSE,0,TRUE,238,"../../2023_05_24_01__seeds_1500_1999",1738
"1544","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1084,0,"Learning",FALSE,0,TRUE,238,"../../2023_05_24_01__seeds_1500_1999",1738
"1545","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",1084,0,"Learning",FALSE,0,TRUE,238,"../../2023_05_24_01__seeds_1500_1999",1738
"1546","Other",0,NA,NA,"Other",1084,0,"Learning",FALSE,0,TRUE,238,"../../2023_05_24_01__seeds_1500_1999",1738
"1547","Low activity",0,NA,NA,"Low activity",1084,0,"Learning",FALSE,0,TRUE,238,"../../2023_05_24_01__seeds_1500_1999",1738
"1548","Error correction",7,0.743880551428571,7.60353616532698e+33,"Error correction",884,0.14,"Small",FALSE,-200,TRUE,238,"../../2023_05_24_01__seeds_1500_1999",1738
"1549","Low activity",43,0.674651162790698,5.4146511627907,"Low activity",884,0.86,"Small",FALSE,-200,TRUE,238,"../../2023_05_24_01__seeds_1500_1999",1738
"1550","Learning",0,NA,NA,"Learning",884,0,"Small",TRUE,-200,TRUE,238,"../../2023_05_24_01__seeds_1500_1999",1738
"1551","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",884,0,"Small",FALSE,-200,TRUE,238,"../../2023_05_24_01__seeds_1500_1999",1738
"1552","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",884,0,"Small",FALSE,-200,TRUE,238,"../../2023_05_24_01__seeds_1500_1999",1738
"1553","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",884,0,"Small",FALSE,-200,TRUE,238,"../../2023_05_24_01__seeds_1500_1999",1738
"1554","Other",0,NA,NA,"Other",884,0,"Small",FALSE,-200,TRUE,238,"../../2023_05_24_01__seeds_1500_1999",1738
"1555","Error correction",14,0.737254971428571,9.64459358365775e+37,"Error correction",934,0.28,"Small",FALSE,-150,TRUE,238,"../../2023_05_24_01__seeds_1500_1999",1738
"1556","Low activity",36,0.646573408888889,46.5891666666667,"Low activity",934,0.72,"Small",FALSE,-150,TRUE,238,"../../2023_05_24_01__seeds_1500_1999",1738
"1557","Learning",0,NA,NA,"Learning",934,0,"Small",TRUE,-150,TRUE,238,"../../2023_05_24_01__seeds_1500_1999",1738
"1558","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",934,0,"Small",FALSE,-150,TRUE,238,"../../2023_05_24_01__seeds_1500_1999",1738
"1559","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",934,0,"Small",FALSE,-150,TRUE,238,"../../2023_05_24_01__seeds_1500_1999",1738
"1560","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",934,0,"Small",FALSE,-150,TRUE,238,"../../2023_05_24_01__seeds_1500_1999",1738
"1561","Other",0,NA,NA,"Other",934,0,"Small",FALSE,-150,TRUE,238,"../../2023_05_24_01__seeds_1500_1999",1738
"1562","Error correction",43,0.748962455813953,5.77807823832384e+45,"Error correction",984,0.86,"Small",FALSE,-100,TRUE,238,"../../2023_05_24_01__seeds_1500_1999",1738
"1563","Learning",5,0.995279792,3.91617071399541e+75,"Learning",984,0.1,"Small",TRUE,-100,TRUE,238,"../../2023_05_24_01__seeds_1500_1999",1738
"1564","Low activity",2,0.68,6,"Low activity",984,0.04,"Small",FALSE,-100,TRUE,238,"../../2023_05_24_01__seeds_1500_1999",1738
"1565","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",984,0,"Small",FALSE,-100,TRUE,238,"../../2023_05_24_01__seeds_1500_1999",1738
"1566","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",984,0,"Small",FALSE,-100,TRUE,238,"../../2023_05_24_01__seeds_1500_1999",1738
"1567","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",984,0,"Small",FALSE,-100,TRUE,238,"../../2023_05_24_01__seeds_1500_1999",1738
"1568","Other",0,NA,NA,"Other",984,0,"Small",FALSE,-100,TRUE,238,"../../2023_05_24_01__seeds_1500_1999",1738
"1569","Bet-hedged learning",10,0.897512864,9.706455321619e+89,"Bet-hedged learning",1235,0.2,"Mixed bet hedging",FALSE,-200,TRUE,474,"../../2023_05_24_01__seeds_1500_1999",1974
"1570","Learning",40,0.996189165,1.37578230617587e+90,"Learning",1235,0.8,"Mixed bet hedging",TRUE,-200,TRUE,474,"../../2023_05_24_01__seeds_1500_1999",1974
"1571","Error correction",0,NA,NA,"Error correction",1235,0,"Mixed bet hedging",FALSE,-200,TRUE,474,"../../2023_05_24_01__seeds_1500_1999",1974
"1572","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1235,0,"Mixed bet hedging",FALSE,-200,TRUE,474,"../../2023_05_24_01__seeds_1500_1999",1974
"1573","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",1235,0,"Mixed bet hedging",FALSE,-200,TRUE,474,"../../2023_05_24_01__seeds_1500_1999",1974
"1574","Other",0,NA,NA,"Other",1235,0,"Mixed bet hedging",FALSE,-200,TRUE,474,"../../2023_05_24_01__seeds_1500_1999",1974
"1575","Low activity",0,NA,NA,"Low activity",1235,0,"Mixed bet hedging",FALSE,-200,TRUE,474,"../../2023_05_24_01__seeds_1500_1999",1974
"1576","Bet-hedged learning",5,0.934279662,8.33467703214694e+89,"Bet-hedged learning",1285,0.1,"Bet-hedged learning",FALSE,-150,TRUE,474,"../../2023_05_24_01__seeds_1500_1999",1974
"1577","Learning",45,0.996454789555556,1.68239438858378e+90,"Learning",1285,0.9,"Bet-hedged learning",TRUE,-150,TRUE,474,"../../2023_05_24_01__seeds_1500_1999",1974
"1578","Error correction",0,NA,NA,"Error correction",1285,0,"Bet-hedged learning",FALSE,-150,TRUE,474,"../../2023_05_24_01__seeds_1500_1999",1974
"1579","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1285,0,"Bet-hedged learning",FALSE,-150,TRUE,474,"../../2023_05_24_01__seeds_1500_1999",1974
"1580","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",1285,0,"Bet-hedged learning",FALSE,-150,TRUE,474,"../../2023_05_24_01__seeds_1500_1999",1974
"1581","Other",0,NA,NA,"Other",1285,0,"Bet-hedged learning",FALSE,-150,TRUE,474,"../../2023_05_24_01__seeds_1500_1999",1974
"1582","Low activity",0,NA,NA,"Low activity",1285,0,"Bet-hedged learning",FALSE,-150,TRUE,474,"../../2023_05_24_01__seeds_1500_1999",1974
"1583","Bet-hedged learning",3,0.937525186666667,1.453778075e+90,"Bet-hedged learning",1335,0.06,"Bet-hedged learning",FALSE,-100,TRUE,474,"../../2023_05_24_01__seeds_1500_1999",1974
"1584","Learning",47,0.996526116170213,1.59273010704669e+90,"Learning",1335,0.94,"Bet-hedged learning",TRUE,-100,TRUE,474,"../../2023_05_24_01__seeds_1500_1999",1974
"1585","Error correction",0,NA,NA,"Error correction",1335,0,"Bet-hedged learning",FALSE,-100,TRUE,474,"../../2023_05_24_01__seeds_1500_1999",1974
"1586","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1335,0,"Bet-hedged learning",FALSE,-100,TRUE,474,"../../2023_05_24_01__seeds_1500_1999",1974
"1587","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",1335,0,"Bet-hedged learning",FALSE,-100,TRUE,474,"../../2023_05_24_01__seeds_1500_1999",1974
"1588","Other",0,NA,NA,"Other",1335,0,"Bet-hedged learning",FALSE,-100,TRUE,474,"../../2023_05_24_01__seeds_1500_1999",1974
"1589","Low activity",0,NA,NA,"Low activity",1335,0,"Bet-hedged learning",FALSE,-100,TRUE,474,"../../2023_05_24_01__seeds_1500_1999",1974
"1590","Bet-hedged learning",5,0.909186828,1.3739515728e+90,"Bet-hedged learning",1385,0.1,"Bet-hedged learning",FALSE,-50,TRUE,474,"../../2023_05_24_01__seeds_1500_1999",1974
"1591","Learning",45,0.996478620444444,1.49303871066793e+90,"Learning",1385,0.9,"Bet-hedged learning",TRUE,-50,TRUE,474,"../../2023_05_24_01__seeds_1500_1999",1974
"1592","Error correction",0,NA,NA,"Error correction",1385,0,"Bet-hedged learning",FALSE,-50,TRUE,474,"../../2023_05_24_01__seeds_1500_1999",1974
"1593","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1385,0,"Bet-hedged learning",FALSE,-50,TRUE,474,"../../2023_05_24_01__seeds_1500_1999",1974
"1594","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",1385,0,"Bet-hedged learning",FALSE,-50,TRUE,474,"../../2023_05_24_01__seeds_1500_1999",1974
"1595","Other",0,NA,NA,"Other",1385,0,"Bet-hedged learning",FALSE,-50,TRUE,474,"../../2023_05_24_01__seeds_1500_1999",1974
"1596","Low activity",0,NA,NA,"Low activity",1385,0,"Bet-hedged learning",FALSE,-50,TRUE,474,"../../2023_05_24_01__seeds_1500_1999",1974
"1597","Bet-hedged learning",2,0.907681525,1.370227592e+90,"Bet-hedged learning",1435,0.04,"Learning",FALSE,0,TRUE,474,"../../2023_05_24_01__seeds_1500_1999",1974
"1598","Learning",48,0.996416426041667,1.65609320819438e+90,"Learning",1435,0.96,"Learning",TRUE,0,TRUE,474,"../../2023_05_24_01__seeds_1500_1999",1974
"1599","Error correction",0,NA,NA,"Error correction",1435,0,"Learning",FALSE,0,TRUE,474,"../../2023_05_24_01__seeds_1500_1999",1974
"1600","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1435,0,"Learning",FALSE,0,TRUE,474,"../../2023_05_24_01__seeds_1500_1999",1974
"1601","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",1435,0,"Learning",FALSE,0,TRUE,474,"../../2023_05_24_01__seeds_1500_1999",1974
"1602","Other",0,NA,NA,"Other",1435,0,"Learning",FALSE,0,TRUE,474,"../../2023_05_24_01__seeds_1500_1999",1974
"1603","Low activity",0,NA,NA,"Low activity",1435,0,"Learning",FALSE,0,TRUE,474,"../../2023_05_24_01__seeds_1500_1999",1974
"1604","Bet-hedged learning",2,0.987978845,2.37142226399635e+78,"Bet-hedged learning",738,0.04,"Error correction",FALSE,-200,TRUE,475,"../../2023_05_24_01__seeds_1500_1999",1975
"1605","Error correction",25,0.7497840868,1.42219729807743e+89,"Error correction",738,0.5,"Error correction",FALSE,-200,TRUE,475,"../../2023_05_24_01__seeds_1500_1999",1975
"1606","Learning",23,0.994589256086956,2.26776429735236e+89,"Learning",738,0.46,"Error correction",TRUE,-200,TRUE,475,"../../2023_05_24_01__seeds_1500_1999",1975
"1607","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",738,0,"Error correction",FALSE,-200,TRUE,475,"../../2023_05_24_01__seeds_1500_1999",1975
"1608","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",738,0,"Error correction",FALSE,-200,TRUE,475,"../../2023_05_24_01__seeds_1500_1999",1975
"1609","Other",0,NA,NA,"Other",738,0,"Error correction",FALSE,-200,TRUE,475,"../../2023_05_24_01__seeds_1500_1999",1975
"1610","Low activity",0,NA,NA,"Low activity",738,0,"Error correction",FALSE,-200,TRUE,475,"../../2023_05_24_01__seeds_1500_1999",1975
"1611","Bet-hedged learning",3,0.986278136666667,1.93840433515149e+52,"Bet-hedged learning",788,0.06,"Error correction",FALSE,-150,TRUE,475,"../../2023_05_24_01__seeds_1500_1999",1975
"1612","Error correction",3,0.80846726,1.58094666979555e+78,"Error correction",788,0.06,"Error correction",FALSE,-150,TRUE,475,"../../2023_05_24_01__seeds_1500_1999",1975
"1613","Learning",44,0.992680652727273,8.35766168858468e+88,"Learning",788,0.88,"Error correction",TRUE,-150,TRUE,475,"../../2023_05_24_01__seeds_1500_1999",1975
"1614","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",788,0,"Error correction",FALSE,-150,TRUE,475,"../../2023_05_24_01__seeds_1500_1999",1975
"1615","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",788,0,"Error correction",FALSE,-150,TRUE,475,"../../2023_05_24_01__seeds_1500_1999",1975
"1616","Other",0,NA,NA,"Other",788,0,"Error correction",FALSE,-150,TRUE,475,"../../2023_05_24_01__seeds_1500_1999",1975
"1617","Low activity",0,NA,NA,"Low activity",788,0,"Error correction",FALSE,-150,TRUE,475,"../../2023_05_24_01__seeds_1500_1999",1975
"1618","Bet-hedged learning",1,0.98318618,7.97931731134e+44,"Bet-hedged learning",838,0.02,"Error correction",FALSE,-100,TRUE,475,"../../2023_05_24_01__seeds_1500_1999",1975
"1619","Learning",49,0.994364346530612,1.06989174820558e+89,"Learning",838,0.98,"Error correction",TRUE,-100,TRUE,475,"../../2023_05_24_01__seeds_1500_1999",1975
"1620","Error correction",0,NA,NA,"Error correction",838,0,"Error correction",FALSE,-100,TRUE,475,"../../2023_05_24_01__seeds_1500_1999",1975
"1621","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",838,0,"Error correction",FALSE,-100,TRUE,475,"../../2023_05_24_01__seeds_1500_1999",1975
"1622","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",838,0,"Error correction",FALSE,-100,TRUE,475,"../../2023_05_24_01__seeds_1500_1999",1975
"1623","Other",0,NA,NA,"Other",838,0,"Error correction",FALSE,-100,TRUE,475,"../../2023_05_24_01__seeds_1500_1999",1975
"1624","Low activity",0,NA,NA,"Low activity",838,0,"Error correction",FALSE,-100,TRUE,475,"../../2023_05_24_01__seeds_1500_1999",1975
"1625","Bet-hedged learning",1,0.99259506,4.5730012442e+61,"Bet-hedged learning",888,0.02,"Error correction",FALSE,-50,TRUE,475,"../../2023_05_24_01__seeds_1500_1999",1975
"1626","Error correction",1,0.74743644,2.03704003035605e+88,"Error correction",888,0.02,"Error correction",FALSE,-50,TRUE,475,"../../2023_05_24_01__seeds_1500_1999",1975
"1627","Learning",47,0.994376500851064,2.93238877858174e+89,"Learning",888,0.94,"Error correction",TRUE,-50,TRUE,475,"../../2023_05_24_01__seeds_1500_1999",1975
"1628","Mixed bet hedging",1,0.99485279,1.87410295106322e+90,"Mixed bet hedging",888,0.02,"Error correction",FALSE,-50,TRUE,475,"../../2023_05_24_01__seeds_1500_1999",1975
"1629","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",888,0,"Error correction",FALSE,-50,TRUE,475,"../../2023_05_24_01__seeds_1500_1999",1975
"1630","Other",0,NA,NA,"Other",888,0,"Error correction",FALSE,-50,TRUE,475,"../../2023_05_24_01__seeds_1500_1999",1975
"1631","Low activity",0,NA,NA,"Low activity",888,0,"Error correction",FALSE,-50,TRUE,475,"../../2023_05_24_01__seeds_1500_1999",1975
"1632","Bet-hedged learning",3,0.988279083333333,8.14817052373765e+88,"Bet-hedged learning",938,0.06,"Learning",FALSE,0,TRUE,475,"../../2023_05_24_01__seeds_1500_1999",1975
"1633","Learning",47,0.994495488510638,1.75807717281555e+89,"Learning",938,0.94,"Learning",TRUE,0,TRUE,475,"../../2023_05_24_01__seeds_1500_1999",1975
"1634","Error correction",0,NA,NA,"Error correction",938,0,"Learning",FALSE,0,TRUE,475,"../../2023_05_24_01__seeds_1500_1999",1975
"1635","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",938,0,"Learning",FALSE,0,TRUE,475,"../../2023_05_24_01__seeds_1500_1999",1975
"1636","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",938,0,"Learning",FALSE,0,TRUE,475,"../../2023_05_24_01__seeds_1500_1999",1975
"1637","Other",0,NA,NA,"Other",938,0,"Learning",FALSE,0,TRUE,475,"../../2023_05_24_01__seeds_1500_1999",1975
"1638","Low activity",0,NA,NA,"Low activity",938,0,"Learning",FALSE,0,TRUE,475,"../../2023_05_24_01__seeds_1500_1999",1975
"1639","Mixed bet hedging",50,0.8801174608,1.65942853413852e+87,"Mixed bet hedging",1574,1,"Mixed bet hedging",FALSE,-200,TRUE,63,"../../2023_05_24_02__seeds_2000_2499",2063
"1640","Learning",0,NA,NA,"Learning",1574,0,"Mixed bet hedging",TRUE,-200,TRUE,63,"../../2023_05_24_02__seeds_2000_2499",2063
"1641","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",1574,0,"Mixed bet hedging",FALSE,-200,TRUE,63,"../../2023_05_24_02__seeds_2000_2499",2063
"1642","Error correction",0,NA,NA,"Error correction",1574,0,"Mixed bet hedging",FALSE,-200,TRUE,63,"../../2023_05_24_02__seeds_2000_2499",2063
"1643","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1574,0,"Mixed bet hedging",FALSE,-200,TRUE,63,"../../2023_05_24_02__seeds_2000_2499",2063
"1644","Other",0,NA,NA,"Other",1574,0,"Mixed bet hedging",FALSE,-200,TRUE,63,"../../2023_05_24_02__seeds_2000_2499",2063
"1645","Low activity",0,NA,NA,"Low activity",1574,0,"Mixed bet hedging",FALSE,-200,TRUE,63,"../../2023_05_24_02__seeds_2000_2499",2063
"1646","Learning",1,0.99410022,1.21346427985311e+54,"Learning",1624,0.02,"Mixed bet hedging",TRUE,-150,TRUE,63,"../../2023_05_24_02__seeds_2000_2499",2063
"1647","Mixed bet hedging",49,0.879460413295615,2.55639857920436e+87,"Mixed bet hedging",1624,0.98,"Mixed bet hedging",FALSE,-150,TRUE,63,"../../2023_05_24_02__seeds_2000_2499",2063
"1648","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",1624,0,"Mixed bet hedging",FALSE,-150,TRUE,63,"../../2023_05_24_02__seeds_2000_2499",2063
"1649","Error correction",0,NA,NA,"Error correction",1624,0,"Mixed bet hedging",FALSE,-150,TRUE,63,"../../2023_05_24_02__seeds_2000_2499",2063
"1650","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1624,0,"Mixed bet hedging",FALSE,-150,TRUE,63,"../../2023_05_24_02__seeds_2000_2499",2063
"1651","Other",0,NA,NA,"Other",1624,0,"Mixed bet hedging",FALSE,-150,TRUE,63,"../../2023_05_24_02__seeds_2000_2499",2063
"1652","Low activity",0,NA,NA,"Low activity",1624,0,"Mixed bet hedging",FALSE,-150,TRUE,63,"../../2023_05_24_02__seeds_2000_2499",2063
"1653","Learning",2,0.99430748,1.18603593284818e+58,"Learning",1674,0.04,"Mixed bet hedging",TRUE,-100,TRUE,63,"../../2023_05_24_02__seeds_2000_2499",2063
"1654","Mixed bet hedging",48,0.880208234583333,2.29133002032289e+87,"Mixed bet hedging",1674,0.96,"Mixed bet hedging",FALSE,-100,TRUE,63,"../../2023_05_24_02__seeds_2000_2499",2063
"1655","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",1674,0,"Mixed bet hedging",FALSE,-100,TRUE,63,"../../2023_05_24_02__seeds_2000_2499",2063
"1656","Error correction",0,NA,NA,"Error correction",1674,0,"Mixed bet hedging",FALSE,-100,TRUE,63,"../../2023_05_24_02__seeds_2000_2499",2063
"1657","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1674,0,"Mixed bet hedging",FALSE,-100,TRUE,63,"../../2023_05_24_02__seeds_2000_2499",2063
"1658","Other",0,NA,NA,"Other",1674,0,"Mixed bet hedging",FALSE,-100,TRUE,63,"../../2023_05_24_02__seeds_2000_2499",2063
"1659","Low activity",0,NA,NA,"Low activity",1674,0,"Mixed bet hedging",FALSE,-100,TRUE,63,"../../2023_05_24_02__seeds_2000_2499",2063
"1660","Learning",1,0.99474351,1.68747609513231e+64,"Learning",1724,0.02,"Mixed bet hedging",TRUE,-50,TRUE,63,"../../2023_05_24_02__seeds_2000_2499",2063
"1661","Mixed bet hedging",49,0.881216754285714,3.39069530128189e+87,"Mixed bet hedging",1724,0.98,"Mixed bet hedging",FALSE,-50,TRUE,63,"../../2023_05_24_02__seeds_2000_2499",2063
"1662","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",1724,0,"Mixed bet hedging",FALSE,-50,TRUE,63,"../../2023_05_24_02__seeds_2000_2499",2063
"1663","Error correction",0,NA,NA,"Error correction",1724,0,"Mixed bet hedging",FALSE,-50,TRUE,63,"../../2023_05_24_02__seeds_2000_2499",2063
"1664","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1724,0,"Mixed bet hedging",FALSE,-50,TRUE,63,"../../2023_05_24_02__seeds_2000_2499",2063
