"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","did_repro","repro_updates","seed"
"8321",20,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1502,84
"8322",21,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",8,1,94,2,0,2,0,0,0,0,0,0,0,2,2,0,0,"True",1500,84
"8323",22,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1501,84
"8324",23,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1502,84
"8325",24,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1502,84
"8326",25,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1501,84
"8327",26,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1501,84
"8328",27,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1502,84
"8329",28,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1502,84
"8330",29,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1502,84
"8331",30,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",1,0,94,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,84
"8332",31,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",1,0,94,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,84
"8333",32,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1502,84
"8334",33,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",8,1,94,2,0,2,0,0,0,0,0,2,2,0,0,0,0,"True",1501,84
"8335",34,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",1,0,94,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,84
"8336",35,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",1,0,94,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,84
"8337",36,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",1,0,94,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,84
"8338",37,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1502,84
"8339",38,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1502,84
"8340",39,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1501,84
"8341",40,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",1,0,94,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,84
"8342",41,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1502,84
"8343",42,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",8,1,94,2,0,2,0,0,0,0,0,0,0,2,2,0,0,"True",1500,84
"8344",43,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1501,84
"8345",44,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",1,0,94,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,84
"8346",45,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1501,84
"8347",46,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",1,0,94,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,84
"8348",47,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",1,0,94,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,84
"8349",48,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1501,84
"8350",49,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",1,0,94,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,84
"8351",50,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",1,0,94,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,84
"8352",51,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1502,84
"8353",52,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",8,1,94,2,0,2,0,0,0,0,0,0,0,2,2,0,0,"True",1500,84
"8354",53,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",1,0,94,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,84
"8355",54,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",1,0,94,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,84
"8356",55,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",8,1,94,2,0,2,0,0,0,0,0,2,2,0,0,0,0,"True",1501,84
"8357",56,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",1,0,94,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,84
"8358",57,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",32,1,94,4,0,4,0,0,0,0,0,4,4,0,0,0,0,"True",1502,84
"8359",58,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",16,1,94,3,0,3,0,0,0,0,0,3,3,0,0,0,0,"True",1500,84
"8360",59,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",1,0,94,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,84
"8361",60,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",1,0,94,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,84
"8362",61,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1502,84
"8363",62,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",1,0,94,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,84
"8364",63,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",1,0,94,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,84
"8365",64,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1502,84
"8366",65,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",1,0,94,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,84
"8367",66,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1502,84
"8368",67,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",1,0,94,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,84
"8369",68,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1501,84
"8370",69,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1502,84
"8371",70,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",1,0,94,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,84
"8372",71,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1502,84
"8373",72,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1501,84
"8374",73,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",1,0,94,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,84
"8375",74,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1502,84
"8376",75,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1502,84
"8377",76,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",8,1,94,2,0,2,0,0,0,0,0,2,2,0,0,0,0,"True",1501,84
"8378",77,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1502,84
"8379",78,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1502,84
"8380",79,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1502,84
"8381",80,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",1,0,94,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,84
"8382",81,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",8,1,94,2,0,2,0,0,0,0,0,0,0,2,2,0,0,"True",1502,84
"8383",82,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",1,0,94,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,84
"8384",83,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",16,1,94,3,0,3,0,0,0,0,0,3,3,0,0,0,0,"True",1500,84
"8385",84,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1502,84
"8386",85,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",64,1,94,5,0,5,0,0,0,0,0,0,0,5,5,0,0,"True",1502,84
"8387",86,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1502,84
"8388",87,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,0,0,1,1,0,0,"True",1501,84
"8389",88,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",16,1,94,3,0,3,0,0,0,0,0,0,0,3,3,0,0,"True",1501,84
"8390",89,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1502,84
"8391",90,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",8,1,94,2,0,2,0,0,0,0,0,0,0,2,2,0,0,"True",1502,84
"8392",91,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1502,84
"8393",92,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",8,1,94,2,0,2,0,0,0,0,0,0,0,2,2,0,0,"True",1502,84
"8394",93,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1502,84
"8395",94,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1502,84
"8396",95,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",8,1,94,2,0,2,0,0,0,0,0,2,2,0,0,0,0,"True",1501,84
"8397",96,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",4,1,94,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1502,84
"8398",97,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",8,1,94,2,0,2,0,0,0,0,0,2,2,0,0,0,0,"True",1501,84
"8399",98,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",1,0,94,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"True",1501,84
"8400",99,"[94]CtxllDboyPoAdzNaEgLCkOcAwisKskcjsCMQjzgbnhldGIHQKnnRNQPmyEObhMalQRrEzsxtifElbxHBMcKNJHNAodHnxG",8,1,94,2,0,2,0,0,0,0,0,0,0,2,2,0,0,"True",1502,84
"8401",0,"[106]HOBruHNJGqkLSzRPBmvzDiqMizhNGvqrOvsEyCLjSFeJiKIbqjlQPGSaAklGbvsNEzbmgOakwrlwSGmoqIwIJpnLJLrbzNMjJjzDuQykko",1,0,106,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"True",1503,85
"8402",1,"[106]HOBruHNJGqkLSzRPBmvzDiqMizhNGvqrOvsEyCLjSFeJiKIbqjlQPGSaAklGbvsNEzbmgOakwrlwSGmoqIwIJpnLJLrbzNMjJjzDuQykko",1024,1,106,9,0,9,0,0,0,0,0,3,3,0,0,6,6,"True",1502,85
"8403",2,"[106]HOBruHNJGqkLSzRPBmvzDiqMizhNGvqrOvsEyCLjSFeJiKIbqjlQPGSaAklGbvsNEzbmgOakwrlwSGmoqIwIJpnLJLrbzNMjJjzDuQykko",4,1,106,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1503,85
"8404",3,"[106]HOBruHNJGqkLSzRPBmvzDiqMizhNGvqrOvsEyCLjSFeJiKIbqjlQPGSaAklGbvsNEzbmgOakwrlwSGmoqIwIJpnLJLrbzNMjJjzDuQykko",1,0,106,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"True",1503,85
"8405",4,"[106]HOBruHNJGqkLSzRPBmvzDiqMizhNGvqrOvsEyCLjSFeJiKIbqjlQPGSaAklGbvsNEzbmgOakwrlwSGmoqIwIJpnLJLrbzNMjJjzDuQykko",1,0,106,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"True",1503,85
"8406",5,"[106]HOBruHNJGqkLSzRPBmvzDiqMizhNGvqrOvsEyCLjSFeJiKIbqjlQPGSaAklGbvsNEzbmgOakwrlwSGmoqIwIJpnLJLrbzNMjJjzDuQykko",4,1,106,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1503,85
"8407",6,"[106]HOBruHNJGqkLSzRPBmvzDiqMizhNGvqrOvsEyCLjSFeJiKIbqjlQPGSaAklGbvsNEzbmgOakwrlwSGmoqIwIJpnLJLrbzNMjJjzDuQykko",16,1,106,3,0,3,0,0,0,0,0,3,3,0,0,0,0,"True",1501,85
"8408",7,"[106]HOBruHNJGqkLSzRPBmvzDiqMizhNGvqrOvsEyCLjSFeJiKIbqjlQPGSaAklGbvsNEzbmgOakwrlwSGmoqIwIJpnLJLrbzNMjJjzDuQykko",4,1,106,1,0,1,0,0,0,0,0,0,0,0,0,1,1,"True",1503,85
"8409",8,"[106]HOBruHNJGqkLSzRPBmvzDiqMizhNGvqrOvsEyCLjSFeJiKIbqjlQPGSaAklGbvsNEzbmgOakwrlwSGmoqIwIJpnLJLrbzNMjJjzDuQykko",4,1,106,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1503,85
"8410",9,"[106]HOBruHNJGqkLSzRPBmvzDiqMizhNGvqrOvsEyCLjSFeJiKIbqjlQPGSaAklGbvsNEzbmgOakwrlwSGmoqIwIJpnLJLrbzNMjJjzDuQykko",1,0,106,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"True",1503,85
"8411",10,"[106]HOBruHNJGqkLSzRPBmvzDiqMizhNGvqrOvsEyCLjSFeJiKIbqjlQPGSaAklGbvsNEzbmgOakwrlwSGmoqIwIJpnLJLrbzNMjJjzDuQykko",1,0,106,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"True",1503,85
"8412",11,"[106]HOBruHNJGqkLSzRPBmvzDiqMizhNGvqrOvsEyCLjSFeJiKIbqjlQPGSaAklGbvsNEzbmgOakwrlwSGmoqIwIJpnLJLrbzNMjJjzDuQykko",1,0,106,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"True",1503,85
"8413",12,"[106]HOBruHNJGqkLSzRPBmvzDiqMizhNGvqrOvsEyCLjSFeJiKIbqjlQPGSaAklGbvsNEzbmgOakwrlwSGmoqIwIJpnLJLrbzNMjJjzDuQykko",1,0,106,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"True",1503,85
"8414",13,"[106]HOBruHNJGqkLSzRPBmvzDiqMizhNGvqrOvsEyCLjSFeJiKIbqjlQPGSaAklGbvsNEzbmgOakwrlwSGmoqIwIJpnLJLrbzNMjJjzDuQykko",1,0,106,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"True",1503,85
"8415",14,"[106]HOBruHNJGqkLSzRPBmvzDiqMizhNGvqrOvsEyCLjSFeJiKIbqjlQPGSaAklGbvsNEzbmgOakwrlwSGmoqIwIJpnLJLrbzNMjJjzDuQykko",4,1,106,1,0,1,0,0,0,0,0,1,1,0,0,0,0,"True",1503,85
"8416",15,"[106]HOBruHNJGqkLSzRPBmvzDiqMizhNGvqrOvsEyCLjSFeJiKIbqjlQPGSaAklGbvsNEzbmgOakwrlwSGmoqIwIJpnLJLrbzNMjJjzDuQykko",8,1,106,2,0,2,0,0,0,0,0,0,0,0,0,2,2,"True",1503,85
"8417",16,"[106]HOBruHNJGqkLSzRPBmvzDiqMizhNGvqrOvsEyCLjSFeJiKIbqjlQPGSaAklGbvsNEzbmgOakwrlwSGmoqIwIJpnLJLrbzNMjJjzDuQykko",1,0,106,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"True",1503,85
"8418",17,"[106]HOBruHNJGqkLSzRPBmvzDiqMizhNGvqrOvsEyCLjSFeJiKIbqjlQPGSaAklGbvsNEzbmgOakwrlwSGmoqIwIJpnLJLrbzNMjJjzDuQykko",1,0,106,1,0,0,1,0,0,0,0,0,0,0,0,1,0,"True",1503,85
