genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[103]fddNJHnbCPaEQbedebedccNanaaGKHqkKqHOyrSFDlFnKzcAgjyNtKMHcjbbnbbEoRJScKJNhNJwdJqbjmwRDRqygpPCfDPrjdwRLHR",2.03704e+90,3.45087e+69,6482,1,640,0,640,0,0,0,0,0,248,248,198,198,194,194, 159
"[93]ilOfSojQFRndjOPgcObpLSQjPmlHbDRstHyFOGnMKiSJgcosjxlcRcxAPhcStuijOQkjbwnoRloaDQyldMsHBcjpaDyPH",524288,8193,1992,1,18,0,18,0,0,0,0,0,59,59,8,8,13,13, 16
"[102]eCxgPxaIAJFKFlFFOmkpcDFbgvKgMqtliwKFfBlANRveBpziEpeGReKHbNJPRSeRNNPNSOGIRODeieLpbNQKNdHQNldSjRDJdQtlfl",6.21654e+85,6.42775e+60,8313,0.811404,456,86,370,86,86,0,86,86,165,165,205,119,86,86, 160
"[148]pjPDRLQGFeHNJHSocBoQqKkSSuwwdqKszepGfnwgxlBgSlbFGSsrEutoLxNNkDcHqzqcxgmuPNaNQOKnObnaLNknGQyPfNfqobtNExkxGODIqeOqPLsnHihFmpHLFDEPNtzHHQbqENHxLlStwzcu",2.03704e+90,4.01735e+59,9647,1,360,0,360,0,0,0,0,0,173,173,92,92,95,95, 161
"[87]uMnagRsgcPcNehfHAjadeScNJzhpzyHMmcMGvNFSxayFmrPMDDiNtOPLoohRnFDreMhchsNDNcKhcmzfiPimNld",1.07374e+09,4.1943e+06,3786,1,29,0,29,0,0,0,0,0,125,125,29,28,14,14, 162
"[111]QwfCsiuBuhvOBfdHhrHPIoHcOcKEcoFHREQwDainIrRKtliRmABnLeHOGNsniJzkHiBeoLhSPfaBctFMiFaPasLqIycpvnNPGhDfmfIexJHOjJi",5.84601e+48,1.29807e+33,4107,0.825911,247,43,204,43,43,0,359,359,1105,1105,371,353,700,359, 163
"[103]HSMMFBjtxOFsKJJQduvOLPGHNJHqbKHqKHqkbKqNMSmmwtyjgNQpRyENJHqmdzBHuiSmyGJQmvkqBaRQpJsSKDKiNmhlPbsiRFChBdz",2.03704e+90,5.09259e+89,6692,1,311,0,311,0,0,0,0,0,569,569,328,328,370,370, 164
"[107]HcgSJyRFBaCeqGnwlenIvbPPeGdMPRuoubvCQddlinSIcaJAgBfGGfbGDNDdGoqwsaOGqSkNDJIoCnIAPcAngedadkuFyeoQzfEKQvwAGGk",2048,33,3293,1,10,0,10,0,0,0,0,0,15,15,5,5,0,0, 165
"[67]dABceCyHQblNtcQLDrzQGHbxNJHNqKHQnkcaqAIyOmPfEidkRBjlAQecqLzQRFaPekO",4.90399e+55,2.8545e+45,8617,0.817241,290,53,237,53,53,0,53,53,124,124,113,60,53,53, 166
"[98]mNfJDIFEOGhHSytDewwCLHreKHlfRCnshcDnGFHbNSCbHRLHPbIqDfJAzLLrffAzntOfboIjudpfsSgzzFalwAgOzrFKcFcASB",3.83124e+53,2.59615e+33,4480,0.8,295,59,236,59,59,0,194,194,429,429,317,183,221,161, 167
"[79]hSQeKwmHcnAMeMAOfnbifaHOyoLPIMKRGQfoSxFRbPRpFMbAHScQHPPuOhnQlemaxzoezHJwoiARupa",7.73713e+25,1.20893e+24,3445,0.889908,109,12,97,12,12,0,28,28,131,128,30,29,61,36, 168
"[102]CIDRpkzSKGpALziOdLsHmjFdrCwyJoqhydKPSrkDdCkmuyIQNQbMODdfvyDsujatHNJStAKtfvjrehJczEnEPKHwoJQcnHSLHNGqaR",1.87072e+50,4.46015e+43,6284,0.81203,266,50,216,50,50,0,122,122,316,316,124,124,250,128, 169
"[103]NySKqzgvGGvNLasHSuhJCRALlybNCgMFvhmPKQdaGCJEFLHpGJkSIFryzaGrocHNJHOLABHRcBdOLANJPoeEzHPiBcPDjbgHcyaxcSI",8.22752e+62,2.12676e+37,5898,0.809524,336,63,272,64,63,0,63,63,133,133,63,63,140,76, 17
"[198]HvaRKjcqGgeGIAnPfDtjfzDQkmxAaBFbpiIhvHDauCFxuurkwGpAQFoyGAgQDNSJyrKMCLwOInNganMkhbnzptvJocqBwlfGzDpvxlhksrPDbrcgQzeKrDdopIovugKMFmbiBmndzNxaMSwjBrPitAkACuhIpjaARSGtQNiluQtoGMaPKEwhJbHaPIPLHOKPldBcNJ",2.03704e+90,2.03704e+90,9410,0.78018,555,122,433,122,122,0,456,456,629,629,913,457,456,456, 170
"[178]vGgptyPcrnaletHMpJSnfBeteweoEKqQJdfGFadpkLKCfRPvBprROsmjxSyIIiNftnvtdRctrRigfEkogwhxCnflKQMubqDLHwPKszvBywMnNneRHxMzaPIMvNJRcLHzPOqytcQtIFsMwNdPNeEfKFqbswpMocGyzkrtqOEIfECqIKFoOa",2.03704e+90,5.09259e+89,8675,0.766784,566,131,434,132,131,0,386,386,564,564,529,406,620,356, 171
"[56]NqfoaAhazPIARLNFpJHERKxfHdBcoQPCeBRSPGazsBcFOqwJMAHSgLaH",3.65375e+47,2.59615e+33,3952,0.861751,217,30,187,30,30,0,163,163,652,652,224,218,357,194, 172
"[97]paJRgmcfHbRebAEDMHRogKOyvQwGAxHybRDwdqDasKNhDdEHRbKMCDrRztJIfrsLrNRMEleFHmOBjrkddFAwbBrjOGARGILzB",4.46015e+43,2.65846e+36,4866,0.827273,220,37,182,38,37,0,37,37,108,108,75,37,37,37, 173
"[101]sSPeNdSKOhHOKpfcfkicEpyiffDedNtugmNRdldOjfHbiDfoDvdfodDnjxxeizfCfGxnnIxNHNsoLDCOOaJMbBHbBfqzwMBbqBfeH",1.5325e+54,1.4615e+48,6963,0.830258,271,46,225,46,46,0,101,101,225,225,214,113,101,101, 174
"[124]wcClOohSRHcnoKsRLjNcJyHciScQKpLoqjKJJqttlflGAoFQyJzlmKaQaSexIFOiwwPLxdnsiniuuwrwINbjfogzPAhjsDzihPSQsbDEkJkxulBQteOgtFKnOARw",2.03704e+90,1.11504e+43,4141,1,386,0,386,0,0,0,0,0,180,180,108,108,98,98, 175
"[62]qCOfsgbwPHEvKDmJPbIPKHoJHSLHCnDFHhBoSyLAOQfIdtMmGoRbRJGHloCQgk",1.41348e+73,3.40282e+38,7300,0.800995,402,80,322,80,80,0,80,80,151,151,80,80,171,91, 176
