genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[91]FGghtHoJoCFKJziEGCssvhmHwzhFwuqxjBlfFhyHacGboCGExcADaEJcLFzbfdLjAhyKIxDEqCJcIhretgugJyijKwr",9.31323,2.95312,2648,1,9,0,9,0,0,0,0,0,39,36,12,9,0,0, 164
"[95]HhoJfGjHoCaKqyDIjtBIFLphhstEjAqgtswrhrfiAciLfDGddlnHCvpcCvvKJpeuxHyslLeGJdIurzjxiqmJCDrBfuEnuBm",11.6415,4.8147,2573,1,10,0,10,0,0,0,0,0,24,24,11,8,0,0, 165
"[57]yhGufdhoJxpsoxFbuyAvaiFHoCKbGobnCvvoyBivAbDxvInIrtGCeesAb",11.6415,3.44141,2646,1,10,0,10,0,0,0,0,0,11,11,4,3,0,0, 166
"[90]uotmxHyadhoJoqnApLKayAzrybsGHjuFyrJdpuzfneizmpluoJeGyFmrEGqbezAkyvkajCbgBAycGHBtvhyBvJAvlb",11.6415,11.6415,880,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 167
"[104]hoCKbxFcndkjFysnmGHoJqksnIIAByAFFzKuuBcFbcLAoBjwrejemHFneyizECxJbnDJFwhHuyzBigphHnneEnFfktpDvhpKHieoAFwH",5.96046,6.96046,2620,1,7,0,7,0,0,0,0,0,21,21,4,4,0,0, 168
"[72]BbyHnKpGlbDBatHGHqJrFpirkCxHKksdfyrrnFLmnKtdbFtdlKBDleyBhzEeIJozeAodBdDJ",11.6415,4.8147,2657,1,10,0,10,0,0,0,0,0,12,12,5,4,0,0, 169
"[107]kDJHgnKpqtHhGoFCkpichJdwvmaLsxEobcdtJLrlCLLfBcGJaCerrsoCFCGuqGzypAhkiejecsdILrybtyiwJuqDIrpFzfAEltbsFKlpKpq",11.6415,4.8147,2747,1,10,0,10,0,0,0,0,0,12,12,5,4,0,0, 17
"[99]ugvzoJHGHoqhhKyoEddfojrAABssBiorHiGoLhrGpjqkyAJqEDzgckqsmzEnjBgeIyeylnDdycDKrjzEhhBgEqfinEACoAGcxGE",86.7362,15.5519,1944,1,19,0,19,0,0,0,0,0,22,22,3,3,7,6, 170
"[75]zDhAHgnynKJmoqHoJLJjJAJinxGeCyGBpIcgpzetBCiKCqwnAtmoopvanhFFulqFFhbaoGHpidg",28.4217,1,2853,1,14,0,14,0,0,0,0,0,11,11,2,2,1,1, 171
"[130]FkgpJxjGHhoJGjAoLHmmoCBKaCEtfmDBgalayxkKnfjGhzapmmFafqAavcKcjhcbhisBnAoJugwFEuIlKwKxnbwBInsdtizJkLHCnbDKwlKnthwewAxHcuBxkjbvbcednn",5.2711e+08,3.44141,2624,1,89,0,89,0,0,0,0,0,63,63,20,18,18,18, 172
