"","trial_number","genome","merit","genome_length","merit.1","merit_given","not","nand","and","ornot","andnot","or","nor","xor","equ","did_repro","seed"
"7870",70,"[52]xreivzmqfoipncqyspwbrqpbqppugtqdovqsphqsuttttyzxzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,94
"7871",71,"[52]xreivzmqfoipncqyspwbrqpbqppugtqdovqsphqsuttttyzxzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,94
"7872",72,"[52]xreivzmqfoipncqyspwbrqpbqppugtqdovqsphqsuttttyzxzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,94
"7873",73,"[52]xreivzmqfoipncqyspwbrqpbqppugtqdovqsphqsuttttyzxzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,94
"7874",74,"[52]xreivzmqfoipncqyspwbrqpbqppugtqdovqsphqsuttttyzxzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,94
"7875",75,"[52]xreivzmqfoipncqyspwbrqpbqppugtqdovqsphqsuttttyzxzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,94
"7876",76,"[52]xreivzmqfoipncqyspwbrqpbqppugtqdovqsphqsuttttyzxzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,94
"7877",77,"[52]xreivzmqfoipncqyspwbrqpbqppugtqdovqsphqsuttttyzxzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,94
"7878",78,"[52]xreivzmqfoipncqyspwbrqpbqppugtqdovqsphqsuttttyzxzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,94
"7879",79,"[52]xreivzmqfoipncqyspwbrqpbqppugtqdovqsphqsuttttyzxzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,94
"7880",80,"[52]xreivzmqfoipncqyspwbrqpbqppugtqdovqsphqsuttttyzxzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,94
"7881",81,"[52]xreivzmqfoipncqyspwbrqpbqppugtqdovqsphqsuttttyzxzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,94
"7882",82,"[52]xreivzmqfoipncqyspwbrqpbqppugtqdovqsphqsuttttyzxzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,94
"7883",83,"[52]xreivzmqfoipncqyspwbrqpbqppugtqdovqsphqsuttttyzxzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,94
"7884",84,"[52]xreivzmqfoipncqyspwbrqpbqppugtqdovqsphqsuttttyzxzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,94
"7885",85,"[52]xreivzmqfoipncqyspwbrqpbqppugtqdovqsphqsuttttyzxzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,94
"7886",86,"[52]xreivzmqfoipncqyspwbrqpbqppugtqdovqsphqsuttttyzxzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,94
"7887",87,"[52]xreivzmqfoipncqyspwbrqpbqppugtqdovqsphqsuttttyzxzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,94
"7888",88,"[52]xreivzmqfoipncqyspwbrqpbqppugtqdovqsphqsuttttyzxzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,94
"7889",89,"[52]xreivzmqfoipncqyspwbrqpbqppugtqdovqsphqsuttttyzxzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,94
"7890",90,"[52]xreivzmqfoipncqyspwbrqpbqppugtqdovqsphqsuttttyzxzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,94
"7891",91,"[52]xreivzmqfoipncqyspwbrqpbqppugtqdovqsphqsuttttyzxzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,94
"7892",92,"[52]xreivzmqfoipncqyspwbrqpbqppugtqdovqsphqsuttttyzxzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,94
"7893",93,"[52]xreivzmqfoipncqyspwbrqpbqppugtqdovqsphqsuttttyzxzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,94
"7894",94,"[52]xreivzmqfoipncqyspwbrqpbqppugtqdovqsphqsuttttyzxzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,94
"7895",95,"[52]xreivzmqfoipncqyspwbrqpbqppugtqdovqsphqsuttttyzxzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,94
"7896",96,"[52]xreivzmqfoipncqyspwbrqpbqppugtqdovqsphqsuttttyzxzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,94
"7897",97,"[52]xreivzmqfoipncqyspwbrqpbqppugtqdovqsphqsuttttyzxzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,94
"7898",98,"[52]xreivzmqfoipncqyspwbrqpbqppugtqdovqsphqsuttttyzxzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,94
"7899",99,"[52]xreivzmqfoipncqyspwbrqpbqppugtqdovqsphqsuttttyzxzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,94
"7900",100,"[52]xreivzmqfoipncqyspwbrqpbqppugtqdovqsphqsuttttyzxzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,94
"7901",1,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7902",2,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7903",3,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7904",4,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7905",5,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7906",6,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7907",7,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7908",8,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7909",9,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7910",10,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7911",11,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7912",12,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7913",13,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7914",14,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7915",15,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7916",16,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7917",17,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7918",18,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7919",19,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7920",20,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7921",21,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7922",22,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7923",23,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7924",24,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7925",25,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7926",26,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7927",27,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7928",28,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7929",29,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7930",30,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7931",31,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7932",32,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7933",33,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7934",34,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7935",35,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7936",36,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7937",37,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7938",38,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7939",39,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7940",40,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7941",41,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7942",42,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7943",43,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7944",44,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7945",45,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7946",46,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7947",47,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7948",48,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7949",49,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7950",50,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7951",51,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7952",52,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7953",53,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7954",54,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7955",55,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7956",56,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7957",57,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7958",58,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7959",59,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7960",60,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7961",61,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7962",62,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7963",63,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7964",64,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7965",65,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7966",66,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7967",67,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7968",68,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7969",69,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7970",70,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7971",71,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7972",72,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7973",73,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7974",74,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7975",75,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7976",76,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7977",77,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7978",78,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7979",79,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7980",80,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7981",81,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7982",82,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7983",83,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7984",84,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7985",85,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7986",86,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7987",87,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7988",88,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7989",89,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7990",90,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7991",91,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7992",92,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7993",93,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7994",94,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7995",95,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7996",96,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7997",97,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7998",98,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"7999",99,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"8000",100,"[50]rzfzkvuflrpzopgeqtpqqpfnwlqqhempnttttywistttvoouab",1,50,1,1,0,0,0,0,0,0,0,0,0,0,96
"8001",1,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8002",2,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8003",3,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8004",4,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8005",5,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8006",6,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8007",7,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8008",8,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8009",9,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8010",10,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8011",11,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8012",12,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8013",13,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8014",14,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8015",15,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8016",16,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8017",17,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8018",18,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8019",19,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8020",20,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8021",21,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8022",22,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8023",23,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8024",24,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8025",25,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8026",26,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8027",27,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8028",28,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8029",29,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8030",30,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8031",31,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8032",32,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8033",33,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8034",34,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8035",35,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8036",36,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8037",37,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8038",38,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8039",39,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8040",40,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8041",41,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
"8042",42,"[52]lnrupzqoqtyrtfolovqhlwpypwglnqjqhsykrqwwuttttytgzvab",1,52,1,1,0,0,0,0,0,0,0,0,0,0,97
