"depth","seed","count","accuracy_mean","accuracy_max","accuracy_min","merit_mean","merit_max","merit_min","merit_median","door_rooms_mean","door_rooms_max","door_rooms_min","exit_rooms_mean","exit_rooms_max","exit_rooms_min","correct_doors_mean","correct_doors_max","correct_doors_min","incorrect_doors_mean","incorrect_doors_max","incorrect_doors_min","correct_exits_mean","correct_exits_max","correct_exits_min","incorrect_exits_mean","incorrect_exits_max","incorrect_exits_min","genome_length","seed_classification","seed_classification_factor"
"1038","15",100,1,1,1,5.82527750560934e+27,1.18305e+29,4.70687e+19,5.34682e+22,243.5,387,202,0,0,0,243.5,387,202,0,0,0,0,0,0,0,0,0,60,"Learning","Learning"
"1039","15",100,1,1,1,1.13274613457724e+28,1.18305e+29,1.43642e+20,2.549565e+23,249.11,384,207,0,0,0,249.11,384,207,0,0,0,0,0,0,0,0,0,60,"Learning","Learning"
"1040","15",100,1,1,1,1.17913035497855e+28,1.18305e+29,9.19311e+19,2.83285e+23,246.86,350,205,0,0,0,246.86,350,205,0,0,0,0,0,0,0,0,0,60,"Learning","Learning"
"1041","15",100,1,1,1,1.36500438038579e+28,1.18305e+29,7.35449e+19,9.51472e+22,246.57,369,204,0,0,0,246.57,369,204,0,0,0,0,0,0,0,0,0,61,"Learning","Learning"
"1042","15",100,1,1,1,1.74173633179557e+28,1.18305e+29,9.19311e+19,1.45042e+23,251.59,387,205,0,0,0,251.59,387,205,0,0,0,0,0,0,0,0,0,61,"Learning","Learning"
"1043","15",100,1,1,1,1.17722269148064e+28,1.18305e+29,1.43642e+20,4.75273e+22,242.77,385,207,0,0,0,242.77,385,207,0,0,0,0,0,0,0,0,0,61,"Learning","Learning"
"1044","15",100,1,1,1,1.8416934389317e+28,1.18305e+29,3.50689e+20,2.03965e+23,254.23,433,211,0,0,0,254.23,433,211,0,0,0,0,0,0,0,0,0,61,"Learning","Learning"
"1045","15",100,1,1,1,1.30995938329401e+28,1.18305e+29,7.35449e+19,2.83285e+23,250.73,353,204,0,0,0,250.73,353,204,0,0,0,0,0,0,0,0,0,61,"Learning","Learning"
"1046","15",100,1,1,1,1.49795309914752e+28,1.18305e+29,1.14914e+20,1.85835e+23,252.11,478,206,0,0,0,252.11,478,206,0,0,0,0,0,0,0,0,0,61,"Learning","Learning"
"1047","15",100,1,1,1,1.54761190942381e+28,1.18305e+29,7.35449e+19,1.45042e+23,247.57,381,204,0,0,0,247.57,381,204,0,0,0,0,0,0,0,0,0,61,"Learning","Learning"
"1048","15",100,1,1,1,1.14869369634735e+28,1.18305e+29,9.19311e+19,1.16033e+23,245.94,363,205,0,0,0,245.94,363,205,0,0,0,0,0,0,0,0,0,60,"Learning","Learning"
"1049","15",100,1,1,1,1.58120971293563e+28,1.18305e+29,1.43642e+20,6.91613e+23,254.34,383,207,0,0,0,254.34,383,207,0,0,0,0,0,0,0,0,0,60,"Learning","Learning"
"1050","15",100,1,1,1,1.65295486931374e+28,1.18305e+29,7.35449e+19,3.98369e+23,253.33,387,204,0,0,0,253.33,387,204,0,0,0,0,0,0,0,0,0,61,"Learning","Learning"
"1051","15",100,1,1,1,1.17903829520585e+28,1.18305e+29,7.35449e+19,1.81302e+23,247.21,374,204,0,0,0,247.21,374,204,0,0,0,0,0,0,0,0,0,61,"Learning","Learning"
"1052","15",100,1,1,1,1.67796700374822e+28,1.18305e+29,9.19311e+19,3.54106e+23,253,466,205,0,0,0,253,466,205,0,0,0,0,0,0,0,0,0,61,"Learning","Learning"
"1053","15",100,1,1,1,1.82167278190317e+28,1.18305e+29,1.79553e+20,4.591205e+23,251.91,368,208,0,0,0,251.91,368,208,0,0,0,0,0,0,0,0,0,62,"Learning","Learning"
"1054","15",100,1,1,1,1.20036736175855e+28,1.18305e+29,1.14914e+20,2.03965e+23,249.1,447,206,0,0,0,249.1,447,206,0,0,0,0,0,0,0,0,0,62,"Learning","Learning"
"1055","15",100,1,1,1,1.47379911099829e+28,1.18305e+29,1.79553e+20,1.305375e+23,251.42,604,208,0,0,0,251.42,604,208,0,0,0,0,0,0,0,0,0,62,"Learning","Learning"
"1056","15",100,1,1,1,6.48520445789285e+27,1.18305e+29,5.88359e+19,5.94091e+22,243.12,433,203,0,0,0,243.12,433,203,0,0,0,0,0,0,0,0,0,62,"Learning","Learning"
"1057","15",100,1,1,1,1.44177091608456e+28,1.18305e+29,7.35449e+19,5.94091e+22,247.03,422,204,0,0,0,247.03,422,204,0,0,0,0,0,0,0,0,0,62,"Learning","Learning"
"1058","15",100,1,1,1,1.38904186703516e+28,1.18305e+29,1.79553e+20,1.63172e+23,250.4,428,208,0,0,0,250.4,428,208,0,0,0,0,0,0,0,0,0,62,"Learning","Learning"
"1059","15",100,1,1,1,1.16992348674119e+28,1.18305e+29,1.79553e+20,1.096517e+23,248.94,425,208,0,0,0,248.94,425,208,0,0,0,0,0,0,0,0,0,63,"Learning","Learning"
"1060","15",100,1,1,1,2.04035619165158e+28,1.18305e+29,7.35449e+19,3.98369e+23,263.25,449,204,0,0,0,263.25,449,204,0,0,0,0,0,0,0,0,0,64,"Learning","Learning"
"1061","15",100,1,1,1,2.37591222868315e+28,1.18305e+29,9.19311e+19,3.54106e+23,264.86,512,205,0,0,0,264.86,512,205,0,0,0,0,0,0,0,0,0,63,"Learning","Learning"
"1062","15",100,1,1,1,3.19950472283905e+28,1.18305e+29,4.70687e+19,6.91613e+23,268.21,474,202,0,0,0,268.21,474,202,0,0,0,0,0,0,0,0,0,63,"Learning","Learning"
"1063","15",100,1,1,1,1.3036006651779e+28,1.18305e+29,1.14914e+20,1.45042e+23,254.41,466,206,0,0,0,254.41,466,206,0,0,0,0,0,0,0,0,0,63,"Learning","Learning"
"1064","15",100,1,1,1,2.63195705382987e+28,1.18305e+29,5.88359e+19,2.11064e+24,264.05,400,203,0,0,0,264.05,400,203,0,0,0,0,0,0,0,0,0,64,"Learning","Learning"
"1065","15",100,1,1,1,2.45943473225325e+28,1.18305e+29,3.0124e+19,2.549565e+23,265.06,531,200,0,0,0,265.06,531,200,0,0,0,0,0,0,0,0,0,64,"Learning","Learning"
"1066","15",100,1,1,1,2.63094384393277e+28,1.18305e+29,2.24441e+20,1.68851e+24,261.18,578,209,0,0,0,261.18,578,209,0,0,0,0,0,0,0,0,0,64,"Learning","Learning"
"1067","15",100,1,1,1,2.65339615452641e+28,1.18305e+29,2.24441e+20,3.29787e+24,268.99,473,209,0,0,0,268.99,473,209,0,0,0,0,0,0,0,0,0,64,"Learning","Learning"
"1068","15",100,1,1,1,3.31946614994629e+28,1.18305e+29,9.19311e+19,3.89598e+24,272.03,494,205,0,0,0,272.03,494,205,0,0,0,0,0,0,0,0,0,64,"Learning","Learning"
"1069","15",100,1,1,1,3.11075971339373e+28,1.18305e+29,9.19311e+19,2.63829e+24,269.89,511,205,0,0,0,269.89,511,205,0,0,0,0,0,0,0,0,0,64,"Learning","Learning"
"1070","15",100,1,1,1,2.12860734807757e+28,1.18305e+29,5.88359e+19,4.42632e+23,261.21,432,203,0,0,0,261.21,432,203,0,0,0,0,0,0,0,0,0,65,"Learning","Learning"
"1071","15",100,1,1,1,2.56183911564629e+28,1.18305e+29,9.19311e+19,1.0212115e+24,261.88,454,205,0,0,0,261.88,454,205,0,0,0,0,0,0,0,0,0,66,"Learning","Learning"
"1072","15",100,1,1,1,2.58406452268813e+28,1.18305e+29,2.24441e+20,2.21139e+25,269.03,460,209,0,0,0,269.03,460,209,0,0,0,0,0,0,0,0,0,66,"Learning","Learning"
"1073","15",100,1,1,1,2.43965361767527e+28,1.18305e+29,7.35449e+19,8.861315e+23,267.37,669,204,0,0,0,267.37,669,204,0,0,0,0,0,0,0,0,0,67,"Learning","Learning"
"1074","15",100,1,1,1,3.04579835806395e+28,1.18305e+29,1.43642e+20,4.319125e+25,274.26,445,207,0,0,0,274.26,445,207,0,0,0,0,0,0,0,0,0,68,"Learning","Learning"
"1075","15",100,1,1,1,2.43470155220377e+28,1.18305e+29,5.88359e+19,7.08903e+23,261.88,501,203,0,0,0,261.88,501,203,0,0,0,0,0,0,0,0,0,69,"Learning","Learning"
"1076","15",100,1,1,1,2.59991270509536e+28,1.18305e+29,9.19311e+19,6.44115e+24,262.08,378,205,0,0,0,262.08,378,205,0,0,0,0,0,0,0,0,0,69,"Learning","Learning"
"1077","15",100,1,1,1,2.72455590197997e+28,1.18305e+29,1.43642e+20,1.132235e+25,269.46,471,207,0,0,0,269.46,471,207,0,0,0,0,0,0,0,0,0,68,"Learning","Learning"
"1078","15",100,1,1,1,3.67941932335266e+28,1.18305e+29,1.79553e+20,7.09332e+24,271.97,462,208,0,0,0,271.97,462,208,0,0,0,0,0,0,0,0,0,68,"Learning","Learning"
"1079","15",100,1,1,1,2.99908895570508e+28,1.18305e+29,1.79553e+20,3.63178e+24,269.73,480,208,0,0,0,269.73,480,208,0,0,0,0,0,0,0,0,0,69,"Learning","Learning"
"1080","15",100,1,1,1,3.29910181537558e+28,1.18305e+29,1.43642e+20,4.12234e+24,269.37,487,207,0,0,0,269.37,487,207,0,0,0,0,0,0,0,0,0,69,"Learning","Learning"
"1081","15",100,1,1,1,2.98442931455164e+28,1.18305e+29,1.43642e+20,5.5329e+23,267.42,528,207,0,0,0,267.42,528,207,0,0,0,0,0,0,0,0,0,69,"Learning","Learning"
"1082","15",100,1,1,1,2.16570031726178e+28,1.18305e+29,3.7655e+19,7.780645e+23,262.29,436,201,0,0,0,262.29,436,201,0,0,0,0,0,0,0,0,0,69,"Learning","Learning"
"1083","15",100,1,1,1,2.99521498398312e+28,1.18305e+29,2.80552e+20,1.57255e+25,266.61,456,210,0,0,0,266.61,456,210,0,0,0,0,0,0,0,0,0,69,"Learning","Learning"
"1084","15",100,1,1,1,2.94408938646309e+28,1.18305e+29,7.35449e+19,4.225395e+24,271.06,474,204,0,0,0,271.06,474,204,0,0,0,0,0,0,0,0,0,68,"Learning","Learning"
"1085","15",100,1,1,1,2.64850580913553e+28,1.18305e+29,9.19311e+19,1.38458e+24,264.74,490,205,0,0,0,264.74,490,205,0,0,0,0,0,0,0,0,0,69,"Learning","Learning"
"1086","15",100,1,1,1,2.99844792973363e+28,1.18305e+29,2.24441e+20,2.90245e+25,272.73,487,209,0,0,0,272.73,487,209,0,0,0,0,0,0,0,0,0,69,"Learning","Learning"
"1087","15",100,1,1,1,2.58415901600118e+28,1.18305e+29,7.35449e+19,3.186955e+23,262.08,552,204,0,0,0,262.08,552,204,0,0,0,0,0,0,0,0,0,69,"Learning","Learning"
"1088","15",100,1,1,1,2.76620476855466e+28,1.18305e+29,1.79553e+20,3.29787e+24,268.37,492,208,0,0,0,268.37,492,208,0,0,0,0,0,0,0,0,0,69,"Learning","Learning"
"1089","15",100,1,1,1,3.17863185767546e+28,1.18305e+29,1.14914e+20,5.15292e+24,274.44,503,206,0,0,0,274.44,503,206,0,0,0,0,0,0,0,0,0,69,"Learning","Learning"
"1090","15",100,1,1,1,2.9240942296883e+28,1.18305e+29,2.80552e+20,6.224515e+23,263.92,427,210,0,0,0,263.92,427,210,0,0,0,0,0,0,0,0,0,69,"Learning","Learning"
"1091","15",100,1,1,1,2.69595582479245e+28,1.18305e+29,1.43642e+20,8.64516e+23,262.95,461,207,0,0,0,262.95,461,207,0,0,0,0,0,0,0,0,0,69,"Learning","Learning"
"1092","15",100,1,1,1,5.37619205582688e+28,1.18305e+29,1.79553e+20,2.997e+27,301.25,580,208,0,0,0,301.25,580,208,0,0,0,0,0,0,0,0,0,69,"Learning","Learning"
"1093","15",100,1,1,1,4.7328344833192e+28,1.18305e+29,2.24441e+20,4.0225e+26,306.13,647,209,0,0,0,306.13,647,209,0,0,0,0,0,0,0,0,0,70,"Learning","Learning"
"1094","15",100,1,1,1,5.04422365729506e+28,1.18305e+29,1.14914e+20,2.997e+27,308.51,597,206,0,0,0,308.51,597,206,0,0,0,0,0,0,0,0,0,70,"Learning","Learning"
"1095","15",100,1,1,1,5.88438750772288e+28,1.18305e+29,1.14914e+20,4.5797e+28,318.52,661,206,0,0,0,318.52,661,206,0,0,0,0,0,0,0,0,0,70,"Learning","Learning"
"1096","15",100,1,1,1,4.74994103979249e+28,1.18305e+29,9.19311e+19,3.15006e+26,312.55,635,205,0,0,0,312.55,635,205,0,0,0,0,0,0,0,0,0,70,"Learning","Learning"
"1097","15",100,1,1,1,5.57977297714747e+28,1.18305e+29,9.19311e+19,1.565715e+28,328.99,683,205,0,0,0,328.99,683,205,0,0,0,0,0,0,0,0,0,70,"Learning","Learning"
"1098","15",100,1,1,1,5.90868229592572e+28,1.18305e+29,2.24441e+20,5.451505e+28,327.03,666,209,0,0,0,327.03,666,209,0,0,0,0,0,0,0,0,0,70,"Learning","Learning"
"1099","15",100,1,1,1,5.6255557416804e+28,1.18305e+29,5.88359e+19,8.432695e+27,324.72,666,203,0,0,0,324.72,666,203,0,0,0,0,0,0,0,0,0,69,"Learning","Learning"
"1100","15",100,1,1,1,6.00881405801415e+28,1.18305e+29,4.38362e+20,7.4659e+28,338.65,663,212,0,0,0,338.65,663,212,0,0,0,0,0,0,0,0,0,70,"Learning","Learning"
"1101","15",100,1,1,1,5.39494796806559e+28,1.18305e+29,4.38362e+20,2.664e+27,305.81,581,212,0,0,0,305.81,581,212,0,0,0,0,0,0,0,0,0,70,"Learning","Learning"
"1102","15",100,1,1,1,4.00562068074212e+28,1.18305e+29,2.80552e+20,1.3839955e+26,302.39,666,210,0,0,0,302.39,666,210,0,0,0,0,0,0,0,0,0,70,"Learning","Learning"
"1103","15",100,1,1,1,4.10516896932727e+28,1.18305e+29,3.50689e+20,5.39891e+25,290.26,567,211,0,0,0,290.26,567,211,0,0,0,0,0,0,0,0,0,70,"Learning","Learning"
"1104","15",100,1,1,1,5.97226100860674e+28,1.18305e+29,4.38362e+20,4.361205e+28,325.01,666,212,0,0,0,325.01,666,212,0,0,0,0,0,0,0,0,0,70,"Learning","Learning"
"1105","15",100,1,1,1,4.4964064086859e+28,1.18305e+29,1.14914e+20,3.146845e+27,309.8,646,206,0,0,0,309.8,646,206,0,0,0,0,0,0,0,0,0,70,"Learning","Learning"
"1106","15",100,1,1,1,5.63313752698446e+28,1.18305e+29,2.80552e+20,1.01623e+28,318.6,583,210,0,0,0,318.6,583,210,0,0,0,0,0,0,0,0,0,70,"Learning","Learning"
"1107","15",100,1,1,1,5.67414630025999e+28,1.18305e+29,2.24441e+20,2.034455e+28,314.46,653,209,0,0,0,314.46,653,209,0,0,0,0,0,0,0,0,0,70,"Learning","Learning"
"1108","15",100,1,1,1,6.48777305835666e+28,1.18305e+29,5.88359e+19,1.18305e+29,333.3,667,203,0,0,0,333.3,667,203,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1109","15",100,1,1,1,5.00877711937829e+28,1.18305e+29,4.70687e+19,1.22757e+27,311.29,667,202,0,0,0,311.29,667,202,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1110","15",100,1,1,1,6.00452973076382e+28,1.18305e+29,2.80552e+20,7.1551e+28,331.82,667,210,0,0,0,331.82,667,210,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1111","15",100,1,1,1,4.36902705209316e+28,1.18305e+29,2.80552e+20,8.947605e+26,301.53,617,210,0,0,0,301.53,617,210,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1112","15",100,1,1,1,5.50999832370991e+28,1.18305e+29,4.38362e+20,2.48104e+28,327.13,666,212,0,0,0,327.13,666,212,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1113","15",100,1,1,1,5.30203076014988e+28,1.18305e+29,1.43642e+20,3.33e+27,322.4,655,207,0,0,0,322.4,655,207,0,0,0,0,0,0,0,0,0,72,"Learning","Learning"
"1114","15",100,1,1,1,6.31453130684647e+28,1.18305e+29,2.24441e+20,1.18305e+29,346.04,662,209,0,0,0,346.04,662,209,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1115","15",100,1,1,1,4.43639098444692e+28,1.18305e+29,5.88359e+19,7.77781e+25,304.74,671,203,0,0,0,304.74,671,203,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1116","15",100,1,1,1,4.41520324543289e+28,1.18305e+29,7.35449e+19,1.17164e+26,294.56,648,204,0,0,0,294.56,648,204,0,0,0,0,0,0,0,0,0,72,"Learning","Learning"
"1117","15",100,1,1,1,5.71878135118004e+28,1.18305e+29,1.43642e+20,9.6034e+27,313.47,598,207,0,0,0,313.47,598,207,0,0,0,0,0,0,0,0,0,72,"Learning","Learning"
"1118","15",100,1,1,1,5.91720413093189e+28,1.18305e+29,7.35449e+19,5.336415e+28,323.64,674,204,0,0,0,323.64,674,204,0,0,0,0,0,0,0,0,0,72,"Learning","Learning"
"1119","15",100,1,1,1,4.61582417691222e+28,1.18305e+29,9.19311e+19,3.413245e+27,319.12,663,205,0,0,0,319.12,663,205,0,0,0,0,0,0,0,0,0,72,"Learning","Learning"
"1120","15",100,1,1,1,5.59450760821713e+28,1.18305e+29,3.50689e+20,8.95301e+27,340.83,669,211,0,0,0,340.83,669,211,0,0,0,0,0,0,0,0,0,73,"Learning","Learning"
"1121","15",100,1,1,1,5.82437424182611e+28,1.18305e+29,9.19311e+19,6.666495e+27,320.58,643,205,0,0,0,320.58,643,205,0,0,0,0,0,0,0,0,0,73,"Learning","Learning"
"1122","15",100,1,1,1,6.33275375919697e+28,1.18305e+29,1.79553e+20,1.18305e+29,341.53,672,208,0,0,0,341.53,672,208,0,0,0,0,0,0,0,0,0,73,"Learning","Learning"
"1123","15",100,1,1,1,4.85437328621559e+28,1.18305e+29,5.88359e+19,1.09117e+27,314.75,643,203,0,0,0,314.75,643,203,0,0,0,0,0,0,0,0,0,72,"Learning","Learning"
"1124","15",100,1,1,1,5.32629445392353e+28,1.18305e+29,5.88359e+19,2.664e+27,315.77,671,203,0,0,0,315.77,671,203,0,0,0,0,0,0,0,0,0,72,"Learning","Learning"
"1125","15",100,1,1,1,5.44644008332706e+28,1.18305e+29,3.0124e+19,3.33e+27,324.36,672,200,0,0,0,324.36,672,200,0,0,0,0,0,0,0,0,0,71,"Learning","Learning"
"1126","15",100,1,1,1,4.74524115403042e+28,1.18305e+29,1.79553e+20,3.218e+26,309.02,649,208,0,0,0,309.02,649,208,0,0,0,0,0,0,0,0,0,72,"Learning","Learning"
"1127","15",100,1,1,1,4.72784041502814e+28,1.18305e+29,2.80552e+20,1.288949e+27,315.51,666,210,0,0,0,315.51,666,210,0,0,0,0,0,0,0,0,0,72,"Learning","Learning"
"1128","15",100,1,1,1,4.70798313558081e+28,1.18305e+29,2.24441e+20,1.36397e+27,302.63,661,209,0,0,0,302.63,661,209,0,0,0,0,0,0,0,0,0,72,"Learning","Learning"
"1129","15",100,1,1,1,5.77275736417772e+28,1.18305e+29,2.24441e+20,2.034455e+28,321.11,669,209,0,0,0,321.11,669,209,0,0,0,0,0,0,0,0,0,73,"Learning","Learning"
"1130","15",100,1,1,1,5.48716307280248e+28,1.18305e+29,6.8494e+20,2.034455e+28,314.09,663,214,0,0,0,314.09,663,214,0,0,0,0,0,0,0,0,0,73,"Learning","Learning"
"1131","15",100,1,1,1,6.35876445881872e+28,1.18305e+29,1.43642e+20,1.18305e+29,322.19,653,207,0,0,0,322.19,653,207,0,0,0,0,0,0,0,0,0,73,"Learning","Learning"
"1132","15",100,1,1,1,6.57097529976521e+28,1.18305e+29,2.24441e+20,1.18305e+29,337.95,661,209,0,0,0,337.95,661,209,0,0,0,0,0,0,0,0,0,73,"Learning","Learning"
"1133","15",100,1,1,1,6.00526622339603e+28,1.18305e+29,1.14914e+20,8.33814e+28,328.25,670,206,0,0,0,328.25,670,206,0,0,0,0,0,0,0,0,0,73,"Learning","Learning"
"1134","15",100,1,1,1,5.94296039062065e+28,1.18305e+29,5.88359e+19,5.72408e+28,323.75,658,203,0,0,0,323.75,658,203,0,0,0,0,0,0,0,0,0,73,"Learning","Learning"
"1135","15",100,1,1,1,6.16684968917701e+28,1.18305e+29,2.24441e+20,1.18305e+29,323.23,644,209,0,0,0,323.23,644,209,0,0,0,0,0,0,0,0,0,73,"Learning","Learning"
"1136","15",100,1,1,1,5.29307193126949e+28,1.18305e+29,2.40992e+19,6.14675e+27,319.99,685,199,0,0,0,319.99,685,199,0,0,0,0,0,0,0,0,0,73,"Learning","Learning"
"1137","15",100,1,1,1,5.99501762257731e+28,1.18305e+29,5.47952e+20,6.208655e+28,324.69,678,213,0,0,0,324.69,678,213,0,0,0,0,0,0,0,0,0,73,"Learning","Learning"
"1138","15",100,1,1,1,5.97186260167617e+28,1.18305e+29,1.43642e+20,6.81438e+28,332.89,665,207,0,0,0,332.89,665,207,0,0,0,0,0,0,0,0,0,74,"Learning","Learning"
"1139","15",100,1,1,1,5.86504367619303e+28,1.18305e+29,3.7655e+19,2.93073e+28,324.32,671,201,0,0,0,324.32,671,201,0,0,0,0,0,0,0,0,0,74,"Learning","Learning"
"1140","15",100,1,1,1,5.45522320950731e+28,1.18305e+29,4.38362e+20,3.413245e+27,315.96,629,212,0,0,0,315.96,629,212,0,0,0,0,0,0,0,0,0,74,"Learning","Learning"
"1141","15",100,1,1,1,6.78335733947449e+28,1.18305e+29,2.24441e+20,1.18305e+29,327.86,664,209,0,0,0,327.86,664,209,0,0,0,0,0,0,0,0,0,74,"Learning","Learning"
"1142","15",100,1,1,1,5.3879126572548e+28,1.18305e+29,3.50689e+20,6.74615e+27,319.04,641,211,0,0,0,319.04,641,211,0,0,0,0,0,0,0,0,0,74,"Learning","Learning"
"1143","15",100,1,1,1,5.58648431644551e+28,1.18305e+29,4.38362e+20,1.58787e+28,319.89,679,212,0,0,0,319.89,679,212,0,0,0,0,0,0,0,0,0,74,"Learning","Learning"
"1144","15",100,1,1,1,6.85593256735325e+28,1.18305e+29,1.79553e+20,1.18305e+29,322.56,682,208,0,0,0,322.56,682,208,0,0,0,0,0,0,0,0,0,74,"Learning","Learning"
"1145","15",100,1,1,1,6.30920811881217e+28,1.18305e+29,5.47952e+20,1.18305e+29,327.43,647,213,0,0,0,327.43,647,213,0,0,0,0,0,0,0,0,0,74,"Learning","Learning"
"1146","15",100,1,1,1,6.5718345726593e+28,1.18305e+29,4.70687e+19,1.18305e+29,334.13,616,202,0,0,0,334.13,616,202,0,0,0,0,0,0,0,0,0,74,"Learning","Learning"
"1147","15",100,1,1,1,5.71149340516931e+28,1.18305e+29,5.88359e+19,3.87663e+28,308.28,639,203,0,0,0,308.28,639,203,0,0,0,0,0,0,0,0,0,75,"Learning","Learning"
"1148","15",100,1,1,1,5.75328131470825e+28,1.18305e+29,9.19311e+19,2.79117e+28,331.33,637,205,0,0,0,331.33,637,205,0,0,0,0,0,0,0,0,0,76,"Learning","Learning"
"1149","15",100,1,1,1,5.74631321696778e+28,1.18305e+29,3.50689e+20,3.1013e+28,312.52,676,211,0,0,0,312.52,676,211,0,0,0,0,0,0,0,0,0,76,"Learning","Learning"
"1150","15",100,1,1,1,5.26481028520327e+28,1.18305e+29,2.24441e+20,9.146085e+27,310.99,551,209,0,0,0,310.99,551,209,0,0,0,0,0,0,0,0,0,76,"Learning","Learning"
"1151","15",100,1,1,1,6.44778995443592e+28,1.18305e+29,3.0124e+19,1.18305e+29,319.69,674,200,0,0,0,319.69,674,200,0,0,0,0,0,0,0,0,0,77,"Learning","Learning"
"1152","15",100,1,1,1,5.81768974080919e+28,1.18305e+29,1.43642e+20,2.79117e+28,319.62,649,207,0,0,0,319.62,649,207,0,0,0,0,0,0,0,0,0,77,"Learning","Learning"
"1153","15",100,1,1,1,7.18102757829967e+28,1.18305e+29,4.38362e+20,1.18305e+29,332.37,635,212,0,0,0,332.37,635,212,0,0,0,0,0,0,0,0,0,77,"Learning","Learning"
"1154","15",100,1,1,1,5.49696334801726e+28,1.18305e+29,2.80552e+20,2.18448e+27,304.74,572,210,0,0,0,304.74,572,210,0,0,0,0,0,0,0,0,0,78,"Learning","Learning"
"1155","15",100,1,1,1,5.25018647226565e+28,1.18305e+29,1.14914e+20,2.1312e+27,319.45,668,206,0,0,0,319.45,668,206,0,0,0,0,0,0,0,0,0,78,"Learning","Learning"
"1156","15",100,1,1,1,6.05137077183668e+28,1.18305e+29,5.47952e+20,7.853565e+28,333.3,661,213,0,0,0,333.3,661,213,0,0,0,0,0,0,0,0,0,79,"Learning","Learning"
"1157","15",100,1,1,1,5.98762115146708e+28,1.18305e+29,9.19311e+19,4.84578e+28,321.02,681,205,0,0,0,321.02,681,205,0,0,0,0,0,0,0,0,0,79,"Learning","Learning"
"1158","15",100,1,1,1,4.92520939132926e+28,1.18305e+29,1.14914e+20,4.581185e+26,297.03,633,206,0,0,0,297.03,633,206,0,0,0,0,0,0,0,0,0,79,"Learning","Learning"
"1159","15",100,1,1,1,5.51987931750582e+28,1.18305e+29,3.50689e+20,9.6034e+27,324.95,658,211,0,0,0,324.95,658,211,0,0,0,0,0,0,0,0,0,79,"Learning","Learning"
"1160","15",100,1,1,1,5.91960162125244e+28,1.18305e+29,4.38362e+20,4.269135e+28,330.79,673,212,0,0,0,330.79,673,212,0,0,0,0,0,0,0,0,0,79,"Learning","Learning"
"1161","15",100,1,1,1,6.48217036283942e+28,1.18305e+29,4.70687e+19,1.18305e+29,333.34,670,202,0,0,0,333.34,670,202,0,0,0,0,0,0,0,0,0,78,"Learning","Learning"
"1162","15",100,1,1,1,5.94676117871216e+28,1.18305e+29,2.80552e+20,6.670525e+28,332.2,674,210,0,0,0,332.2,674,210,0,0,0,0,0,0,0,0,0,78,"Learning","Learning"
"1163","15",100,1,1,1,6.64336898897243e+28,1.18305e+29,5.47952e+20,1.18305e+29,342.48,676,213,0,0,0,342.48,676,213,0,0,0,0,0,0,0,0,0,78,"Learning","Learning"
"1164","15",100,1,1,1,6.48950730457221e+28,1.18305e+29,1.14914e+20,1.18305e+29,325.77,656,206,0,0,0,325.77,656,206,0,0,0,0,0,0,0,0,0,78,"Learning","Learning"
"1165","15",100,1,1,1,5.04282932902994e+28,1.18305e+29,1.43642e+20,2.664e+27,322.06,647,207,0,0,0,322.06,647,207,0,0,0,0,0,0,0,0,0,78,"Learning","Learning"
"1166","15",100,1,1,1,5.00580120266058e+28,1.18305e+29,3.50689e+20,1.0311605e+27,312.75,664,211,0,0,0,312.75,664,211,0,0,0,0,0,0,0,0,0,78,"Learning","Learning"
"1167","15",100,1,1,1,6.19514019981716e+28,1.18305e+29,2.24441e+20,1.18305e+29,338.04,643,209,0,0,0,338.04,643,209,0,0,0,0,0,0,0,0,0,78,"Learning","Learning"
"1168","15",100,1,1,1,5.95314546850491e+28,1.18305e+29,1.79553e+20,6.423365e+28,327.54,679,208,0,0,0,327.54,679,208,0,0,0,0,0,0,0,0,0,78,"Learning","Learning"
"1169","15",100,1,1,1,5.61274596521235e+28,1.18305e+29,1.14914e+20,2.034455e+28,320.98,685,206,0,0,0,320.98,685,206,0,0,0,0,0,0,0,0,0,78,"Learning","Learning"
"1170","15",100,1,1,1,5.63013331147776e+28,1.18305e+29,1.14914e+20,2.57346e+28,316.14,668,206,0,0,0,316.14,668,206,0,0,0,0,0,0,0,0,0,78,"Learning","Learning"
"1171","15",100,1,1,1,6.26971513020482e+28,1.18305e+29,1.14914e+20,1.18305e+29,338.99,667,206,0,0,0,338.99,667,206,0,0,0,0,0,0,0,0,0,78,"Learning","Learning"
"1172","15",100,1,1,1,5.8670449422864e+28,1.18305e+29,1.43642e+20,2.79117e+28,322.23,663,207,0,0,0,322.23,663,207,0,0,0,0,0,0,0,0,0,78,"Learning","Learning"
"1173","15",100,1,1,1,5.43372097402184e+28,1.18305e+29,1.14914e+20,1.14326e+28,322.18,664,206,0,0,0,322.18,664,206,0,0,0,0,0,0,0,0,0,78,"Learning","Learning"
