"","trial_number","genome","merit","genome_length","seed"
"14358",30,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,154
"14359",31,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,154
"14360",32,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,154
"14361",33,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,154
"14362",34,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14363",35,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14364",36,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14365",37,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,154
"14366",38,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14367",39,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14368",40,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,154
"14369",41,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14370",42,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,154
"14371",43,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14372",44,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,154
"14373",45,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,154
"14374",46,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,154
"14375",47,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,154
"14376",48,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,154
"14377",49,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,154
"14378",50,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,154
"14379",51,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,154
"14380",52,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14381",53,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14382",54,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14383",55,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14384",56,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14385",57,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14386",58,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,154
"14387",59,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,154
"14388",60,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14389",61,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,154
"14390",62,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,154
"14391",63,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,154
"14392",64,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14393",65,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14394",66,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14395",67,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,154
"14396",68,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14397",69,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14398",70,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14399",71,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,154
"14400",72,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14401",73,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14402",74,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14403",75,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14404",76,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,154
"14405",77,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14406",78,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14407",79,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,154
"14408",80,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,154
"14409",81,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,154
"14410",82,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,154
"14411",83,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14412",84,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14413",85,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,154
"14414",86,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,154
"14415",87,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14416",88,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14417",89,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14418",90,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14419",91,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14420",92,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,154
"14421",93,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14422",94,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,154
"14423",95,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,154
"14424",96,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,154
"14425",97,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",4.8357e+24,92,154
"14426",98,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14427",99,"[92]GjfffLdwafndfCICabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",3.86856e+25,92,154
"14428",0,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14429",1,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14430",2,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14431",3,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14432",4,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14433",5,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14434",6,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14435",7,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14436",8,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14437",9,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14438",10,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14439",11,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14440",12,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14441",13,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14442",14,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14443",15,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14444",16,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14445",17,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14446",18,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14447",19,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14448",20,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14449",21,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14450",22,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14451",23,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14452",24,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14453",25,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14454",26,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14455",27,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14456",28,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14457",29,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14458",30,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14459",31,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14460",32,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14461",33,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14462",34,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14463",35,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14464",36,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14465",37,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14466",38,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14467",39,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14468",40,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14469",41,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14470",42,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14471",43,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14472",44,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14473",45,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14474",46,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14475",47,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14476",48,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14477",49,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14478",50,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14479",51,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14480",52,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14481",53,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14482",54,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14483",55,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14484",56,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14485",57,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14486",58,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14487",59,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14488",60,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14489",61,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14490",62,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14491",63,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14492",64,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14493",65,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14494",66,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14495",67,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14496",68,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14497",69,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14498",70,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14499",71,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14500",72,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14501",73,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14502",74,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14503",75,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14504",76,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
"14505",77,"[93]GjfIfLdwafndfCICvabyafwafndbCHCabyafwafnfaCKHBdeLdwaendfCIJJHCabyaeBeaCabyafwaendaCKHCabyaeJH",0,93,155
