"","trial_number","genome","merit","genome_length","merit.1","merit_given","not","nand","and","ornot","andnot","or","nor","xor","equ","did_repro","seed"
"11941",41,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11942",42,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11943",43,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11944",44,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11945",45,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11946",46,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11947",47,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11948",48,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11949",49,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11950",50,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11951",51,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11952",52,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11953",53,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11954",54,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11955",55,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11956",56,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11957",57,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11958",58,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11959",59,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11960",60,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11961",61,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11962",62,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11963",63,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11964",64,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11965",65,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11966",66,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11967",67,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11968",68,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11969",69,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11970",70,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11971",71,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11972",72,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11973",73,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11974",74,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11975",75,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11976",76,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11977",77,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11978",78,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11979",79,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11980",80,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11981",81,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11982",82,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11983",83,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11984",84,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11985",85,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11986",86,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11987",87,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11988",88,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11989",89,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11990",90,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11991",91,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11992",92,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11993",93,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11994",94,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11995",95,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11996",96,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11997",97,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11998",98,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"11999",99,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"12000",100,"[54]rzvqkgqqpuydglpvgqqoutttfnimyovlvqotqithtktyfsttvzdwvb",1,54,1,1,0,0,0,0,0,0,0,0,0,0,125
"12001",1,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12002",2,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12003",3,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12004",4,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12005",5,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12006",6,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12007",7,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12008",8,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12009",9,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12010",10,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12011",11,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12012",12,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12013",13,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12014",14,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12015",15,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12016",16,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12017",17,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12018",18,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12019",19,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12020",20,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12021",21,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12022",22,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12023",23,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12024",24,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12025",25,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12026",26,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12027",27,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12028",28,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12029",29,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12030",30,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12031",31,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12032",32,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12033",33,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12034",34,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12035",35,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12036",36,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12037",37,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12038",38,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12039",39,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12040",40,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12041",41,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12042",42,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12043",43,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12044",44,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12045",45,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12046",46,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12047",47,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12048",48,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12049",49,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12050",50,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12051",51,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12052",52,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12053",53,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12054",54,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12055",55,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12056",56,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12057",57,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12058",58,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12059",59,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12060",60,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12061",61,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12062",62,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12063",63,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12064",64,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12065",65,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12066",66,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12067",67,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12068",68,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12069",69,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12070",70,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12071",71,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12072",72,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12073",73,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12074",74,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12075",75,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12076",76,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12077",77,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12078",78,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12079",79,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12080",80,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12081",81,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12082",82,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12083",83,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12084",84,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12085",85,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12086",86,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12087",87,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12088",88,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12089",89,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12090",90,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12091",91,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12092",92,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12093",93,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12094",94,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12095",95,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12096",96,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12097",97,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12098",98,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12099",99,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12100",100,"[43]ruqxvqpdpzgxqpqtpcpzhttfnlqsqlpqtyesstvmmab",1,43,1,1,0,0,0,0,0,0,0,0,0,0,126
"12101",1,"[77]guvngxupqupmqfspbqqpsqndtgqertyltoqfgthttykqsvsabaaaaaaaaaaaaaaaaaaaaaaaaaaaa",1,77,1,1,0,0,0,0,0,0,0,0,0,0,127
"12102",2,"[77]guvngxupqupmqfspbqqpsqndtgqertyltoqfgthttykqsvsabaaaaaaaaaaaaaaaaaaaaaaaaaaaa",1,77,1,1,0,0,0,0,0,0,0,0,0,0,127
"12103",3,"[77]guvngxupqupmqfspbqqpsqndtgqertyltoqfgthttykqsvsabaaaaaaaaaaaaaaaaaaaaaaaaaaaa",1,77,1,1,0,0,0,0,0,0,0,0,0,0,127
"12104",4,"[77]guvngxupqupmqfspbqqpsqndtgqertyltoqfgthttykqsvsabaaaaaaaaaaaaaaaaaaaaaaaaaaaa",1,77,1,1,0,0,0,0,0,0,0,0,0,0,127
"12105",5,"[77]guvngxupqupmqfspbqqpsqndtgqertyltoqfgthttykqsvsabaaaaaaaaaaaaaaaaaaaaaaaaaaaa",1,77,1,1,0,0,0,0,0,0,0,0,0,0,127
"12106",6,"[77]guvngxupqupmqfspbqqpsqndtgqertyltoqfgthttykqsvsabaaaaaaaaaaaaaaaaaaaaaaaaaaaa",1,77,1,1,0,0,0,0,0,0,0,0,0,0,127
"12107",7,"[77]guvngxupqupmqfspbqqpsqndtgqertyltoqfgthttykqsvsabaaaaaaaaaaaaaaaaaaaaaaaaaaaa",1,77,1,1,0,0,0,0,0,0,0,0,0,0,127
"12108",8,"[77]guvngxupqupmqfspbqqpsqndtgqertyltoqfgthttykqsvsabaaaaaaaaaaaaaaaaaaaaaaaaaaaa",1,77,1,1,0,0,0,0,0,0,0,0,0,0,127
