"","id","ancestor_list","origin_time","destruction_time","num_orgs","tot_orgs","num_offspring","total_offspring","depth","taxon_info","genome","genome_length"
"15795",1655746,"1654334",65231,65753,0,5,1,2550,365,"[89]ltwitzcQhGekeHcyNcJMqScKBaCDiyDlvglnnaquHniACrSnvBQvvptusyBsMGjoqmubjQRkGtKmtsfnPfwOOoupm","ltwitzcQhGekeHcyNcJMqScKBaCDiyDlvglnnaquHniACrSnvBQvvptusyBsMGjoqmubjQRkGtKmtsfnPfwOOoupm","89"
"16727",1654334,"1652508",65176,65342,0,1,1,2550,364,"[89]ltwitzcQhGekeHcyNcJMqScKBaCDiyDlvglnnaquHniACrSnvBQvvptusyBsMGjoqmubjQRkGtKmtsfnPfwOOHupm","ltwitzcQhGekeHcyNcJMqScKBaCDiyDlvglnnaquHniACrSnvBQvvptusyBsMGjoqmubjQRkGtKmtsfnPfwOOHupm","89"
"15752",1652508,"1650595",65108,65218,0,2,1,2550,363,"[89]ltwitzcQhGekeHcyNcJMqScKBaCDiyDlvglnnaquHniACrSnvBQvvptusyBsMGjoqmubjQRkGtKmtsPnPfwOOHupm","ltwitzcQhGekeHcyNcJMqScKBaCDiyDlvglnnaquHniACrSnvBQvvptusyBsMGjoqmubjQRkGtKmtsPnPfwOOHupm","89"
"15750",1650595,"1644344",65034,65171,0,2,1,2550,362,"[90]ltwitzcQhGekeHcyNcJMqScKBaCDiyDlvNlnnaquHniACrSnvBQvvptusyBsMGjoqmuGbjQRkGtKmtsPnPfwOOHupm","ltwitzcQhGekeHcyNcJMqScKBaCDiyDlvNlnnaquHniACrSnvBQvvptusyBsMGjoqmuGbjQRkGtKmtsPnPfwOOHupm","90"
"15754",1644344,"1639011",64800,65226,0,4,1,2550,361,"[89]ltwitzcQhGekeHcyNcJMqScKBaCDiyDlvNlnnaquHniACrSnvBQvvptusyBsMGjoqmuGbjQRkGtKmsPnPfwOOHupm","ltwitzcQhGekeHcyNcJMqScKBaCDiyDlvNlnnaquHniACrSnvBQvvptusyBsMGjoqmuGbjQRkGtKmsPnPfwOOHupm","89"
"16694",1639011,"1636512",64597,65310,0,22,1,2550,360,"[89]ltwitzcQhGekeHcyNcJMqScKBaCDiyDlvNlnnaqtHniACrSnvBQvvptusyBsMGCoqmuGbjQRkGtKmsPnPfwOOHHpm","ltwitzcQhGekeHcyNcJMqScKBaCDiyDlvNlnnaqtHniACrSnvBQvvptusyBsMGCoqmuGbjQRkGtKmsPnPfwOOHHpm","89"
"15748",1636512,"1623660",64500,64711,0,5,1,2550,359,"[90]ltwitzcQhGekeHcyNcJMqScKBaCDiyDlvNlnnaqLtHniACrSnvBQvvptusyBsMGCoqFuGbjQRkGtKmsPnPfwOOHHbm","ltwitzcQhGekeHcyNcJMqScKBaCDiyDlvNlnnaqLtHniACrSnvBQvvptusyBsMGCoqFuGbjQRkGtKmsPnPfwOOHHbm","90"
"16599",1623660,"1623044",64014,64714,0,12,1,2550,358,"[90]ltwitzcQhGekeHcyNcJMqScKBaCDiyDlvNlnnaqLtHniACrSnvBQvvptusyBsMGCoqFuGbjQRkGtKmsPnPfwOqHHbm","ltwitzcQhGekeHcyNcJMqScKBaCDiyDlvNlnnaqLtHniACrSnvBQvvptusyBsMGCoqFuGbjQRkGtKmsPnPfwOqHHbm","90"
"15745",1623044,"1614926",63989,64425,0,6,1,2550,357,"[90]ltwitzcQhGemeHcyNcJMqScKBaCDiyDlvNlnnaqLtHniACrSnvBQvvptusyBsMGCoqFuGbjQRkGtKmsPnPfwOqHlbm","ltwitzcQhGemeHcyNcJMqScKBaCDiyDlvNlnnaqLtHniACrSnvBQvvptusyBsMGCoqFuGbjQRkGtKmsPnPfwOqHlbm","90"
"15742",1614926,"1613152",63677,64286,0,6,1,2550,356,"[90]ltwitzcQhGemeHcyNcJMqScKBaCDiyJlvNlnnaqLtHniACrSnvBQvvptusyBsMGCoqFuGbjQRkGtKmsPnPfwOqHlbm","ltwitzcQhGemeHcyNcJMqScKBaCDiyJlvNlnnaqLtHniACrSnvBQvvptusyBsMGCoqFuGbjQRkGtKmsPnPfwOqHlbm","90"
"16205",1613152,"1612533",63609,63757,0,4,1,2550,355,"[90]ltwitzcQhGeleHcyNcJMqScKBaCDiyJlvNlnnaqLtHniACrSnvBQvvptusyBsMGCoqFuGbjQRkGtKmsPnPfwOqHlbm","ltwitzcQhGeleHcyNcJMqScKBaCDiyJlvNlnnaqLtHniACrSnvBQvvptusyBsMGCoqFuGbjQRkGtKmsPnPfwOqHlbm","90"
"16479",1612533,"1606181",63586,63872,0,4,1,2550,354,"[90]ltwitzcQhGlleHcyNcJMqScKBaCDiyJlvNlnnaqLtHniACrSnvBQvvptusyBsMGCoqFuGbjQRkGtKmsPnPfwOqHlbm","ltwitzcQhGlleHcyNcJMqScKBaCDiyJlvNlnnaqLtHniACrSnvBQvvptusyBsMGCoqFuGbjQRkGtKmsPnPfwOqHlbm","90"
"16742",1606181,"1603453",63345,63609,0,2,1,2550,353,"[90]ltwitzcQhGlleHcyNcJMqScKBaCDiyJlvNlnnaqLtHniACrSnvBQvvptusyBsMGCoqFPGbjQRkGtKmsPnPfwOqHlbm","ltwitzcQhGlleHcyNcJMqScKBaCDiyJlvNlnnaqLtHniACrSnvBQvvptusyBsMGCoqFPGbjQRkGtKmsPnPfwOqHlbm","90"
"15737",1603453,"1601640",63242,63667,0,9,1,2550,352,"[90]ltwitzcQhGlleHcyNcJMqScKBaCDiyJlvNlnnaqLtHniACrSnvBQvvptGsyBsMGCoqFPGbjQRkGtKmsPnPfwOqHlbm","ltwitzcQhGlleHcyNcJMqScKBaCDiyJlvNlnnaqLtHniACrSnvBQvvptGsyBsMGCoqFPGbjQRkGtKmsPnPfwOqHlbm","90"
"15739",1601640,"1597870",63174,63453,0,2,1,2550,351,"[90]ltwitzcQhGlleHcyNcJMqScKHaCDiyJlvNlnnaqLtHniACrSnvBQvvpjGsyBsMGCoqFPGbjQRkGtKmsPnPfwOqHlbm","ltwitzcQhGlleHcyNcJMqScKHaCDiyJlvNlnnaqLtHniACrSnvBQvvpjGsyBsMGCoqFPGbjQRkGtKmsPnPfwOqHlbm","90"
"15666",1597870,"1596531",63027,63239,0,3,1,2550,350,"[90]ltwitzcQhGlleHcyNcJMqScKHaCDiyJlvNlnnaqLtHniACrSnvBQvvpjGQyBsMGCoqFPGbjQRkGtKmsPnPfwOqHlbm","ltwitzcQhGlleHcyNcJMqScKHaCDiyJlvNlnnaqLtHniACrSnvBQvvpjGQyBsMGCoqFPGbjQRkGtKmsPnPfwOqHlbm","90"
"15727",1596531,"1595170",62976,63198,0,3,1,2550,349,"[90]ltwitzcQhGlleHcyNcJMqScKHaCDiyJlvQlnnaqLtHniACrSnvBQvvpjGQyBsMGCoqFPGbjQRkGtKmsynPfwOqHlbm","ltwitzcQhGlleHcyNcJMqScKHaCDiyJlvQlnnaqLtHniACrSnvBQvvpjGQyBsMGCoqFPGbjQRkGtKmsynPfwOqHlbm","90"
"15738",1595170,"1589462",62923,63344,0,7,1,2550,348,"[90]ltwitzcQhGlleHcyNcJMqScKHaCDiyJlvQlntaqLtHniACrSnvBQvvpjGQyBsMGCoqFPGbjQRkGtKmsynPfwOqHlbm","ltwitzcQhGlleHcyNcJMqScKHaCDiyJlvQlntaqLtHniACrSnvBQvvpjGQyBsMGCoqFPGbjQRkGtKmsynPfwOqHlbm","90"
"16381",1589462,"1586944",62705,63072,0,5,1,2550,347,"[90]ltwitzcQhGlleHcyNcJMqScKHaCDiyJlvQlntaqLtHmiACrSnvBQvvpjGQyBsMGCoqFPGbjQRkGtKmsynPfwOqHlbm","ltwitzcQhGlleHcyNcJMqScKHaCDiyJlvQlntaqLtHmiACrSnvBQvvpjGQyBsMGCoqFPGbjQRkGtKmsynPfwOqHlbm","90"
"15736",1586944,"1585820",62609,62889,0,3,1,2550,346,"[90]ltwitzcQhGlleHcyNcJMqScKHaCDiyJlvQlntaqLtHmiACrSnvBQvvpjGQyBsMGCoqFPGbjQRkGtKmhynPfwOqHlbm","ltwitzcQhGlleHcyNcJMqScKHaCDiyJlvQlntaqLtHmiACrSnvBQvvpjGQyBsMGCoqFPGbjQRkGtKmhynPfwOqHlbm","90"
"15731",1585820,"1581767",62567,62610,0,1,1,2550,345,"[90]ltwitzcQhGlleHcyNcJMqScKHaCDiyJQvQlntaqLtHmiACrSnvBQvvpjGQyBsMGCoqFPGbjQRkGtKmhynPfwOqHlbm","ltwitzcQhGlleHcyNcJMqScKHaCDiyJQvQlntaqLtHmiACrSnvBQvvpjGQyBsMGCoqFPGbjQRkGtKmhynPfwOqHlbm","90"
"15732",1581767,"1579178",62412,62636,0,4,1,2550,344,"[90]ltwitzcQhGlleHcyNcJMqScKHaCDiyJQvQlntaqLtHmiACrSnvBQvvpjRQyBsMGCoqFPGbjQRkGtKmhynPfwOqHlbm","ltwitzcQhGlleHcyNcJMqScKHaCDiyJQvQlntaqLtHmiACrSnvBQvvpjRQyBsMGCoqFPGbjQRkGtKmhynPfwOqHlbm","90"
"16121",1579178,"1574817",62314,62533,0,5,1,2550,343,"[90]ltwitzcQhGlleHcyNcJMqScKHaCDiyJQvQlntaqLtHmiACrSnvBQvvpjRQyBsMGCoqFPabjQRkGtKmhynPfwOqHlbm","ltwitzcQhGlleHcyNcJMqScKHaCDiyJQvQlntaqLtHmiACrSnvBQvvpjRQyBsMGCoqFPabjQRkGtKmhynPfwOqHlbm","90"
"16423",1574817,"1570812",62149,62339,0,2,1,2550,342,"[90]ltFitzcQhGlleHcyNcJMqScKHaCDiyJQvQlntaqLtHmiACrSnvBQvvpjRayBsMGCoqFPabzQRkGtKmhynPfwOqHlbm","ltFitzcQhGlleHcyNcJMqScKHaCDiyJQvQlntaqLtHmiACrSnvBQvvpjRayBsMGCoqFPabzQRkGtKmhynPfwOqHlbm","90"
"15723",1570812,"1563866",61999,62153,0,2,1,2550,341,"[90]ltFitzcQhGlleHcyNcJMqScKHaCDiyJQvQlntaqjtHmiACrSnvBQvvpjRayBsMGCoqFPabzQRkGtKmhynPfwOqHlbm","ltFitzcQhGlleHcyNcJMqScKHaCDiyJQvQlntaqjtHmiACrSnvBQvvpjRayBsMGCoqFPabzQRkGtKmhynPfwOqHlbm","90"
"15720",1563866,"1562763",61736,62026,0,5,1,2550,340,"[90]ltFitzcQsGlleHcyNcJMqScKHaCDiyJQvQlntaqjtHmiACrSnvBQvvpjRayBsMGCoqFPabzQRkGtKmhynPfwOqHlbm","ltFitzcQsGlleHcyNcJMqScKHaCDiyJQvQlntaqjtHmiACrSnvBQvvpjRayBsMGCoqFPabzQRkGtKmhynPfwOqHlbm","90"
"15716",1562763,"1551804",61693,61807,0,1,1,2550,339,"[90]ltFitzcQsGlleHcyNcJMqScKHaCDiyJQvQlntaqjtHmiACrSnvBQvvpQRaRBsMGCoqFPabzQRkGtKmhynPfwOqHlbm","ltFitzcQsGlleHcyNcJMqScKHaCDiyJQvQlntaqjtHmiACrSnvBQvvpQRaRBsMGCoqFPabzQRkGtKmhynPfwOqHlbm","90"
"15699",1551804,"1541627",61271,61953,0,15,1,2550,338,"[90]xtFitzcQsGlleHcyNcJMqScKHaCDiyJQvQlntaqjtHmiACrSnvBQvvpQRaRBsMGCoqFPabzQRkGtKmhynPfwOqHlbm","xtFitzcQsGlleHcyNcJMqScKHaCDiyJQvQlntaqjtHmiACrSnvBQvvpQRaRBsMGCoqFPabzQRkGtKmhynPfwOqHlbm","90"
"16782",1541627,"1539741",60884,61469,0,7,1,2550,337,"[90]xtFitzcQsGlleHcyNcJMqScKHaCDiyJQvQlntaqjtHmiACrSnvBQvvpQRaRBsMGCNqFPabzQRkGtKmhynPfwOqHlbm","xtFitzcQsGlleHcyNcJMqScKHaCDiyJQvQlntaqjtHmiACrSnvBQvvpQRaRBsMGCNqFPabzQRkGtKmhynPfwOqHlbm","90"
"15714",1539741,"1536742",60813,61003,0,2,1,2550,336,"[90]xtFitzcQsGlleHcyNcJMqScKHaCDiyJQvQlntaqjtHmiACrSnvBQvvpQRaRBsMGCNqFPabzQJkGtKmhynPfwOqHlbm","xtFitzcQsGlleHcyNcJMqScKHaCDiyJQvQlntaqjtHmiACrSnvBQvvpQRaRBsMGCNqFPabzQJkGtKmhynPfwOqHlbm","90"
"16443",1536742,"1535568",60698,60866,0,1,1,2550,335,"[90]GtFitzcQsGlleHcyNcJMqScKHaCDiyJQvQlntaqjtHmiACrSnvBQvvpQRaRBsMGCNqFPabzQJkGtKmhynPfwOqHlbm","GtFitzcQsGlleHcyNcJMqScKHaCDiyJQvQlntaqjtHmiACrSnvBQvvpQRaRBsMGCNqFPabzQJkGtKmhynPfwOqHlbm","90"
"16261",1535568,"1530470",60654,60705,0,1,1,2550,334,"[91]GtFitzcQsGlleHcyNcJMqScKHaCDiyJQvQlntaqjtHmiAfCrSnvBQvvpQRaRBsMGCNqFPabzQJkGtKmhynPfwOqHlbm","GtFitzcQsGlleHcyNcJMqScKHaCDiyJQvQlntaqjtHmiAfCrSnvBQvvpQRaRBsMGCNqFPabzQJkGtKmhynPfwOqHlbm","91"
"15708",1530470,"1525799",60462,61340,0,23,1,2550,333,"[91]GtFitzcQsGlleHcyNcJMqScKHaCDiyJQvQlntaqjtHmiAfCrSnvBQvvpQRaRBsMGCNqFPabzQJkGtKmhynPfwOqmlbm","GtFitzcQsGlleHcyNcJMqScKHaCDiyJQvQlntaqjtHmiAfCrSnvBQvvpQRaRBsMGCNqFPabzQJkGtKmhynPfwOqmlbm","91"
"15711",1525799,"1516199",60281,60554,0,5,1,2550,332,"[91]GtFitzcQsGlleHcyNcJMqScKHaCDiyJQvQlntaqjtHmiAnCrSnvBQvvpQRaRBsMGCNqFPabzQJkGtKmhynPfwOqmlbm","GtFitzcQsGlleHcyNcJMqScKHaCDiyJQvQlntaqjtHmiAnCrSnvBQvvpQRaRBsMGCNqFPabzQJkGtKmhynPfwOqmlbm","91"
"15709",1516199,"1514983",59919,60412,0,7,1,2550,331,"[91]GtFitzcQsGlieHcyNcJMqScKHaCDiyJQvQlntaqjtHmiAnCrSnvBQvvpQRaRBsMGCNqFPabzQJkGtKmhynPfwOqmlbm","GtFitzcQsGlieHcyNcJMqScKHaCDiyJQvQlntaqjtHmiAnCrSnvBQvvpQRaRBsMGCNqFPabzQJkGtKmhynPfwOqmlbm","91"
"15707",1514983,"1512535",59874,60106,0,2,1,2550,330,"[91]GtFitzcQsGlieHcyNcJMqScKHaCDiyJQvQlntaqjtHmiAnCrsnvBQvvpQRaRBsMGCNqFPabzQJkGtKmhynPfwOqmlbm","GtFitzcQsGlieHcyNcJMqScKHaCDiyJQvQlntaqjtHmiAnCrsnvBQvvpQRaRBsMGCNqFPabzQJkGtKmhynPfwOqmlbm","91"
"15705",1512535,"1511383",59780,60095,0,5,1,2550,329,"[91]GtFitzcQsGlieHcyNcJMqScKHaCDiyJQvQlntaqjtQmiAnCrsnvBQvvpQRaRBsMGCNqFPabzQJkGtKmhynPfwOqmlbm","GtFitzcQsGlieHcyNcJMqScKHaCDiyJQvQlntaqjtQmiAnCrsnvBQvvpQRaRBsMGCNqFPabzQJkGtKmhynPfwOqmlbm","91"
"15730",1511383,"1508215",59737,59790,0,1,1,2550,328,"[91]GtFitzcQsGlieHcyNcJMqScKHaCDiyJQvQzntaqjtQmiAnCrsnvBQvvpQRaRBsMGCNqFPabzQJkGtKmhynPfwOqmlbm","GtFitzcQsGlieHcyNcJMqScKHaCDiyJQvQzntaqjtQmiAnCrsnvBQvvpQRaRBsMGCNqFPabzQJkGtKmhynPfwOqmlbm","91"
"16768",1508215,"1504367",59620,59875,0,4,1,2550,327,"[91]GtFitzcQsGlieHcyNcJMqScKHaCDiyJQvQzntaqBtQmiAnCrsnvBQvvpQRaRBsMGCzqFPabzQJkGtKmhynPfwOqmlbm","GtFitzcQsGlieHcyNcJMqScKHaCDiyJQvQzntaqBtQmiAnCrsnvBQvvpQRaRBsMGCzqFPabzQJkGtKmhynPfwOqmlbm","91"
"16687",1504367,"1503757",59473,59735,0,3,1,2550,326,"[91]GtFitzcAsGlieHcyNcJMqScKHaCDiyJQvQzntaqBtQmiAnCrsnvBQvvpQRaRBsMGCzqFPabzQJkGtKmhynPfwOqmlbm","GtFitzcAsGlieHcyNcJMqScKHaCDiyJQvQzntaqBtQmiAnCrsnvBQvvpQRaRBsMGCzqFPabzQJkGtKmhynPfwOqmlbm","91"
"16755",1503757,"1502656",59450,59483,0,1,1,2550,325,"[91]GtFitzcAsGlieHcyNcJMqScKHaCDiyJQvQzntaqBtQmiAnCrsnvBQvvpQRaRBsMGCzqFPabzQJQGtKmhynPfwIqmlbm","GtFitzcAsGlieHcyNcJMqScKHaCDiyJQvQzntaqBtQmiAnCrsnvBQvvpQRaRBsMGCzqFPabzQJQGtKmhynPfwIqmlbm","91"
"15693",1502656,"1489813",59408,59451,0,1,1,2550,324,"[91]GtFitzcAsGlieHcyNcJMqScKHaCAiyJQvQzncaqBtQmiAnCrsnvBQvvpQRaRBsMGCzqFPabzQJQGtKmhynPfwIqmlbm","GtFitzcAsGlieHcyNcJMqScKHaCAiyJQvQzncaqBtQmiAnCrsnvBQvvpQRaRBsMGCzqFPabzQJQGtKmhynPfwIqmlbm","91"
"15704",1489813,"1482724",58928,59579,0,24,1,2550,323,"[91]GtFitzcAsGlieHcyNcJMqScKHaCAiyJbvQzncaqBtQmiAnCrsnvBQvvpQRaRBsMGCzqFPabzQJQGtKmhynPfwIqmlbm","GtFitzcAsGlieHcyNcJMqScKHaCAiyJbvQzncaqBtQmiAnCrsnvBQvvpQRaRBsMGCzqFPabzQJQGtKmhynPfwIqmlbm","91"
"16562",1482724,"1479611",58656,59119,0,5,1,2550,322,"[91]GtFitzcAsGlieHcyNcJMqScKHaCAiyJbvQtncaqBtQmiAnCrsnvBQvvpQRaRBsMGCzqFPabzQJQGtKmhynPfwIqmlbm","GtFitzcAsGlieHcyNcJMqScKHaCAiyJbvQtncaqBtQmiAnCrsnvBQvvpQRaRBsMGCzqFPabzQJQGtKmhynPfwIqmlbm","91"
"15695",1479611,"1478312",58539,58688,0,3,1,2550,321,"[91]GtFitzcAsGlieHcyNcJMqScKHaCAiyJbvQtncaqBtQmiAnCrsniBQvvpQRaRBsMGCzqFPabzQJQGtKmhynLfwIqmlbm","GtFitzcAsGlieHcyNcJMqScKHaCAiyJbvQtncaqBtQmiAnCrsniBQvvpQRaRBsMGCzqFPabzQJQGtKmhynLfwIqmlbm","91"
"15611",1478312,"1473810",58489,58628,0,2,1,2550,320,"[91]GtFitzcAsGlieHcyNcJMqScKHaCAiyJbvQtncaqBtQmiAnCrsniBQvvpQRaRBsMGCzqFPabzQJQDtKmhynLfwIqmlbm","GtFitzcAsGlieHcyNcJMqScKHaCAiyJbvQtncaqBtQmiAnCrsniBQvvpQRaRBsMGCzqFPabzQJQDtKmhynLfwIqmlbm","91"
"15698",1473810,"1470490",58317,58539,0,5,1,2550,319,"[91]GtFitzcAsGlieHcyNcJMqScKHaCAiyJbvQtncaqBtQmiAnCrsniBQvvpQRaRBsMGCzqFPabzCJQDtKmhynLfwIqmlbm","GtFitzcAsGlieHcyNcJMqScKHaCAiyJbvQtncaqBtQmiAnCrsniBQvvpQRaRBsMGCzqFPabzCJQDtKmhynLfwIqmlbm","91"
"15696",1470490,"1459200",58189,58323,0,2,1,2550,318,"[90]GtFitzcAsGlieHcyNcJMqScKHaCAiJbvQtncaqBtQmiAnCrsniBQvvpQRaRBsMGCzqFPabzCJQDtKmhynLfwIqmlQm","GtFitzcAsGlieHcyNcJMqScKHaCAiJbvQtncaqBtQmiAnCrsniBQvvpQRaRBsMGCzqFPabzCJQDtKmhynLfwIqmlQm","90"
"15688",1459200,"1454213",57765,58253,0,10,1,2550,317,"[90]GtFitzcAsGlieHcyNcJMqScKHaCAiJbvQtncaqBtQmiAnCrsniBQvvpQRaRBsMGyzqFPabzCJQDtKmhynLfwIqmlQm","GtFitzcAsGlieHcyNcJMqScKHaCAiJbvQtncaqBtQmiAnCrsniBQvvpQRaRBsMGyzqFPabzCJQDtKmhynLfwIqmlQm","90"
"15642",1454213,"1452299",57575,58016,0,9,1,2550,316,"[90]GtFitzvAsGlieHcyNcJMqScKHaCAiJbvQtncaqBtQmiAnCrsniBQvvpQRaRBsMGyzqFPabzCJQDtKmhynLfwIqmlQm","GtFitzvAsGlieHcyNcJMqScKHaCAiJbvQtncaqBtQmiAnCrsniBQvvpQRaRBsMGyzqFPabzCJQDtKmhynLfwIqmlQm","90"
"15694",1452299,"1446700",57503,57576,0,1,1,2550,315,"[90]GtFitzvAsGlieHcyNcJMqScKHaCAiJbvQtncaqBtQmiAnCrsniBQvvpQRaRBsMGyzqFPabzCJQDtKohynLfwIqmlQm","GtFitzvAsGlieHcyNcJMqScKHaCAiJbvQtncaqBtQmiAnCrsniBQvvpQRaRBsMGyzqFPabzCJQDtKohynLfwIqmlQm","90"
"16587",1446700,"1442114",57288,57665,0,6,1,2550,314,"[90]GtFitzvAsGlieHcyNcJMqScKHaCAiJbvQtncaqBtQmiAnJrsniBQvvpQRaRBsMGyzqFPabzCJQDtKohynLfwIqmlQm","GtFitzvAsGlieHcyNcJMqScKHaCAiJbvQtncaqBtQmiAnJrsniBQvvpQRaRBsMGyzqFPabzCJQDtKohynLfwIqmlQm","90"
"16085",1442114,"1433207",57110,57459,0,5,1,2550,313,"[89]GtFitzvAsGlieHcyNcJMqScKHaCAiJbvQtcaqBtQmiAnJrsniBQvvpQRaRBsMGyzqFPabzCJQDtKohynLfwIqmlQm","GtFitzvAsGlieHcyNcJMqScKHaCAiJbvQtcaqBtQmiAnJrsniBQvvpQRaRBsMGyzqFPabzCJQDtKohynLfwIqmlQm","89"
"16214",1433207,"1428483",56766,57231,0,7,1,2550,312,"[89]GtFitzvAsGlieHcyNcJMqScKHaCAiJbvQtcaqBtQmiAnJrgniBQvvpQRaRBsMGyzqFPabzCJQDHKohynLfwIqmlQm","GtFitzvAsGlieHcyNcJMqScKHaCAiJbvQtcaqBtQmiAnJrgniBQvvpQRaRBsMGyzqFPabzCJQDHKohynLfwIqmlQm","89"
"15656",1428483,"1422121",56584,57323,0,27,1,2550,311,"[89]GtFitzvAsGlieHcyNcJMqScKHaCAiJbvQtcaqBtQmiAnJrgniBQvvpQRaRBsMGyzqFPabzCJQDEKoqynLfwIqmlQm","GtFitzvAsGlieHcyNcJMqScKHaCAiJbvQtcaqBtQmiAnJrgniBQvvpQRaRBsMGyzqFPabzCJQDEKoqynLfwIqmlQm","89"
"15691",1422121,"1403422",56336,56651,0,3,1,2550,310,"[88]GtFitzvAsGlieHcyNcJMqScKHaCAiJbvQtcaqBtQmiAnJrgniBQvvpQRaRBMGyzqFPabzCJQDEKoqynLfwIqmlQm","GtFitzvAsGlieHcyNcJMqScKHaCAiJbvQtcaqBtQmiAnJrgniBQvvpQRaRBMGyzqFPabzCJQDEKoqynLfwIqmlQm","88"
"15690",1403422,"1396585",55606,56575,0,29,1,2550,309,"[88]GtFitzvAsGlieHcyNcJMqScKHaCAiJbvQtcaqBtQmiAnJrgniBQvvpQRaRBMGyzqFPabzCJQDEKoqynLfwsqmlQm","GtFitzvAsGlieHcyNcJMqScKHaCAiJbvQtcaqBtQmiAnJrgniBQvvpQRaRBMGyzqFPabzCJQDEKoqynLfwsqmlQm","88"
"15652",1396585,"1389275",55342,55896,0,9,1,2550,308,"[88]GtFitzvAsGlieHcyNcJMqScKHaCAiJbvQtcaqBtQmiAnJrgniBQvvpQRaRBMGyzqFPabzCJQBEKoqynLfwsqmlQm","GtFitzvAsGlieHcyNcJMqScKHaCAiJbvQtcaqBtQmiAnJrgniBQvvpQRaRBMGyzqFPabzCJQBEKoqynLfwsqmlQm","88"
"15686",1389275,"1383492",55059,55651,0,16,1,2550,307,"[88]GtFitzvAsGlieHcyNcJMqScKHaCAiJbvQtcaqBtQmiAnJrgniBQvvpQRaRBMGyzqFPabzCJQBEKxqynLfwsqmlQm","GtFitzvAsGlieHcyNcJMqScKHaCAiJbvQtcaqBtQmiAnJrgniBQvvpQRaRBMGyzqFPabzCJQBEKxqynLfwsqmlQm","88"
"16671",1383492,"1382943",54838,55149,0,7,1,2550,306,"[88]GtFitzvAsGlieHcyNcJMqScKHaCAiJbvQtcaqBtrmiAnJrgniBQvvpQRaRBMGyzqFPabzCJQBEKxqynLfwsqmlQm","GtFitzvAsGlieHcyNcJMqScKHaCAiJbvQtcaqBtrmiAnJrgniBQvvpQRaRBMGyzqFPabzCJQBEKxqynLfwsqmlQm","88"
"15641",1382943,"1373936",54817,55007,0,4,1,2550,305,"[88]GtFitzvAsGlieHcyNcJMqScKHaCAiJbdQtcaqBtrmiAnJrgniBQvvpQRaRBMGyzqFPabzCJQBEKxqynLfwsqmlQm","GtFitzvAsGlieHcyNcJMqScKHaCAiJbdQtcaqBtrmiAnJrgniBQvvpQRaRBMGyzqFPabzCJQBEKxqynLfwsqmlQm","88"
"15682",1373936,"1372055",54467,55058,0,12,1,2550,304,"[88]GtFitzvAsGlieHcyNcJMqScKHaCAiJbdQtcaqBtrmiAnJrgniBQvvpQRaRBMGyzqFPabzCJQBEKxqynLGwsqmlQm","GtFitzvAsGlieHcyNcJMqScKHaCAiJbdQtcaqBtrmiAnJrgniBQvvpQRaRBMGyzqFPabzCJQBEKxqynLGwsqmlQm","88"
"15680",1372055,"1367841",54392,55436,0,27,1,2550,303,"[88]GEFitzvAsGlieHcyNcJMqScKHaCAiJbdQtcaqBtrmiAnJrgniBQvvpQRaRBMGyzqFPabzCJQBEKxqynLGwsqmlQm","GEFitzvAsGlieHcyNcJMqScKHaCAiJbdQtcaqBtrmiAnJrgniBQvvpQRaRBMGyzqFPabzCJQBEKxqynLGwsqmlQm","88"
"16093",1367841,"1363704",54228,54727,0,11,1,2550,302,"[88]GEFitzvAsGlieHcyNcJMqScKHaCAiJbdQtcaqBtrmiAnJrgniBQvvpQRaRBMGyzqkPabzCJQBIKxqynLGwsqmlQm","GEFitzvAsGlieHcyNcJMqScKHaCAiJbdQtcaqBtrmiAnJrgniBQvvpQRaRBMGyzqkPabzCJQBIKxqynLGwsqmlQm","88"
"16733",1363704,"1361124",54062,54271,0,4,1,2550,301,"[87]GEFitzvAsGlieHcyNcJMqScKHabAiJbdQtcaqBtrMiAnJrgniyQvvpQRRBMGyzqkPabzCJQBIKxqynLGwsqmlQm","GEFitzvAsGlieHcyNcJMqScKHabAiJbdQtcaqBtrMiAnJrgniyQvvpQRRBMGyzqkPabzCJQBIKxqynLGwsqmlQm","87"
"15668",1361124,"1359800",53961,54399,0,7,1,2550,300,"[87]GEFitzvAsGlieHcyNcJMqScKHabAiJbdQtcaRBtrMiAnJrgniyQvvpQRRBMGyzqkPabzCJQBIKxqynLGwsqmlQm","GEFitzvAsGlieHcyNcJMqScKHabAiJbdQtcaRBtrMiAnJrgniyQvvpQRRBMGyzqkPabzCJQBIKxqynLGwsqmlQm","87"
"16434",1359800,"1359056",53909,54050,0,1,1,2550,299,"[88]GEFitzvAsGlieHcyNcJMqScKHabAiJbdQtcaRBitrMiAnJrgniyQvvpQRRBMGyzqkPabzCJQBIKxqynLGwsqmlQm","GEFitzvAsGlieHcyNcJMqScKHabAiJbdQtcaRBitrMiAnJrgniyQvvpQRRBMGyzqkPabzCJQBIKxqynLGwsqmlQm","88"
"15674",1359056,"1346262",53879,53917,0,1,1,2550,298,"[88]fEFitzvAsGlieHcyNcJMqScKHabAiJbdQtcaRBitrMiAnJrgniyQvvpQRRBMGyzqkPabzCJQBIKxqynLGwsqmlQm","fEFitzvAsGlieHcyNcJMqScKHabAiJbdQtcaRBitrMiAnJrgniyQvvpQRRBMGyzqkPabzCJQBIKxqynLGwsqmlQm","88"
