"depth","seed","count","accuracy_mean","accuracy_max","accuracy_min","merit_mean","merit_max","merit_min","merit_median","door_rooms_mean","door_rooms_max","door_rooms_min","exit_rooms_mean","exit_rooms_max","exit_rooms_min","correct_doors_mean","correct_doors_max","correct_doors_min","incorrect_doors_mean","incorrect_doors_max","incorrect_doors_min","correct_exits_mean","correct_exits_max","correct_exits_min","incorrect_exits_mean","incorrect_exits_max","incorrect_exits_min","genome_length","seed_classification","seed_classification_factor"
"743","86",100,1,1,1,6.9261087e+16,1.32487e+18,1.22197e+16,3.72917e+16,170.5,186,165,0,0,0,170.5,186,165,0,0,0,0,0,0,0,0,0,89,"Learning","Learning"
"744","86",100,1,1,1,5.1382041e+16,3.47306e+17,1.22197e+16,3.72917e+16,170.35,180,165,0,0,0,170.35,180,165,0,0,0,0,0,0,0,0,0,89,"Learning","Learning"
"745","86",100,1,1,1,6.1813824e+16,6.78332e+17,9.7758e+15,4.66146e+16,170.88,183,164,0,0,0,170.88,183,164,0,0,0,0,0,0,0,0,0,88,"Learning","Learning"
"746","86",100,1,1,1,5.7144149e+16,6.78332e+17,1.52747e+16,3.72917e+16,170.32,183,166,0,0,0,170.32,183,166,0,0,0,0,0,0,0,0,0,89,"Learning","Learning"
"747","86",100,1,1,1,5.77423564e+16,4.34133e+17,7.82064e+15,3.72917e+16,170.52,181,163,0,0,0,170.52,181,163,0,0,0,0,0,0,0,0,0,89,"Learning","Learning"
"748","86",100,1,1,1,5.3373621e+16,5.42666e+17,9.7758e+15,3.72917e+16,170.24,182,164,0,0,0,170.24,182,164,0,0,0,0,0,0,0,0,0,90,"Learning","Learning"
"749","86",100,1,1,1,5.01548361e+16,2.77845e+17,6.25651e+15,3.72917e+16,170.06,179,162,0,0,0,170.06,179,162,0,0,0,0,0,0,0,0,0,90,"Learning","Learning"
"750","86",100,1,1,1,5.7771461e+16,3.47306e+17,9.7758e+15,3.72917e+16,170.78,180,164,0,0,0,170.78,180,164,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"751","86",100,1,1,1,4.6815596e+16,3.47306e+17,1.22197e+16,3.72917e+16,170.02,180,165,0,0,0,170.02,180,165,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"752","86",100,1,1,1,4.9812275e+16,1.77821e+17,1.22197e+16,3.72917e+16,170.33,177,165,0,0,0,170.33,177,165,0,0,0,0,0,0,0,0,0,92,"Learning","Learning"
"753","86",100,1,1,1,6.84791e+16,1.05989e+18,1.22197e+16,3.72917e+16,170.64,185,165,0,0,0,170.64,185,165,0,0,0,0,0,0,0,0,0,92,"Learning","Learning"
"754","86",100,1,1,1,5.4557232e+16,8.47915e+17,1.22197e+16,2.98334e+16,170.04,184,165,0,0,0,170.04,184,165,0,0,0,0,0,0,0,0,0,92,"Learning","Learning"
"755","86",100,1,1,1,4.9729048e+16,5.42666e+17,9.7758e+15,3.72917e+16,170.05,182,164,0,0,0,170.05,182,164,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"756","86",100,1,1,1,6.1014921e+16,4.34133e+17,1.22197e+16,4.66146e+16,170.81,181,165,0,0,0,170.81,181,165,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"757","86",100,1,1,1,4.41917541e+16,2.22276e+17,6.25651e+15,3.72917e+16,169.87,178,162,0,0,0,169.87,178,162,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"758","86",100,1,1,1,4.28859994e+16,3.47306e+17,7.82064e+15,2.98334e+16,169.59,180,163,0,0,0,169.59,180,163,0,0,0,0,0,0,0,0,0,90,"Learning","Learning"
"759","86",100,1,1,1,5.20807504e+16,4.34133e+17,7.82064e+15,3.72917e+16,170.37,181,163,0,0,0,170.37,181,163,0,0,0,0,0,0,0,0,0,90,"Learning","Learning"
"760","86",100,1,1,1,5.1719368e+16,3.47306e+17,1.22197e+16,3.72917e+16,170.3,180,165,0,0,0,170.3,180,165,0,0,0,0,0,0,0,0,0,90,"Learning","Learning"
"761","86",100,1,1,1,5.130862e+16,5.42666e+17,9.7758e+15,3.72917e+16,170.1,182,164,0,0,0,170.1,182,164,0,0,0,0,0,0,0,0,0,90,"Learning","Learning"
"762","86",100,1,1,1,5.52922344e+16,5.42666e+17,7.82064e+15,3.72917e+16,170.19,182,163,0,0,0,170.19,182,163,0,0,0,0,0,0,0,0,0,90,"Learning","Learning"
"763","86",100,1,1,1,7.213092e+16,5.42666e+17,9.7758e+15,3.72917e+16,170.93,182,164,0,0,0,170.93,182,164,0,0,0,0,0,0,0,0,0,90,"Learning","Learning"
"764","86",100,1,1,1,5.31651524e+16,3.47306e+17,7.82064e+15,3.72917e+16,170.41,180,163,0,0,0,170.41,180,163,0,0,0,0,0,0,0,0,0,90,"Learning","Learning"
"765","86",100,1,1,1,4.9277344e+16,3.47306e+17,9.7758e+15,2.98334e+16,169.96,180,164,0,0,0,169.96,180,164,0,0,0,0,0,0,0,0,0,90,"Learning","Learning"
"766","86",100,1,1,1,5.1487235e+16,2.77845e+17,9.7758e+15,3.72917e+16,170.23,179,164,0,0,0,170.23,179,164,0,0,0,0,0,0,0,0,0,90,"Learning","Learning"
"767","86",100,1,1,1,5.16215951e+16,5.42666e+17,6.25651e+15,3.72917e+16,170.27,182,162,0,0,0,170.27,182,162,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"768","86",100,1,1,1,7.0489284e+16,2.07011e+18,9.7758e+15,3.72917e+16,170.29,188,164,0,0,0,170.29,188,164,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"769","86",100,1,1,1,5.5353012e+16,3.47306e+17,1.22197e+16,3.72917e+16,170.49,180,165,0,0,0,170.49,180,165,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"770","86",100,1,1,1,4.8750579e+16,2.77845e+17,9.7758e+15,3.72917e+16,170.03,179,164,0,0,0,170.03,179,164,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"771","86",100,1,1,1,4.98950451e+16,2.77845e+17,6.25651e+15,2.98334e+16,169.9,179,162,0,0,0,169.9,179,162,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"772","86",100,1,1,1,5.398803e+16,4.34133e+17,9.7758e+15,2.98334e+16,170.18,181,164,0,0,0,170.18,181,164,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"773","86",100,1,1,1,5.3481446e+16,6.78332e+17,9.7758e+15,3.72917e+16,170.2,183,164,0,0,0,170.2,183,164,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"774","86",100,1,1,1,9.28606711e+16,4.04317e+18,6.25651e+15,3.72917e+16,170.63,191,162,0,0,0,170.63,191,162,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"775","86",100,1,1,1,5.0334842e+16,2.77845e+17,1.22197e+16,3.72917e+16,170.19,179,165,0,0,0,170.19,179,165,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"776","86",100,1,1,1,5.8606189e+16,4.34133e+17,1.52747e+16,3.72917e+16,170.67,181,166,0,0,0,170.67,181,166,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"777","86",100,1,1,1,5.75108434e+16,4.34133e+17,7.82064e+15,3.72917e+16,170.6,181,163,0,0,0,170.6,181,163,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"778","86",100,1,1,1,5.0179096e+16,3.47306e+17,1.22197e+16,3.72917e+16,170.19,180,165,0,0,0,170.19,180,165,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"779","86",100,1,1,1,4.61099291e+16,2.77845e+17,6.25651e+15,3.72917e+16,169.94,179,162,0,0,0,169.94,179,162,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"780","86",100,1,1,1,5.890503e+16,5.42666e+17,9.7758e+15,3.72917e+16,170.48,182,164,0,0,0,170.48,182,164,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"781","86",100,1,1,1,6.7047256e+16,8.47915e+17,9.7758e+15,3.72917e+16,170.68,184,164,0,0,0,170.68,184,164,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"782","86",100,1,1,1,4.8767018e+16,4.34133e+17,1.22197e+16,3.72917e+16,170.16,181,165,0,0,0,170.16,181,165,0,0,0,0,0,0,0,0,0,92,"Learning","Learning"
"783","86",100,1,1,1,5.4324761e+16,5.42666e+17,1.22197e+16,3.72917e+16,170.35,182,165,0,0,0,170.35,182,165,0,0,0,0,0,0,0,0,0,92,"Learning","Learning"
"784","86",100,1,1,1,5.1381343e+16,5.42666e+17,1.22197e+16,3.72917e+16,170.19,182,165,0,0,0,170.19,182,165,0,0,0,0,0,0,0,0,0,92,"Learning","Learning"
"785","86",100,1,1,1,4.7682446e+16,2.77845e+17,9.7758e+15,3.72917e+16,170.21,179,164,0,0,0,170.21,179,164,0,0,0,0,0,0,0,0,0,92,"Learning","Learning"
"786","86",100,1,1,1,5.7906594e+16,4.34133e+17,1.22197e+16,3.72917e+16,170.35,181,165,0,0,0,170.35,181,165,0,0,0,0,0,0,0,0,0,92,"Learning","Learning"
"787","86",100,1,1,1,5.1515974e+16,3.47306e+17,1.52747e+16,3.72917e+16,170.5,180,166,0,0,0,170.5,180,166,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"788","86",100,1,1,1,4.8449675e+16,1.77821e+17,1.22197e+16,3.72917e+16,170.43,177,165,0,0,0,170.43,177,165,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"789","86",100,1,1,1,4.3646831e+16,2.22276e+17,9.7758e+15,3.72917e+16,169.82,178,164,0,0,0,169.82,178,164,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"790","86",100,1,1,1,8.0310221e+16,2.58763e+18,9.7758e+15,3.72917e+16,170.46,189,164,0,0,0,170.46,189,164,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"791","86",100,1,1,1,5.9417752e+16,4.34133e+17,9.7758e+15,4.66146e+16,171.02,181,164,0,0,0,171.02,181,164,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"792","86",100,1,1,1,5.6461676e+16,2.22276e+17,9.7758e+15,3.72917e+16,170.75,178,164,0,0,0,170.75,178,164,0,0,0,0,0,0,0,0,0,92,"Learning","Learning"
"793","86",100,1,1,1,9.16572184e+16,4.04317e+18,7.82064e+15,3.72917e+16,170.23,191,163,0,0,0,170.23,191,163,0,0,0,0,0,0,0,0,0,92,"Learning","Learning"
"794","86",100,1,1,1,6.5130606e+16,1.05989e+18,1.22197e+16,3.72917e+16,170.3,185,165,0,0,0,170.3,185,165,0,0,0,0,0,0,0,0,0,92,"Learning","Learning"
"795","86",100,1,1,1,4.8700075e+16,2.22276e+17,9.7758e+15,3.72917e+16,170.19,178,164,0,0,0,170.19,178,164,0,0,0,0,0,0,0,0,0,92,"Learning","Learning"
"796","86",100,1,1,1,5.1288949e+16,3.47306e+17,1.22197e+16,3.72917e+16,170.37,180,165,0,0,0,170.37,180,165,0,0,0,0,0,0,0,0,0,92,"Learning","Learning"
"797","86",100,1,1,1,6.3664323e+16,6.78332e+17,1.52747e+16,3.72917e+16,170.62,183,166,0,0,0,170.62,183,166,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"798","86",100,1,1,1,5.0018332e+16,2.22276e+17,1.22197e+16,3.72917e+16,170.37,178,165,0,0,0,170.37,178,165,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"799","86",100,1,1,1,5.1753924e+16,2.77845e+17,1.22197e+16,3.72917e+16,170.32,179,165,0,0,0,170.32,179,165,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"800","86",100,1,1,1,6.21698498e+16,4.34133e+17,7.82064e+15,3.72917e+16,170.82,181,163,0,0,0,170.82,181,163,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"801","86",100,1,1,1,8.001633e+16,6.78332e+17,9.7758e+15,4.66146e+16,171.55,183,164,0,0,0,171.55,183,164,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"802","86",100,1,1,1,5.7540585e+16,1.32487e+18,1.22197e+16,3.72917e+16,169.97,186,165,0,0,0,169.97,186,165,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"803","86",100,1,1,1,5.1476542e+16,3.47306e+17,1.22197e+16,3.72917e+16,170.22,180,165,0,0,0,170.22,180,165,0,0,0,0,0,0,0,0,0,92,"Learning","Learning"
"804","86",100,1,1,1,5.2908048e+16,4.34133e+17,1.22197e+16,3.356255e+16,170.14,181,165,0,0,0,170.14,181,165,0,0,0,0,0,0,0,0,0,92,"Learning","Learning"
"805","86",100,1,1,1,5.15561864e+16,5.42666e+17,7.82064e+15,3.72917e+16,170.3,182,163,0,0,0,170.3,182,163,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"806","86",100,1,1,1,1.27404247e+17,7.89683e+18,1.22197e+16,3.72917e+16,170.36,194,165,0,0,0,170.36,194,165,0,0,0,0,0,0,0,0,0,90,"Learning","Learning"
"807","86",100,1,1,1,5.27609434e+16,4.34133e+17,7.82064e+15,3.72917e+16,170.18,181,163,0,0,0,170.18,181,163,0,0,0,0,0,0,0,0,0,90,"Learning","Learning"
"808","86",100,1,1,1,4.7407844e+16,1.42257e+17,1.22197e+16,3.72917e+16,170.43,176,165,0,0,0,170.43,176,165,0,0,0,0,0,0,0,0,0,90,"Learning","Learning"
"809","86",100,1,1,1,5.39640614e+16,4.34133e+17,7.82064e+15,3.72917e+16,170.39,181,163,0,0,0,170.39,181,163,0,0,0,0,0,0,0,0,0,90,"Learning","Learning"
"810","86",100,1,1,1,5.5643889e+16,3.47306e+17,1.22197e+16,4.195315e+16,170.81,180,165,0,0,0,170.81,180,165,0,0,0,0,0,0,0,0,0,90,"Learning","Learning"
"811","86",100,1,1,1,6.2170221e+16,1.05989e+18,1.22197e+16,3.72917e+16,170.59,185,165,0,0,0,170.59,185,165,0,0,0,0,0,0,0,0,0,90,"Learning","Learning"
"812","86",100,1,1,1,5.5461982e+16,3.47306e+17,9.7758e+15,2.98334e+16,170.2,180,164,0,0,0,170.2,180,164,0,0,0,0,0,0,0,0,0,90,"Learning","Learning"
"813","86",100,1,1,1,6.024128e+16,3.47306e+17,9.7758e+15,3.72917e+16,170.65,180,164,0,0,0,170.65,180,164,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"814","86",100,1,1,1,5.5136662e+16,6.78332e+17,1.22197e+16,3.72917e+16,170.45,183,165,0,0,0,170.45,183,165,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"815","86",100,1,1,1,4.6601405e+16,2.77845e+17,1.52747e+16,3.72917e+16,170.16,179,166,0,0,0,170.16,179,166,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"816","86",100,1,1,1,6.3359966e+16,1.05989e+18,9.7758e+15,3.72917e+16,170.63,185,164,0,0,0,170.63,185,164,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"817","86",100,1,1,1,4.94391534e+16,5.42666e+17,7.82064e+15,3.72917e+16,169.82,182,163,0,0,0,169.82,182,163,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"818","86",100,1,1,1,6.3862363e+16,1.05989e+18,1.22197e+16,3.72917e+16,170.75,185,165,0,0,0,170.75,185,165,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"819","86",100,1,1,1,5.6032706e+16,3.47306e+17,1.22197e+16,3.72917e+16,170.65,180,165,0,0,0,170.65,180,165,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"820","86",100,1,1,1,4.8129291e+16,2.77845e+17,9.7758e+15,3.72917e+16,170.05,179,164,0,0,0,170.05,179,164,0,0,0,0,0,0,0,0,0,90,"Learning","Learning"
"821","86",100,1,1,1,5.0317699e+16,5.42666e+17,1.22197e+16,3.72917e+16,170.1,182,165,0,0,0,170.1,182,165,0,0,0,0,0,0,0,0,0,90,"Learning","Learning"
"822","86",100,1,1,1,4.746346e+16,3.47306e+17,9.7758e+15,3.72917e+16,169.96,180,164,0,0,0,169.96,180,164,0,0,0,0,0,0,0,0,0,90,"Learning","Learning"
"823","86",100,1,1,1,5.69188354e+16,8.47915e+17,7.82064e+15,3.72917e+16,170.11,184,163,0,0,0,170.11,184,163,0,0,0,0,0,0,0,0,0,89,"Learning","Learning"
"824","86",100,1,1,1,1.71690015e+17,7.89683e+18,1.22197e+16,4.66146e+16,171.67,194,165,0,0,0,171.67,194,165,0,0,0,0,0,0,0,0,0,89,"Learning","Learning"
"825","86",100,1,1,1,6.18070301e+16,1.32487e+18,6.25651e+15,2.98334e+16,169.88,186,162,0,0,0,169.88,186,162,0,0,0,0,0,0,0,0,0,89,"Learning","Learning"
"826","86",100,1,1,1,5.2653649e+16,4.34133e+17,1.22197e+16,3.72917e+16,170.33,181,165,0,0,0,170.33,181,165,0,0,0,0,0,0,0,0,0,89,"Learning","Learning"
"827","86",100,1,1,1,5.8534796e+16,4.34133e+17,9.7758e+15,3.72917e+16,170.47,181,164,0,0,0,170.47,181,164,0,0,0,0,0,0,0,0,0,90,"Learning","Learning"
"828","86",100,1,1,1,5.13581184e+16,2.77845e+17,7.82064e+15,3.72917e+16,170.27,179,163,0,0,0,170.27,179,163,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"829","86",100,1,1,1,5.31945674e+16,4.34133e+17,7.82064e+15,3.72917e+16,170.11,181,163,0,0,0,170.11,181,163,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"830","86",100,1,1,1,5.3195992e+16,2.77845e+17,9.7758e+15,3.72917e+16,170.48,179,164,0,0,0,170.48,179,164,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"831","86",100,1,1,1,7.05794141e+16,1.05989e+18,6.25651e+15,4.195315e+16,171.08,185,162,0,0,0,171.08,185,162,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"832","86",100,1,1,1,5.8437108e+16,5.42666e+17,1.22197e+16,3.72917e+16,170.58,182,165,0,0,0,170.58,182,165,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"833","86",100,1,1,1,4.63816464e+16,2.77845e+17,7.82064e+15,3.72917e+16,170.06,179,163,0,0,0,170.06,179,163,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"834","86",100,1,1,1,5.66406064e+16,5.42666e+17,7.82064e+15,3.72917e+16,170.57,182,163,0,0,0,170.57,182,163,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"835","86",100,1,1,1,5.92109894e+16,1.32487e+18,7.82064e+15,3.72917e+16,170.1,186,163,0,0,0,170.1,186,163,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"836","86",100,1,1,1,5.1275786e+16,2.77845e+17,9.7758e+15,3.72917e+16,170.16,179,164,0,0,0,170.16,179,164,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"837","86",100,1,1,1,8.2222993e+16,1.65608e+18,1.22197e+16,4.66146e+16,171.25,187,165,0,0,0,171.25,187,165,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"838","86",100,1,1,1,5.843671e+16,5.42666e+17,1.22197e+16,3.72917e+16,170.59,182,165,0,0,0,170.59,182,165,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"839","86",100,1,1,1,4.82286514e+16,3.47306e+17,7.82064e+15,2.98334e+16,170.03,180,163,0,0,0,170.03,180,163,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"840","86",100,1,1,1,5.4217177e+16,5.42666e+17,1.52747e+16,3.72917e+16,170.27,182,166,0,0,0,170.27,182,166,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"841","86",100,1,1,1,4.9110814e+16,2.22276e+17,9.7758e+15,3.72917e+16,170.28,178,164,0,0,0,170.28,178,164,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"842","86",100,1,1,1,4.8535979e+16,3.47306e+17,1.22197e+16,3.72917e+16,170.19,180,165,0,0,0,170.19,180,165,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"843","86",100,1,1,1,4.9136484e+16,2.77845e+17,9.7758e+15,3.72917e+16,170.27,179,164,0,0,0,170.27,179,164,0,0,0,0,0,0,0,0,0,91,"Learning","Learning"
"844","86",100,1,1,1,6.3908302e+16,1.32487e+18,1.22197e+16,3.72917e+16,170.45,186,165,0,0,0,170.45,186,165,0,0,0,0,0,0,0,0,0,90,"Learning","Learning"
"845","86",100,1,1,1,5.0224809e+16,2.22276e+17,9.7758e+15,3.72917e+16,170.16,178,164,0,0,0,170.16,178,164,0,0,0,0,0,0,0,0,0,90,"Learning","Learning"
"846","86",100,1,1,1,5.3162817e+16,2.77845e+17,9.7758e+15,3.72917e+16,170.43,179,164,0,0,0,170.43,179,164,0,0,0,0,0,0,0,0,0,89,"Learning","Learning"
"847","86",100,1,1,1,5.05724904e+16,3.47306e+17,7.82064e+15,2.98334e+16,169.91,180,163,0,0,0,169.91,180,163,0,0,0,0,0,0,0,0,0,89,"Learning","Learning"
"848","86",100,1,1,1,5.6727285e+16,3.47306e+17,1.22197e+16,3.72917e+16,170.36,180,165,0,0,0,170.36,180,165,0,0,0,0,0,0,0,0,0,89,"Learning","Learning"
"849","86",100,1,1,1,5.36124741e+16,5.42666e+17,6.25651e+15,3.72917e+16,170.37,182,162,0,0,0,170.37,182,162,0,0,0,0,0,0,0,0,0,89,"Learning","Learning"
"850","86",100,1,1,1,5.3438853e+16,5.42666e+17,1.22197e+16,3.72917e+16,170.3,182,165,0,0,0,170.3,182,165,0,0,0,0,0,0,0,0,0,89,"Learning","Learning"
"851","86",100,1,1,1,5.3461771e+16,1.77821e+17,1.22197e+16,4.195315e+16,170.8,177,165,0,0,0,170.8,177,165,0,0,0,0,0,0,0,0,0,90,"Learning","Learning"
"852","86",100,1,1,1,5.4383377e+16,3.47306e+17,9.7758e+15,3.72917e+16,170.61,180,164,0,0,0,170.61,180,164,0,0,0,0,0,0,0,0,0,90,"Learning","Learning"
"853","86",100,1,1,1,5.9713927e+16,5.42666e+17,1.22197e+16,3.72917e+16,170.64,182,165,0,0,0,170.64,182,165,0,0,0,0,0,0,0,0,0,89,"Learning","Learning"
"854","86",100,1,1,1,5.0391427e+16,3.47306e+17,1.22197e+16,3.72917e+16,170.29,180,165,0,0,0,170.29,180,165,0,0,0,0,0,0,0,0,0,89,"Learning","Learning"
"855","86",100,1,1,1,5.765404e+16,6.78332e+17,9.7758e+15,3.72917e+16,170.39,183,164,0,0,0,170.39,183,164,0,0,0,0,0,0,0,0,0,89,"Learning","Learning"
"856","86",100,1,1,1,5.7896155e+16,1.05989e+18,1.22197e+16,3.72917e+16,170.27,185,165,0,0,0,170.27,185,165,0,0,0,0,0,0,0,0,0,89,"Learning","Learning"
"857","86",100,1,1,1,5.6435029e+16,5.42666e+17,1.22197e+16,3.72917e+16,170.21,182,165,0,0,0,170.21,182,165,0,0,0,0,0,0,0,0,0,89,"Learning","Learning"
"858","86",100,1,1,1,6.4534591e+16,2.07011e+18,9.7758e+15,3.72917e+16,170.2,188,164,0,0,0,170.2,188,164,0,0,0,0,0,0,0,0,0,89,"Learning","Learning"
"859","86",100,1,1,1,5.9119584e+16,8.47915e+17,9.7758e+15,3.72917e+16,170.44,184,164,0,0,0,170.44,184,164,0,0,0,0,0,0,0,0,0,89,"Learning","Learning"
"860","86",100,1,1,1,5.0792511e+16,2.77845e+17,1.22197e+16,3.72917e+16,170.38,179,165,0,0,0,170.38,179,165,0,0,0,0,0,0,0,0,0,88,"Learning","Learning"
"861","86",100,1,1,1,3.95838848e+18,1.92794e+19,5.42666e+17,3.23454e+18,189.97,198,182,0,0,0,189.97,198,182,0,0,0,0,0,0,0,0,0,87,"Learning","Learning"
"862","86",100,1,1,1,8.1673914e+18,2.24441e+20,8.47915e+17,3.638855e+18,191.24,209,184,0,0,0,191.24,209,184,0,0,0,0,0,0,0,0,0,87,"Learning","Learning"
"863","86",100,1,1,1,4.78946765e+18,3.0124e+19,8.47915e+17,3.23454e+18,190.36,200,184,0,0,0,190.36,200,184,0,0,0,0,0,0,0,0,0,87,"Learning","Learning"
"864","86",100,1,1,1,4.32592295e+18,1.54235e+19,8.47915e+17,3.23454e+18,190.27,197,184,0,0,0,190.27,197,184,0,0,0,0,0,0,0,0,0,87,"Learning","Learning"
"865","86",100,1,1,1,5.64411414e+18,5.88359e+19,6.78332e+17,4.04317e+18,190.83,203,183,0,0,0,190.83,203,183,0,0,0,0,0,0,0,0,0,87,"Learning","Learning"
"866","86",100,1,1,1,5.85863825e+18,7.35449e+19,6.78332e+17,3.23454e+18,190.48,204,183,0,0,0,190.48,204,183,0,0,0,0,0,0,0,0,0,87,"Learning","Learning"
"867","86",100,1,1,1,6.39754565e+18,1.79553e+20,8.47915e+17,3.23454e+18,190.31,208,184,0,0,0,190.31,208,184,0,0,0,0,0,0,0,0,0,87,"Learning","Learning"
"868","86",100,1,1,1,1.17514378e+19,6.8494e+20,1.05989e+18,3.23454e+18,190.57,214,185,0,0,0,190.57,214,185,0,0,0,0,0,0,0,0,0,87,"Learning","Learning"
"869","86",100,1,1,1,6.006897e+18,3.7655e+19,5.42666e+17,4.04317e+18,191.02,201,182,0,0,0,191.02,201,182,0,0,0,0,0,0,0,0,0,87,"Learning","Learning"
"870","86",100,1,1,1,5.56164753e+18,7.35449e+19,3.47306e+17,3.23454e+18,190.34,204,180,0,0,0,190.34,204,180,0,0,0,0,0,0,0,0,0,87,"Learning","Learning"
"871","86",100,1,1,1,4.98748965e+18,4.70687e+19,8.47915e+17,3.23454e+18,190.3,202,184,0,0,0,190.3,202,184,0,0,0,0,0,0,0,0,0,87,"Learning","Learning"
"872","86",100,1,1,1,5.06583546e+18,3.7655e+19,5.42666e+17,3.23454e+18,190.47,201,182,0,0,0,190.47,201,182,0,0,0,0,0,0,0,0,0,87,"Learning","Learning"
"873","86",100,1,1,1,5.74159765e+18,5.88359e+19,8.47915e+17,3.23454e+18,190.71,203,184,0,0,0,190.71,203,184,0,0,0,0,0,0,0,0,0,87,"Learning","Learning"
"874","86",100,1,1,1,4.92187812e+18,3.7655e+19,6.78332e+17,3.23454e+18,190.18,201,183,0,0,0,190.18,201,183,0,0,0,0,0,0,0,0,0,87,"Learning","Learning"
"875","86",100,1,1,1,5.09265691e+18,3.7655e+19,5.42666e+17,3.23454e+18,190.55,201,182,0,0,0,190.55,201,182,0,0,0,0,0,0,0,0,0,87,"Learning","Learning"
"876","86",100,1,1,1,4.7398019e+18,2.40992e+19,1.05989e+18,3.23454e+18,190.46,199,185,0,0,0,190.46,199,185,0,0,0,0,0,0,0,0,0,87,"Learning","Learning"
"877","86",100,1,1,1,6.1454662e+18,5.88359e+19,1.05989e+18,4.04317e+18,191.2,203,185,0,0,0,191.2,203,185,0,0,0,0,0,0,0,0,0,87,"Learning","Learning"
"878","86",100,1,1,1,6.9080384e+18,5.88359e+19,8.47915e+17,3.23454e+18,190.81,203,184,0,0,0,190.81,203,184,0,0,0,0,0,0,0,0,0,87,"Learning","Learning"
"879","86",100,1,1,1,4.95157657e+18,3.0124e+19,6.78332e+17,3.23454e+18,190.29,200,183,0,0,0,190.29,200,183,0,0,0,0,0,0,0,0,0,86,"Learning","Learning"
"880","86",100,1,1,1,5.51298017e+18,4.70687e+19,6.78332e+17,3.23454e+18,190.6,202,183,0,0,0,190.6,202,183,0,0,0,0,0,0,0,0,0,86,"Learning","Learning"
"881","86",100,1,1,1,5.01353922e+18,7.35449e+19,6.78332e+17,3.23454e+18,190.13,204,183,0,0,0,190.13,204,183,0,0,0,0,0,0,0,0,0,86,"Learning","Learning"
"882","86",100,1,1,1,4.57594072e+18,2.40992e+19,6.78332e+17,3.23454e+18,190.2,199,183,0,0,0,190.2,199,183,0,0,0,0,0,0,0,0,0,86,"Learning","Learning"
