genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[98]vJzhHupelpKDLgflzdxagHoJGFfCKvdHnkHAvzfLxLAuwvAlvusbCmKoHivyvJHpexwguzgqdAqIvFqGraHvuBxqfkwwCAlonB",8,8,2586,1,7,0,7,0,0,0,0,0,5,5,1,1,1,1, 164
"[110]yFFoJrizwkAGcyBjlBstygaencpLHHGBmocFBnfpKCnrByGGoIxDAlaqeLmHtnAznrhzfqziwtCKHfLfxcEmdjaskaAsCfyzgDBuFLjEzccjsx",11,8,2732,1,10,0,10,0,0,0,0,0,7,7,1,1,2,2, 165
"[79]hBecHczAocJBlGdHjalgufdGhuvvxGvjxclqKCjolcLJAzHmwmHKLjoqufsuGabthzHmvddzilIHJrB",6,6,2613,1,5,0,5,0,0,0,0,0,6,6,2,2,0,0, 166
"[77]uHHAdzznhBGalFvHBFeocJyBkipnfFnynLlqotFyxEKDDnhryJFcAIIdEimFbuDqnFAfGKrDLLupw",11,8,2767,1,10,0,10,0,0,0,0,0,6,6,2,2,2,2, 167
"[102]JHoCeAKLnJxrrAGqzEGzdoJDBdjefhazskvkIxKIyCajrcpwzFJnJAIzvwJdGFxJgmvjEknobprnotygxgdAJEqmFirBCqnCurmBDG",8,8,2574,1,7,0,7,0,0,0,0,0,16,14,4,4,4,2, 168
"[107]vaqihjekhGssAJkeugnLkacqbfFuuwsnAaxDxLAvGxppwqxvaFyicqKsuBLoovGqDoCtxGwctJaJayyoeBBFklHbgdEoDxvgxsKHoJLJGED",8,8,2676,1,7,0,7,0,0,0,0,0,13,13,3,3,3,3, 169
"[94]nglsvGHreoJCgidBBKHpIjIadFcsolHFLGKAlIzHrGaqejjjBCfbrrJwjwhdntxDKafiGpIjmddIskHEGlwepxuevyJudi",5,5,2536,1,4,0,4,0,0,0,0,0,8,8,0,0,0,0, 17
"[95]vtADayicuJHnHfoqDqkbCdFKHoqLJrDAGxGeCvKfbwlJzdcpGekGlGxtfqzJDLyCscIKjlwApBzrJclwoKwjrxCAqpClsEa",10,6,2657,1,9,0,9,0,0,0,0,0,6,6,2,2,1,1, 170
"[95]rjGDjtsyJHnoCoGFhnexxbKLJhsHwGCuhlmforfiGudjgAlAbLugqnrcgJkfeyGkdyJCzrDghqsHJzBrevuwCsdBhbzkGJv",8,2,2634,1,7,0,7,0,0,0,0,0,8,7,2,2,2,1, 171
"[90]CbJHoqngdsngbKJLxGqyAsggGvnfyEaAuKmjAGuwAltKuFhwkamnGcaovvhskwIIirwbfphfCrggAeocyAkHpeddtv",7,4,2676,1,6,0,6,0,0,0,0,0,10,10,3,3,3,1, 172
