"","trial_number","genome","merit","genome_length","path_tiles_visited","moves_off_path","map_idx","seed"
"17233",52,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",2.12676e+37,91,127,3,3,173
"17234",53,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",3.24519e+32,91,111,3,2,173
"17235",54,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",4.25353e+37,91,128,3,1,173
"17236",55,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",2.12676e+37,91,127,3,3,173
"17237",56,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",3.24519e+32,91,111,3,2,173
"17238",57,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",4.25353e+37,91,128,3,1,173
"17239",58,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",3.24519e+32,91,111,3,2,173
"17240",59,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",3.24519e+32,91,111,3,2,173
"17241",60,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",4.25353e+37,91,128,3,1,173
"17242",61,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",3.24519e+32,91,111,3,2,173
"17243",62,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",3.24519e+32,91,111,3,2,173
"17244",63,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",3.24519e+32,91,111,3,2,173
"17245",64,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",2.12676e+37,91,127,3,3,173
"17246",65,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",3.24519e+32,91,111,3,2,173
"17247",66,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",3.24519e+32,91,111,3,2,173
"17248",67,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",3.24519e+32,91,111,3,2,173
"17249",68,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",3.24519e+32,91,111,3,2,173
"17250",69,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",2.12676e+37,91,127,3,3,173
"17251",70,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",3.24519e+32,91,111,3,2,173
"17252",71,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",5.1923e+33,91,115,3,0,173
"17253",72,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",4.25353e+37,91,128,3,1,173
"17254",73,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",3.24519e+32,91,111,3,2,173
"17255",74,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",2.12676e+37,91,127,3,3,173
"17256",75,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",5.1923e+33,91,115,3,0,173
"17257",76,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",3.24519e+32,91,111,3,2,173
"17258",77,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",4.25353e+37,91,128,3,1,173
"17259",78,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",3.24519e+32,91,111,3,2,173
"17260",79,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",3.24519e+32,91,111,3,2,173
"17261",80,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",2.12676e+37,91,127,3,3,173
"17262",81,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",2.12676e+37,91,127,3,3,173
"17263",82,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",4.25353e+37,91,128,3,1,173
"17264",83,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",3.24519e+32,91,111,3,2,173
"17265",84,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",5.1923e+33,91,115,3,0,173
"17266",85,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",3.24519e+32,91,111,3,2,173
"17267",86,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",4.25353e+37,91,128,3,1,173
"17268",87,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",5.1923e+33,91,115,3,0,173
"17269",88,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",4.25353e+37,91,128,3,1,173
"17270",89,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",2.12676e+37,91,127,3,3,173
"17271",90,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",2.12676e+37,91,127,3,3,173
"17272",91,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",4.25353e+37,91,128,3,1,173
"17273",92,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",5.1923e+33,91,115,3,0,173
"17274",93,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",4.25353e+37,91,128,3,1,173
"17275",94,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",2.12676e+37,91,127,3,3,173
"17276",95,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",3.24519e+32,91,111,3,2,173
"17277",96,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",2.12676e+37,91,127,3,3,173
"17278",97,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",2.12676e+37,91,127,3,3,173
"17279",98,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",5.1923e+33,91,115,3,0,173
"17280",99,"[91]qygMBeAttOIrNzcmhegDLBwAHCcQReRahaeLRKNCReqPelpcxdlEePGPIrJJDAEpaGknvkQsyqxRqqdablLpbIOpMau",3.24519e+32,91,111,3,2,173
"17281",0,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",1.03846e+34,85,115,2,0,174
"17282",1,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",1.03846e+34,85,115,2,0,174
"17283",2,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",6.49037e+32,85,111,2,2,174
"17284",3,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",6.49037e+32,85,111,2,2,174
"17285",4,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",6.49037e+32,85,111,2,2,174
"17286",5,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",1.03846e+34,85,115,2,0,174
"17287",6,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",4.25353e+37,85,127,2,3,174
"17288",7,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",4.25353e+37,85,127,2,3,174
"17289",8,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",1.03846e+34,85,115,2,0,174
"17290",9,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",4.25353e+37,85,127,2,3,174
"17291",10,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",6.49037e+32,85,111,2,2,174
"17292",11,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",8.50706e+37,85,128,2,1,174
"17293",12,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",4.25353e+37,85,127,2,3,174
"17294",13,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",4.25353e+37,85,127,2,3,174
"17295",14,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",8.50706e+37,85,128,2,1,174
"17296",15,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",8.50706e+37,85,128,2,1,174
"17297",16,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",4.25353e+37,85,127,2,3,174
"17298",17,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",8.50706e+37,85,128,2,1,174
"17299",18,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",6.49037e+32,85,111,2,2,174
"17300",19,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",4.25353e+37,85,127,2,3,174
"17301",20,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",6.49037e+32,85,111,2,2,174
"17302",21,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",6.49037e+32,85,111,2,2,174
"17303",22,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",4.25353e+37,85,127,2,3,174
"17304",23,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",1.03846e+34,85,115,2,0,174
"17305",24,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",1.03846e+34,85,115,2,0,174
"17306",25,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",1.03846e+34,85,115,2,0,174
"17307",26,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",4.25353e+37,85,127,2,3,174
"17308",27,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",1.03846e+34,85,115,2,0,174
"17309",28,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",1.03846e+34,85,115,2,0,174
"17310",29,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",6.49037e+32,85,111,2,2,174
"17311",30,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",8.50706e+37,85,128,2,1,174
"17312",31,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",1.03846e+34,85,115,2,0,174
"17313",32,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",4.25353e+37,85,127,2,3,174
"17314",33,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",8.50706e+37,85,128,2,1,174
"17315",34,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",1.03846e+34,85,115,2,0,174
"17316",35,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",6.49037e+32,85,111,2,2,174
"17317",36,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",8.50706e+37,85,128,2,1,174
"17318",37,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",4.25353e+37,85,127,2,3,174
"17319",38,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",8.50706e+37,85,128,2,1,174
"17320",39,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",4.25353e+37,85,127,2,3,174
"17321",40,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",8.50706e+37,85,128,2,1,174
"17322",41,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",1.03846e+34,85,115,2,0,174
"17323",42,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",1.03846e+34,85,115,2,0,174
"17324",43,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",4.25353e+37,85,127,2,3,174
"17325",44,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",1.03846e+34,85,115,2,0,174
"17326",45,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",1.03846e+34,85,115,2,0,174
"17327",46,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",1.03846e+34,85,115,2,0,174
"17328",47,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",8.50706e+37,85,128,2,1,174
"17329",48,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",6.49037e+32,85,111,2,2,174
"17330",49,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",4.25353e+37,85,127,2,3,174
"17331",50,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",4.25353e+37,85,127,2,3,174
"17332",51,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",1.03846e+34,85,115,2,0,174
"17333",52,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",6.49037e+32,85,111,2,2,174
"17334",53,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",1.03846e+34,85,115,2,0,174
"17335",54,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",8.50706e+37,85,128,2,1,174
"17336",55,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",4.25353e+37,85,127,2,3,174
"17337",56,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",8.50706e+37,85,128,2,1,174
"17338",57,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",4.25353e+37,85,127,2,3,174
"17339",58,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",6.49037e+32,85,111,2,2,174
"17340",59,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",4.25353e+37,85,127,2,3,174
"17341",60,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",1.03846e+34,85,115,2,0,174
"17342",61,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",4.25353e+37,85,127,2,3,174
"17343",62,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",1.03846e+34,85,115,2,0,174
"17344",63,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",8.50706e+37,85,128,2,1,174
"17345",64,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",1.03846e+34,85,115,2,0,174
"17346",65,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",8.50706e+37,85,128,2,1,174
"17347",66,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",8.50706e+37,85,128,2,1,174
"17348",67,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",1.03846e+34,85,115,2,0,174
"17349",68,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",8.50706e+37,85,128,2,1,174
"17350",69,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",6.49037e+32,85,111,2,2,174
"17351",70,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",1.03846e+34,85,115,2,0,174
"17352",71,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",6.49037e+32,85,111,2,2,174
"17353",72,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",4.25353e+37,85,127,2,3,174
"17354",73,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",1.03846e+34,85,115,2,0,174
"17355",74,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",8.50706e+37,85,128,2,1,174
"17356",75,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",6.49037e+32,85,111,2,2,174
"17357",76,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",6.49037e+32,85,111,2,2,174
"17358",77,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",1.03846e+34,85,115,2,0,174
"17359",78,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",4.25353e+37,85,127,2,3,174
"17360",79,"[85]lgzfbHiOIkNFcsuLBvwHPiAebaMaeLRKNCRbqPcajdnGAEucPIwJJsDvfublwKEDMqcPbKEMdjKuKNjMlhjdM",8.50706e+37,85,128,2,1,174
