"","trial_number","genome","merit","genome_length","seed"
"145",44,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",32,65,2
"146",45,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",8,65,2
"147",46,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",16,65,2
"148",47,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",32,65,2
"149",48,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",32,65,2
"150",49,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",16,65,2
"151",50,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",16,65,2
"152",51,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",4,65,2
"153",52,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",4,65,2
"154",53,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",4,65,2
"155",54,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",8,65,2
"156",55,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",16,65,2
"157",56,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",16,65,2
"158",57,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",8,65,2
"159",58,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",4,65,2
"160",59,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",4,65,2
"161",60,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",16,65,2
"162",61,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",4,65,2
"163",62,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",8,65,2
"164",63,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",8,65,2
"165",64,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",32,65,2
"166",65,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",4,65,2
"167",66,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",8,65,2
"168",67,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",32,65,2
"169",68,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",32,65,2
"170",69,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",8,65,2
"171",70,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",16,65,2
"172",71,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",4,65,2
"173",72,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",32,65,2
"174",73,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",4,65,2
"175",74,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",4,65,2
"176",75,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",32,65,2
"177",76,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",16,65,2
"178",77,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",16,65,2
"179",78,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",32,65,2
"180",79,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",16,65,2
"181",80,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",8,65,2
"182",81,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",16,65,2
"183",82,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",8,65,2
"184",83,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",4,65,2
"185",84,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",16,65,2
"186",85,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",8,65,2
"187",86,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",32,65,2
"188",87,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",4,65,2
"189",88,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",16,65,2
"190",89,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",32,65,2
"191",90,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",4,65,2
"192",91,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",8,65,2
"193",92,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",16,65,2
"194",93,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",8,65,2
"195",94,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",4,65,2
"196",95,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",8,65,2
"197",96,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",16,65,2
"198",97,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",4,65,2
"199",98,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",8,65,2
"200",99,"[65]mhfhGwysGnmAlzkkvvjbsBLfLEoHfEIFHbzDIhzdAheFJeLeikCdtntKEosJGiHex",16,65,2
"201",0,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",2048,78,3
"202",1,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"203",2,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"204",3,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"205",4,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"206",5,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"207",6,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"208",7,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",2048,78,3
"209",8,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"210",9,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",2048,78,3
"211",10,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",2048,78,3
"212",11,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"213",12,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",2048,78,3
"214",13,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"215",14,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"216",15,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"217",16,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"218",17,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"219",18,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"220",19,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"221",20,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"222",21,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"223",22,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",2048,78,3
"224",23,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"225",24,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"226",25,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"227",26,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"228",27,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"229",28,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"230",29,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",2048,78,3
"231",30,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"232",31,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",2048,78,3
"233",32,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"234",33,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",2048,78,3
"235",34,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"236",35,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"237",36,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"238",37,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",2048,78,3
"239",38,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"240",39,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"241",40,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"242",41,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"243",42,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"244",43,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"245",44,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",2048,78,3
"246",45,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"247",46,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",2048,78,3
"248",47,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"249",48,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"250",49,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",2048,78,3
"251",50,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"252",51,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",2048,78,3
"253",52,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"254",53,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",2048,78,3
"255",54,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"256",55,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"257",56,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"258",57,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"259",58,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"260",59,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"261",60,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",2048,78,3
"262",61,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",2048,78,3
"263",62,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",2048,78,3
"264",63,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"265",64,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"266",65,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"267",66,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"268",67,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"269",68,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"270",69,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"271",70,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",2048,78,3
"272",71,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"273",72,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"274",73,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"275",74,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"276",75,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"277",76,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"278",77,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"279",78,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"280",79,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"281",80,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"282",81,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"283",82,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",2048,78,3
"284",83,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"285",84,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"286",85,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",2048,78,3
"287",86,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"288",87,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",2048,78,3
"289",88,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"290",89,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"291",90,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",2048,78,3
"292",91,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"293",92,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"294",93,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"295",94,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"296",95,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",2048,78,3
"297",96,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"298",97,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"299",98,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"300",99,"[78]rkdetncEvucLoqnflzKDDfbrxdtaLBbLfHJogGxjhfhpjikdrcAtgEqpwiFkExwapyvrHrxIGGHEdF",0,78,3
"301",0,"[80]ApvwiogohfLBlFoGhoKeBiumgfkDLmennxoyvyHywsimEgEIhmAirnEnLGfGipFGxlvwAxxHjLzojhAg",0,80,4
"302",1,"[80]ApvwiogohfLBlFoGhoKeBiumgfkDLmennxoyvyHywsimEgEIhmAirnEnLGfGipFGxlvwAxxHjLzojhAg",0,80,4
"303",2,"[80]ApvwiogohfLBlFoGhoKeBiumgfkDLmennxoyvyHywsimEgEIhmAirnEnLGfGipFGxlvwAxxHjLzojhAg",262144,80,4
"304",3,"[80]ApvwiogohfLBlFoGhoKeBiumgfkDLmennxoyvyHywsimEgEIhmAirnEnLGfGipFGxlvwAxxHjLzojhAg",0,80,4
"305",4,"[80]ApvwiogohfLBlFoGhoKeBiumgfkDLmennxoyvyHywsimEgEIhmAirnEnLGfGipFGxlvwAxxHjLzojhAg",0,80,4
"306",5,"[80]ApvwiogohfLBlFoGhoKeBiumgfkDLmennxoyvyHywsimEgEIhmAirnEnLGfGipFGxlvwAxxHjLzojhAg",0,80,4
"307",6,"[80]ApvwiogohfLBlFoGhoKeBiumgfkDLmennxoyvyHywsimEgEIhmAirnEnLGfGipFGxlvwAxxHjLzojhAg",262144,80,4
"308",7,"[80]ApvwiogohfLBlFoGhoKeBiumgfkDLmennxoyvyHywsimEgEIhmAirnEnLGfGipFGxlvwAxxHjLzojhAg",0,80,4
"309",8,"[80]ApvwiogohfLBlFoGhoKeBiumgfkDLmennxoyvyHywsimEgEIhmAirnEnLGfGipFGxlvwAxxHjLzojhAg",0,80,4
"310",9,"[80]ApvwiogohfLBlFoGhoKeBiumgfkDLmennxoyvyHywsimEgEIhmAirnEnLGfGipFGxlvwAxxHjLzojhAg",0,80,4
"311",10,"[80]ApvwiogohfLBlFoGhoKeBiumgfkDLmennxoyvyHywsimEgEIhmAirnEnLGfGipFGxlvwAxxHjLzojhAg",0,80,4
"312",11,"[80]ApvwiogohfLBlFoGhoKeBiumgfkDLmennxoyvyHywsimEgEIhmAirnEnLGfGipFGxlvwAxxHjLzojhAg",0,80,4
"313",12,"[80]ApvwiogohfLBlFoGhoKeBiumgfkDLmennxoyvyHywsimEgEIhmAirnEnLGfGipFGxlvwAxxHjLzojhAg",0,80,4
