genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[112]uuGeEGHcboKyqrrzqJCLodhrkutrtvIBKltswjLDyjuxtpmjIeGGLLjAFqtlgGDumtAshmxlxecFepKdlsFmKBDisFsJvtCtzbGngmACKvosDmGa",19,0,2565,0.95,20,0,19,1,0,0,0,0,13,13,7,6,0,0, 155
"[76]BvosHnLHouoGqpEyilJFCHoKvvuonhjoEFdrbByLspdBhuLiCnCuvLAoEaKeJIDEexbqvpsmKcwG",19,1,2577,0.95,20,0,19,1,0,0,0,0,6,6,0,0,14,13, 156
"[96]rzCCBbhqjELErstFpwEaBcvosGfiIBcjuncvxxukbboawcmzhKxDblnjGoxxptkrBEmulHoJoqeAhoELahmbHliqojuIKtue",486,61,2688,0.745694,987,251,736,251,251,0,251,251,246,246,251,251,490,239, 157
"[101]oDKzHFHBeoFbgfhboJCChtknhkGykbtoBpscciJLocFihbpJlufxDBbfBxnhaJAhegdKryAeGnCphDjIipbobbfLHCawsICCyizLo",245,65,2635,0.759574,470,113,357,113,113,0,113,113,117,117,240,127,113,113, 158
"[101]pAGzppaHcoKCFLDtDyFfmvGIHrfFKtbsIADcHByfGKIjbHJLstjxKpusztuHzeKdsiBhoeAgLeHCdxiqHntACfqotJqqaBkjmpnJE",19,6,2474,0.95,20,0,19,1,0,0,0,0,52,52,87,52,0,0, 159
"[105]zElHjoJoqLzcpAtyzDjHGqGDaGeuvFCtFLbztsiCkxzygDchkErfJCCCtqsexAGGCtsgActyzwugivubvkjuKeLeaAHcEsCIoaDHEBrjz",15,0,2757,0.9375,16,0,15,1,0,0,0,0,11,11,0,0,5,4, 16
"[102]kvwHDkgnLthGboJzcjHGCIzLjpgFzCxvwcDzBDxovEEyHhJykvmtaGDfGwrzEDBvcfnJAzJKHvBeGpHnHqiljnsrsbyAhEzsyhIeuq",9,2,2758,1,8,0,8,0,0,0,0,0,8,8,0,0,0,0, 160
"[92]hAFhbtemfEGfzsGHzhoJgFzmoCLqjGodpdHyljbLpJJrhKcHnaJzDgDoAhkCDDwrullGLDbIFhavtlbgCfdeeelwInnE",17,9,2644,0.944444,18,0,17,1,0,0,0,0,8,8,0,0,14,11, 161
"[108]iGhtprHBoLopJbdoBmrFEgGqtLijLeIodzzFGCxpcbzcmpAldAeCDobJJszGlBddHjECHwIBKwtldtGxAucvegqvkBBApjDtvvFBAIeoxBwq",9,0,2692,1,8,0,8,0,0,0,0,0,7,7,0,0,1,1, 162
"[51]cEzxErrifGyHcoLGvFbqJCwJHvlrtKeCxsicnGDEmDEEwgceFGb",17,4,2689,0.944444,18,0,17,1,0,0,0,0,10,10,0,0,17,9, 163
"[86]jvjkBviBnHcocJCcoLHEGCzdyFwxtJJkcvDaHqImklzcDAzLqJriAofCFCxrKxavGhqztmodeqeuudGJdefJgF",17,17,2721,0.944444,18,0,17,1,0,0,0,0,33,33,0,0,58,34, 164
"[100]osxxwDnpswlglouDhbipnDsyFfxGhoJHopKCEzcuLExLLhaszvhuewfiFDpDdsGnfIAFtshBJrmsLveLpyuFvotCfnxBDmpyGgdA",20,7,2612,0.952381,21,0,20,1,0,0,0,0,15,15,23,15,0,0, 165
"[72]xHoJoCLvfGCshejdFDokJdCKjylDzlHGliAHLLrCyanzpDBJrqyjnzahbybJFKyoJaHbwcEk",9,3,2639,1,8,0,8,0,0,0,0,0,7,7,0,0,3,2, 166
"[103]HCFysGvJcHzbxpopLcqBGuBmFygmIvDhvBGDspcJjAirDsKzBrspsuHAopLzDmcAEmwjGtAothjGrtEGyuayhimggHoJorxaDHszqEK",9,3,2608,1,8,0,8,0,0,0,0,0,8,8,0,0,0,0, 167
"[99]HvDAhDmoJdifHbFGoCKCJGvyHxwcqfjIEwmeIExmedetJDjEwqrFxpxfKHCIzdqDmfvFnkKHogvFxhnqkBugkeJihesLadxDcuu",19,2,2627,0.95,20,0,19,1,0,0,0,0,13,13,13,10,0,0, 168
"[108]wjAHoJzoCLGuAcGCCCjwbsuwJDgoqKcxqmEtuLECbHwirCdhLpndgrxqAiLnHGnfKBqhrlHrFqpGsKpGKsfjcEzBaDfJpmjyFcwktiqBuxGr",10,1,2660,1,9,0,9,0,0,0,0,0,8,8,0,0,1,1, 169
"[92]HhtinKgtHoJrrfGCFrwrdfrKjzaklmfdvFjinxekofHbgBhrbsfAbCGjHzolodFIwiAiryIKLogFeDpfGFpaeyBdiGca",7,0,2647,1,6,0,6,0,0,0,0,0,6,6,0,0,0,0, 17
"[109]kssFxcEkiwydefxpLdxaHoJopLDHfcBtHqaIKHCCKIxifLGouemneioDcCDvrqxIDsKEewzugngnhdoryvrKdFhkHDJtqAfrfniIpsdHaIgry",1043,122,2667,0.755643,2038,498,1540,498,498,0,498,498,507,507,498,498,1033,535, 170
"[94]CDrcFsHJDbcFbjkuLGFtgEyCoEcJafvxkKKhcmomlgtgmdCrtbkrHEcKuxzknpsrHlFAeJuzpIGwaGibHminLqqHhoJpLn",21,0,2671,0.954545,22,0,21,1,0,0,0,0,9,9,0,0,13,12, 171
"[92]HHsoDjoJALuEEGkGpxyorkdpfopeiBnwpysabLefjiHBpfexBxrIgIHdckHItKeyLiwhKyvytzcvBufzifnuillaFjub",4,0,2569,1,3,0,3,0,0,0,0,0,1,1,0,0,2,2, 172
"[91]kGhAoJHoqKqpFzmlIktrDAlmoslBCnuIDdbaAEKeagyeedpoFJnozcktgkoKLyanGnulkqBwlgIkHChlCxLgpnrwBJw",21,1,2618,0.954545,22,0,21,1,0,0,0,0,8,8,14,13,0,0, 173
"[56]wbxmuuyaoAkAskftjHoJoCBeKHiqlILqIydEtsfdlFCvaowLDBEuAKel",341,105,2625,0.756798,662,161,501,161,161,0,161,161,175,175,327,166,160,160, 174
"[69]CkDycemEsHHahwErosDqCgfjqGIxiLCgItLozbxJtAGohoJohtEmaEDfHoDtLHgaiDttp",25,1,2590,0.961538,26,0,25,1,0,0,0,0,14,14,0,0,12,11, 175
"[85]FjoJgiFHoqLsHgFkeotiGCksIkInCKFaDwvyugkflcmkHgDawutKiqFyIjiLCjmatKtquygHaovJvwDyHCref",21,1,2623,0.954545,22,0,21,1,0,0,0,0,10,10,0,0,12,11, 176
"[68]tzHoJHoqKHqaILCCruEnyFLdqyxKhvybrjfAeCIAugqDuHKyjbafofxeaAfFHfoqlBfs",1137,147,2609,0.751327,2260,562,1698,562,562,0,562,562,559,559,1139,577,562,562, 177
"[101]HCvwEbhcxinwvuAiphvkhfyoKqFHhsAGGCangozHbtLhirywaKBsgEwzvtyioosILslscInGmagopnyBrdcoKocJDcHcFjhGHcgbt",8,4,2577,1,7,0,7,0,0,0,0,0,7,7,0,0,0,0, 178
"[86]HoCKHqaiebDLckzyHEzhbGeijkjpbrDkqjeiEDyDikELmqeIDIrCeLzGfnzcqwLyKLHqLrGpvojwhpGJzCDhiJ",619,137,2737,0.744462,1264,322,941,323,322,0,322,322,315,315,627,304,322,322, 179
"[116]kayxixoJGHodbKflbGhCerGqldFkCaodBovzwBDiKJeapmBitfJvGgtELziDkrlayptruolaBoBilxfujrEfsHDDDKhElLJpclulravjmhvDzKmAHbEo",17,8,2615,0.944444,18,0,17,1,0,0,0,0,10,10,17,12,0,0, 18
"[85]KkGqAzqLqbKArkzgdobuqnxGklFejFFekKlGLzkFKkaiiuGsevHyumjdneHkbmGvvpHldCeqAEnFpxuAjvCht",2,0,2614,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0, 180
"[103]fCLsbeqwDDEBfyrCksuxgvqmribFjAHqIseoqIewkmHplGbEfdepqwfziGalDjwHfeHnpLjGFFvicvsqnhoeLaHuEkbxyyHFoJhGmCc",8,3,2747,1,7,0,7,0,0,0,0,0,7,7,0,0,0,0, 181
"[92]ocdFHgtnLuHoJGCyGlBwdLJgILcwFutzvzwdasvCAmnxivypegJjakguHxEHvBrtncxLmBbaCxdeiLmmbnLtmeADvcKk",12,4,2622,1,11,0,11,0,0,0,0,0,10,10,0,0,1,1, 182
"[102]gACDszpJDpsFLrfqDeiquqHafbBkflzodzDiArtvhBnjkFpHEpeiojtluGhloJygjBDfEgoyHoCKofiyaGDkgtexgBkgbKgFcJlBGx",21,4,2537,0.954545,22,0,21,1,0,0,0,0,13,13,14,11,0,0, 183
"[100]zjzyiwgilawkEsHoJmDoLpppuiIBhkHoqKHiqILCIwmxBKremtfxfpnmierafCBrIoynlbLrjmmCukoIxBjvGouwrlwilKHvALqe",393,122,2923,0.750639,782,195,587,195,195,0,195,195,199,199,388,193,195,195, 184
"[47]uHvhtuaqdGnoJpgtwhEnbHBFoLBFDFwLABvzinikqgGyltt",18,1,2598,0.947368,19,0,18,1,0,0,0,0,8,8,0,0,11,10, 185
"[68]wwyAurADdzwwsHuGnrdhoJHoCKHFbCqKJsxshyDsdtzgDrboaGCLbcbIAAdbjrxvLGHw",26,7,2697,0.755102,49,11,37,12,11,0,11,11,14,14,24,12,11,11, 186
"[91]auHHGHoDKFhoJcCgoxjlrowcEDphugqyHCBmgBzCgmdzBfDqckrAEoqJLxevEwaswlELBftxfiHcKHbxclKBHjCJIpp",21,1,2573,0.954545,22,0,21,1,0,0,0,0,10,10,23,21,0,0, 187
"[90]tGiHhoJzzHoCzGgLqeBdtJaglayLrLjJyhEsirIDBzvbgazucjDwnJisGkgLaaKflBFEunLtriGemtnvlKnbkaKBGa",23,1,2602,0.958333,24,0,23,1,0,0,0,0,10,10,0,0,14,13, 188
"[101]DqCpxaCEbLjuCywGDsEofvpqIxrduchhzbyAtwrgolFCypGxccemmgCDEcJBAiAJsjeuphqwcEBmwKnyvGHcGeoKqDnLaJrCadFEb",17,2,2454,0.944444,18,0,17,1,0,0,0,0,7,7,13,11,0,0, 189
"[102]jgoCKFfDcjFqhaxjLtFywalEeejvlhnqhFtvbkDnvaexjjluILFCtFduedoDHzurxrmgxHtxswqtocdowpteEdFEBEzdHhoJnioAns",508,35,2732,0.74212,1047,270,777,270,270,0,270,270,244,244,533,263,270,270, 19
"[84]HfxtzHcGoLqJkBCDBnhevxEjpIzqsDnJamsiinjtjmzqrGmBnfBczztwsaBIEivtjdktGDLjzzADJJkFcdCC",17,2,2624,0.944444,18,0,17,1,0,0,0,0,7,7,0,0,15,11, 190
"[110]qHoJoqvkphurixKxDgdGCGeqbgEyvgywtKnvnxrqIFvGECBrvGkBkxtFcCLtfFeGuxvdCHqsKgfmwxyyjizLcfmgymDmFzFGCoIoBjdGoIommF",9,2,2668,1,8,0,8,0,0,0,0,0,8,8,2,1,0,0, 191
